id,text,aspect_category,sentiment_prob
1353517428052029440,"- ""silahkan pemerintah vaksin rakyat yg mau di vaksin sinovac dll tp stop jangan paksa apalg ancam kami yg tidak mau di vaksin sinovac dll dg uu karantina penjara denda 100 juta",Umum,"[0.0, 0.0, 1.0]"
1354092265447145472,"- ""eeee oemerintah ngotot pake ngancam rakyat yg tolak vaksin kena uu karantina penjara denda 100 juta ki pemerintah piyeee rakyat ra dihargai sy mau pakai yg pasti pasti aja herbal ini yg sdh sy buktikan kok malah dipaksa dan diancam harus vaksin",Umum,"[0.0, 0.0, 1.0]"
1354711285858881537,"- ""kami tolak vaksin sinovac krn tdk bisa lindungi 100 dr covid19 amp hanya mau pakai produk indonesia yg terbukti sembuhkan pasien covid19 sy sendiri sdh sembuh dr batuk sangat parah dg produk fry81 dr gratissssss",Umum,"[0.0, 0.0, 1.0]"
1355331466545090564,"- ""pemerintah jangan semenamena paksa amp ancam rakyat yg tolak vaksin krn sdh pakai yg terbukti 1 sari buah merah madu kina dari drsi made budi msi 2 fry81 dari",Umum,"[0.0, 0.0, 1.0]"
1354101357255356416,"- ""pak kami tanya kenapa pemerintah kok ngotot paksain vaksin dan lucunya ancam rakyat dg uu karantina yg tolak divaksin kami rakyat mau yg pasti mampu lindungi vaksin tidak jamin aman 100 dari covid19 makanya kami tolak pertanyaannya ada apa ini pak",Umum,"[0.0, 0.0, 1.0]"
1354247237014941696,"- ""sy sdh sembuh cuma bbrapa hari dr batuk sangat parah banyak pasien covid19 yg minum fry81 sembuhnegatif lalu knapa amp ada apa pemerintah ngotot paksa rakyat harus di vaksin ancam rakyat lo ya yg tolak di vaksin sinovac dg penjara denda 100 juta",Umum,"[0.0, 0.0, 1.0]"
1354710933335990279,wamenkumham jelas katakan yg tolak di vaksin akan dikenakan uu karantina penjara denda 100 juta ini bukan ancaman ini jelas ancaman amp intimidasi ini membuat rakyat tertekan bgmna kok pemwrintah sekejam ini tega ancam rakyat makanya sori ya kami tdk mau dukung pdi p lg,Implementasi,"[0.0, 0.1, 0.9]"
1354710933335990279,wamenkumham jelas katakan yg tolak di vaksin akan dikenakan uu karantina penjara denda 100 juta ini bukan ancaman ini jelas ancaman amp intimidasi ini membuat rakyat tertekan bgmna kok pemwrintah sekejam ini tega ancam rakyat makanya sori ya kami tdk mau dukung pdi p lg,Peserta,"[0.0, 0.2, 0.8]"
1354714873519689735,politik beda saat mau dipilih manis stlah terpilih kami abaikn sprti ini tolak divaksin krn ada produk yg terbukti jauh lebih baik manjur dibanding vaksin sinovac kok malah diancam siapa bilang ucapan wamenkumham begini bukan ancaman sangat mengecewakan sekali,Implementasi,"[0.0, 0.1, 0.9]"
1354714873519689735,politik beda saat mau dipilih manis stlah terpilih kami abaikn sprti ini tolak divaksin krn ada produk yg terbukti jauh lebih baik manjur dibanding vaksin sinovac kok malah diancam siapa bilang ucapan wamenkumham begini bukan ancaman sangat mengecewakan sekali,Produk Vaksin,"[0.0, 0.2, 0.8]"
1354714873519689735,politik beda saat mau dipilih manis stlah terpilih kami abaikn sprti ini tolak divaksin krn ada produk yg terbukti jauh lebih baik manjur dibanding vaksin sinovac kok malah diancam siapa bilang ucapan wamenkumham begini bukan ancaman sangat mengecewakan sekali,Umum,"[0.0, 0.1, 0.9]"
1355388716521451522,hahahaa tu kata kata wamenkumham apa artinya yg tolak di vaksin akan dikenakan uu karantina covid19 penjara denda 100 juta apa kurang jelas kata kata begitu,Implementasi,"[0.0, 0.2, 0.8]"
1354281434970681350,hahahaa saya suoer sangat tau vaksin bukan obat makanya saya katakan percuma knapa tidak pakai produk anak bangsa yg sudah terbukti sembuhkan pasien covid di wisma atlet rsud cengkareng rsud bekasi stt bethel petamburan,Produk Vaksin,"[0.0, 0.1, 0.9]"
1354247758970904576,knapa ada formula ampuh fry81sudah terbukti sembuhkan pasien covid19 kok tidak diberikan seharusnya pemerintah bijaksana dukung produk anak bangsa yg bisa selesaikan masalah ini bukannya paksain vaksin yg ga bisa sembuhkan pasien tidak bisa lindungi 100 dr covid19,Produk Vaksin,"[0.0, 0.1, 0.9]"
1354247758970904576,knapa ada formula ampuh fry81sudah terbukti sembuhkan pasien covid19 kok tidak diberikan seharusnya pemerintah bijaksana dukung produk anak bangsa yg bisa selesaikan masalah ini bukannya paksain vaksin yg ga bisa sembuhkan pasien tidak bisa lindungi 100 dr covid19,Implementasi,"[0.0, 0.2, 0.8]"
1354835865097228292,siapa bilang ini hoax vaksin sunovac bukan obat oenyembuh tp u cegah kena covid melalui peningkatan imun dari orotwin tubuh saya sangat paham itu sy eks farmasi pak titik berat saya ini ada produk luarbiasa pasien covid19 sembuh dlm bbrpa hari saja ini bukan hoax,Produk Vaksin,"[0.1, 0.3, 0.6]"
1354844226672947209,tp intinya berikan obat ini spy mrk ceoat sembuh 1 nyawa terselamatkan sangat berharga jangan ada nyawa melayang krn covid19 lg itu impian sy bukan hoax vaksin tidak bisa lakukan ini,Produk Vaksin,"[0.0, 0.1, 0.9]"
1354842411906723841,sy bukan asal bicara tp alami sendiri ini mengapa sy tdk mau di vaksin krn vaksin tdk bisa tingkatkan imun tinggi sampai orang yg di vaksin aman 100 tidak bisa,Produk Vaksin,"[0.0, 0.1, 0.9]"
1354843981016821764,jengjel sy pengalaman pribadi kok dibilang hoax sy hanya ingin mereka yg menderita sembuhnegatif amp smua yg sehat aman dr covid19 amp tdk ada nyawa melayang lg krn covid19 pemerintah mau paksa vaksin rakyat terserah kami tidak mau kami mau pakai produk ini sudah terbukti,Implementasi,"[0.0, 0.2, 0.8]"
1354843981016821764,jengjel sy pengalaman pribadi kok dibilang hoax sy hanya ingin mereka yg menderita sembuhnegatif amp smua yg sehat aman dr covid19 amp tdk ada nyawa melayang lg krn covid19 pemerintah mau paksa vaksin rakyat terserah kami tidak mau kami mau pakai produk ini sudah terbukti,Produk Vaksin,"[0.1, 0.2, 0.7]"
1355331741783781376,katanya kita harus utamakan amp cinta produk indonesia mana buktinya ini ada karya anak bangsa yg terbukti lindungicegah kena covid19 amp sembuhkan pasien covid19 kok tdk dipakai malah paksakan vaksin yg tidak busa jamin 100 aman dari covid19 ada apa pak,Produk Vaksin,"[0.0, 0.1, 0.9]"
1355331741783781376,katanya kita harus utamakan amp cinta produk indonesia mana buktinya ini ada karya anak bangsa yg terbukti lindungicegah kena covid19 amp sembuhkan pasien covid19 kok tdk dipakai malah paksakan vaksin yg tidak busa jamin 100 aman dari covid19 ada apa pak,Implementasi,"[0.0, 0.2, 0.8]"
1353131128182378496,memakai masker saat berkomunikasi itu sudah cukup mencegah penularan covid19 tapi jangan paksakan masyarakat gunakan masker bermerk itu namanya ada udang dibalik batu vaksin selektif tepat guna erick thohir,Implementasi,"[0.1, 0.2, 0.7]"
1353131128182378496,memakai masker saat berkomunikasi itu sudah cukup mencegah penularan covid19 tapi jangan paksakan masyarakat gunakan masker bermerk itu namanya ada udang dibalik batu vaksin selektif tepat guna erick thohir,Umum,"[0.0, 0.2, 0.8]"
1373833528710897665,yg pamer ijazah s2 tolak vaksin juga udah divaksin,Peserta,"[0.1, 0.8, 0.1]"
1373833528710897665,yg pamer ijazah s2 tolak vaksin juga udah divaksin,Umum,"[0.1, 0.8, 0.1]"
1374760716188622849,mui itu paham itu vaksin haramkrn mengandung babi soal fatwa mau dihalalkan atau diharamkan itu urusan mui dan pemerintah resiko tgg sendiri,Produk Vaksin,"[0.0, 0.2, 0.8]"
1374760716188622849,mui itu paham itu vaksin haramkrn mengandung babi soal fatwa mau dihalalkan atau diharamkan itu urusan mui dan pemerintah resiko tgg sendiri,Umum,"[0.1, 0.8, 0.1]"
1383740499903672330,corona pandemi hoax indonesia kaga butuh vaksin palu arit,Produk Vaksin,"[0.0, 0.1, 0.9]"
1383740499903672330,corona pandemi hoax indonesia kaga butuh vaksin palu arit,Umum,"[0.0, 0.1, 0.9]"
1385579882348875777,mskipun saya tolak vaksin bagus vaksin nusantara yg karya anak bangsa yg juga sesuai sm negara indonesia ini tpi diharepin vaksin jgn diwajibin disini,Produk Vaksin,"[0.9, 0.1, 0.0]"
1385579882348875777,mskipun saya tolak vaksin bagus vaksin nusantara yg karya anak bangsa yg juga sesuai sm negara indonesia ini tpi diharepin vaksin jgn diwajibin disini,Implementasi,"[0.0, 0.1, 0.9]"
1409503956720488448,mohon maaf pak untuk anak usia 019 resiko terkena covidnya sangat rendah tolong jangan terus promosikan ketakutan selain vaksin promosi dan edukasi tentang sistem imun juga perlu dilakukan,Peserta,"[0.1, 0.8, 0.1]"
1409503956720488448,mohon maaf pak untuk anak usia 019 resiko terkena covidnya sangat rendah tolong jangan terus promosikan ketakutan selain vaksin promosi dan edukasi tentang sistem imun juga perlu dilakukan,Implementasi,"[0.1, 0.2, 0.7]"
1451489945198084100,lebih baik hapus semua test covid hidup normal seperti biasa dan jangan wajibkan vaksin kebebasan mengatur pelayanan kesehatan sendiri itu ada tertulis kok di uud kalo bisa lakuin ini bisa banyak suaranya,Implementasi,"[0.0, 0.1, 0.9]"
1451489945198084100,lebih baik hapus semua test covid hidup normal seperti biasa dan jangan wajibkan vaksin kebebasan mengatur pelayanan kesehatan sendiri itu ada tertulis kok di uud kalo bisa lakuin ini bisa banyak suaranya,Umum,"[0.1, 0.2, 0.7]"
1431566802849447939,yuk jangan sampai tolak vaksinasi untuk mencapai herd immunity,Implementasi,"[0.9, 0.1, 0.0]"
1431566802849447939,yuk jangan sampai tolak vaksinasi untuk mencapai herd immunity,Umum,"[0.9, 0.1, 0.0]"
1432208283662647296,semua vaksin baik jadi jangan pilihpilih yuk kita segera vaksin karena dg menunda vaksin covid19 akan memperlambat percepatan target vaksinasi masa ga ingin indonesia pulih dari pandemi sih,Produk Vaksin,"[0.9, 0.1, 0.0]"
1432208283662647296,semua vaksin baik jadi jangan pilihpilih yuk kita segera vaksin karena dg menunda vaksin covid19 akan memperlambat percepatan target vaksinasi masa ga ingin indonesia pulih dari pandemi sih,Implementasi,"[0.9, 0.1, 0.0]"
1432208283662647296,semua vaksin baik jadi jangan pilihpilih yuk kita segera vaksin karena dg menunda vaksin covid19 akan memperlambat percepatan target vaksinasi masa ga ingin indonesia pulih dari pandemi sih,Umum,"[0.9, 0.1, 0.0]"
1450299126546010112,di beberapa daerah berita hoaks memperlambat pelaksanaan vaksinasi karena membuat masyarakat takut kepada vaksinasi makanya penting sekali edukasi masyarakat cara cek hoaks,Implementasi,"[0.1, 0.2, 0.7]"
1450299126546010112,di beberapa daerah berita hoaks memperlambat pelaksanaan vaksinasi karena membuat masyarakat takut kepada vaksinasi makanya penting sekali edukasi masyarakat cara cek hoaks,Umum,"[0.1, 0.2, 0.7]"
1450303346661683200,di beberapa daerah berita hoaks berperan memperlambat pelaksanaan vaksinasi karena membuat masyarakat takut untuk di vaksinasi,Implementasi,"[0.1, 0.2, 0.7]"
1450303346661683200,di beberapa daerah berita hoaks berperan memperlambat pelaksanaan vaksinasi karena membuat masyarakat takut untuk di vaksinasi,Umum,"[0.1, 0.2, 0.7]"
1442343555565981696,presiden jokowi juga menyarankan penyusunan mekanisme baru dalam penggalangan sumber daya kesehatan dunia termasuk untuk pembiayaan darurat kesehatan dunia yang antara lain digunakan untuk pembelian vaksin obat dan alat kesehatan,Biaya,"[0.8, 0.2, 0.0]"
1442343555565981696,presiden jokowi juga menyarankan penyusunan mekanisme baru dalam penggalangan sumber daya kesehatan dunia termasuk untuk pembiayaan darurat kesehatan dunia yang antara lain digunakan untuk pembelian vaksin obat dan alat kesehatan,Umum,"[0.8, 0.2, 0.0]"
1421130385438625792,selain itu untuk anak usia 1217tahun juga kok kalau sekarang masih belum bisa dilakukan vaksin karena stamina yang kurang fit saat sudah sehat segera dapatkan vaksinasi ya,Peserta,"[0.1, 0.8, 0.1]"
1421130385438625792,selain itu untuk anak usia 1217tahun juga kok kalau sekarang masih belum bisa dilakukan vaksin karena stamina yang kurang fit saat sudah sehat segera dapatkan vaksinasi ya,Implementasi,"[0.7, 0.3, 0.0]"
1355401972195577858,selamat siang nkri masyarakat mari selalu disiplin patuhi prokes dan mendukung vaksinasi covid sbg slhsatu wujud bela negara selalu bersatu bersama2 berikhtiar mengatasi pandemi covid di tanahair tercinta vaksinasi covid di ri semoga lancar cepat sukses covid reda,Implementasi,"[0.9, 0.1, 0.0]"
1355401972195577858,selamat siang nkri masyarakat mari selalu disiplin patuhi prokes dan mendukung vaksinasi covid sbg slhsatu wujud bela negara selalu bersatu bersama2 berikhtiar mengatasi pandemi covid di tanahair tercinta vaksinasi covid di ri semoga lancar cepat sukses covid reda,Umum,"[0.9, 0.1, 0.0]"
1355366115283587073,selamat pagi nkri fas tabiqul khairaati berlomba menebar kebajikan kemanfaatan karena allah di dalam nkri semoga 1vaksinasi covid di ri smg lancar lbh cepat optimal sukses 2mari selalu bersatu mendukung vaksinasi covid 3ppkm di daerah2 lbh ketat intensifefektif,Implementasi,"[0.9, 0.1, 0.0]"
1355366115283587073,selamat pagi nkri fas tabiqul khairaati berlomba menebar kebajikan kemanfaatan karena allah di dalam nkri semoga 1vaksinasi covid di ri smg lancar lbh cepat optimal sukses 2mari selalu bersatu mendukung vaksinasi covid 3ppkm di daerah2 lbh ketat intensifefektif,Umum,"[0.8, 0.2, 0.0]"
1365669901419995139,4jika vaksinasi global lambat dan tidak lancarmungkin bisa mengakibatkan pandemi covid global lebih lama 5perlu memperkuat kerja sama multilateral untuk kelancaran vaksinasi di dunia 6meningkatkan produksi vaksin global 7vaksin semoga untuk kemanusiaanbukan untuk bisnis,Implementasi,"[0.3, 0.4, 0.3]"
1365669901419995139,4jika vaksinasi global lambat dan tidak lancarmungkin bisa mengakibatkan pandemi covid global lebih lama 5perlu memperkuat kerja sama multilateral untuk kelancaran vaksinasi di dunia 6meningkatkan produksi vaksin global 7vaksin semoga untuk kemanusiaanbukan untuk bisnis,Produk Vaksin,"[0.8, 0.2, 0.0]"
1365669901419995139,4jika vaksinasi global lambat dan tidak lancarmungkin bisa mengakibatkan pandemi covid global lebih lama 5perlu memperkuat kerja sama multilateral untuk kelancaran vaksinasi di dunia 6meningkatkan produksi vaksin global 7vaksin semoga untuk kemanusiaanbukan untuk bisnis,Umum,"[0.8, 0.2, 0.0]"
1452905919918985216,semangaat indonesia berdasar arahan bapak presiden tsb al perlu percepatan vaksinasi terhadap anak2murid2 dlm ptm para siswasantri di tanahair adl sebagian dari generasi penerus bangsa untuk masa depan indonesia berdasar data twitter kemenkes up date vaksinasi covid,Implementasi,"[0.9, 0.1, 0.0]"
1452905919918985216,semangaat indonesia berdasar arahan bapak presiden tsb al perlu percepatan vaksinasi terhadap anak2murid2 dlm ptm para siswasantri di tanahair adl sebagian dari generasi penerus bangsa untuk masa depan indonesia berdasar data twitter kemenkes up date vaksinasi covid,Peserta,"[0.1, 0.8, 0.1]"
1452905919918985216,semangaat indonesia berdasar arahan bapak presiden tsb al perlu percepatan vaksinasi terhadap anak2murid2 dlm ptm para siswasantri di tanahair adl sebagian dari generasi penerus bangsa untuk masa depan indonesia berdasar data twitter kemenkes up date vaksinasi covid,Umum,"[0.8, 0.2, 0.0]"
1352958415509721088,terimakasih edukasi publik tsb berdasar informasi tsb per 2312021jumlah nakes yg tlh divaksinasi 172901 orang jika vaksinasi tlh dilaksanakan sektr satu minggumk rerata kapasitas vaksinasi tsb sektr 25 ribu org perhari kbrnyarencana vaksinasi di ri sektr 181 juta orang,Implementasi,"[0.1, 0.8, 0.1]"
1352958415509721088,terimakasih edukasi publik tsb berdasar informasi tsb per 2312021jumlah nakes yg tlh divaksinasi 172901 orang jika vaksinasi tlh dilaksanakan sektr satu minggumk rerata kapasitas vaksinasi tsb sektr 25 ribu org perhari kbrnyarencana vaksinasi di ri sektr 181 juta orang,Peserta,"[0.1, 0.8, 0.1]"
1354738479234568195,vaksinasi covid kbrnyarencana vaksinasi 181 juta warga di ri semoga 1percepatan optimalisasi kapasitas vaksinasi di ri 2ada informasi publikal berapa rencana target vaksinasi di provinsi2dirinci msg2 kabkota kapan akan dilaksanakan vaksinasi unt masyarakat bnyk,Implementasi,"[0.8, 0.2, 0.0]"
1354738479234568195,vaksinasi covid kbrnyarencana vaksinasi 181 juta warga di ri semoga 1percepatan optimalisasi kapasitas vaksinasi di ri 2ada informasi publikal berapa rencana target vaksinasi di provinsi2dirinci msg2 kabkota kapan akan dilaksanakan vaksinasi unt masyarakat bnyk,Peserta,"[0.1, 0.8, 0.1]"
1352980608377491459,selamat malam semoga sukses mengemban amanah sbg ketua umum masyarakat ekonomi syariah amanah penting lainnya ttg vaksinasi covid di ri semoga tetap fokuskonsisten dg program vaksinasi gratis tidak berbayar percepatan vaksinasi bkaitan al kelancaran pelaksanaan vaksinasi,Biaya,"[0.9, 0.1, 0.0]"
1352980608377491459,selamat malam semoga sukses mengemban amanah sbg ketua umum masyarakat ekonomi syariah amanah penting lainnya ttg vaksinasi covid di ri semoga tetap fokuskonsisten dg program vaksinasi gratis tidak berbayar percepatan vaksinasi bkaitan al kelancaran pelaksanaan vaksinasi,Implementasi,"[0.9, 0.1, 0.0]"
1353243419552796672,"- ""semoga 1persediaan vaksin lancar amanefektifjuml sesuai kbutuhan nasional 2percepatan pelaksanaan vaksinasisebaik2nya 3rerata kapasitas vaksinasi nasionalmdh2an bs lbh 500ribu orghari kbrnyarencn vaksinasi 181juta org 4vaksinasi covid di ri semoga lancaarsukses",Produk Vaksin,"[1.0, 0.0, 0.0]"
1353243419552796672,"- ""semoga 1persediaan vaksin lancar amanefektifjuml sesuai kbutuhan nasional 2percepatan pelaksanaan vaksinasisebaik2nya 3rerata kapasitas vaksinasi nasionalmdh2an bs lbh 500ribu orghari kbrnyarencn vaksinasi 181juta org 4vaksinasi covid di ri semoga lancaarsukses",Implementasi,"[1.0, 0.0, 0.0]"
1354058083484360704,"- ""semoga 1ketersediaan dan distribusi vaksin selalu lancar sesuai kebutuhan di daerah2 nasional 2percepatan pelaksanaan dan kapasitas vaksinasi di ri 3kbrnya akan vaksinasi 181 juta orang andai kapasitas nasional vaksinasi 100 ribu orghari perlu waktu 1810 hari5 tahun",Produk Vaksin,"[1.0, 0.0, 0.0]"
1354058083484360704,"- ""semoga 1ketersediaan dan distribusi vaksin selalu lancar sesuai kebutuhan di daerah2 nasional 2percepatan pelaksanaan dan kapasitas vaksinasi di ri 3kbrnya akan vaksinasi 181 juta orang andai kapasitas nasional vaksinasi 100 ribu orghari perlu waktu 1810 hari5 tahun",Implementasi,"[0.2, 0.6, 0.2]"
1365317320835407874,"- ""selamat malam semoga 1untuk kelancaran dan keseragaman biaya vaksinasi gotong royong sngt perlu ada informasi publik berapa biaya untuk vaksinasi gotong royong per orang individu 2vaksinasi gotong royong bmanfaat mpercepat vaksinasi smg bukan unt bisnis dg biaya mahal",Biaya,"[0.0, 0.1, 0.9]"
1365317320835407874,"- ""selamat malam semoga 1untuk kelancaran dan keseragaman biaya vaksinasi gotong royong sngt perlu ada informasi publik berapa biaya untuk vaksinasi gotong royong per orang individu 2vaksinasi gotong royong bmanfaat mpercepat vaksinasi smg bukan unt bisnis dg biaya mahal",Implementasi,"[1.0, 0.0, 0.0]"
1365502843394822144,"- ""selamat pagi nkri semoga ada informasi publik 1berapa biaya vaksinasi gotong royong yg ditetapkan pemerintah unt personal perorangan jika akan vaksinasi ke rs swasta mdh2an unt keseragaman 2update data vaksinasi tahap keduasdh brp bnyk realisasi vaksinasi tahap kedua",Biaya,"[0.0, 1.0, 0.0]"
1365502843394822144,"- ""selamat pagi nkri semoga ada informasi publik 1berapa biaya vaksinasi gotong royong yg ditetapkan pemerintah unt personal perorangan jika akan vaksinasi ke rs swasta mdh2an unt keseragaman 2update data vaksinasi tahap keduasdh brp bnyk realisasi vaksinasi tahap kedua",Implementasi,"[0.0, 1.0, 0.0]"
1373143518382682112,"- ""3positivity rate kumulatif kurang dr 5 4suspek dan bor di daerah2 makin menurun 5makin banyak daerah2 di ri yg zona hijau perlu peningkatan kapasitas vaksinasi secara optimal paralel dg pelaksanaan ppkm mikro di daerah2 semoga sukses demi bangsanegara tercinta",Implementasi,"[1.0, 0.0, 0.0]"
1373143518382682112,"- ""3positivity rate kumulatif kurang dr 5 4suspek dan bor di daerah2 makin menurun 5makin banyak daerah2 di ri yg zona hijau perlu peningkatan kapasitas vaksinasi secara optimal paralel dg pelaksanaan ppkm mikro di daerah2 semoga sukses demi bangsanegara tercinta",Umum,"[1.0, 0.0, 0.0]"
1373963264061706241,"- ""sdh lbh 2bulan pelaksanaan vaksinasi berdasar datasampai hari ini belum pnh juml vaksinasi 1dan2 750ribuhari semoga 1makin mpkuat sinergi kl2 pusatdaerah2 2ada perencanaan target juml penambahan vaksinasi 1dan2 setiap hariminggu bulan vaksinasi di ri semoga sukses",Implementasi,"[0.2, 0.6, 0.2]"
1386704279998648324,"- ""3strategi 5m vaksinasi mendekatkansasaran vaksinasi mpermudahmengikuti vaksinasi mperluastempat vaksinasibnyk inovasi mpercepat pelaksanaan vaksinasi di daerah2 mengoptimalkan juml vaksinasi 1dan2 tiap hari unt pcepatan herd immunity vaksinvaksinasi semoga sukses",Implementasi,"[1.0, 0.0, 0.0]"
1386895130821414914,"- ""selamat siang nkri semoga makin 5m 1mendekatkan sasaran vaksinasi 2mempermudah mengikuti vaksinasi sesuai kondisi kesehatan 3memperluas tempat vaksinasi banyak inovasi 4mempercepat pelaksanaan vaksinasi di daerah2 kepulauan2 dan 3t",Implementasi,"[1.0, 0.0, 0.0]"
1398893111506440192,"- ""selamat siang nkri untuk meningkatkan sosialisasiedukasi ttg vaksinasi sbg input semoga 1sering menyampaikan bgmn tata cara pendaftaran unt ikut vaksinasidi mana saja tempat vaksinasi krn mungkin tdk semua masy mengetahui hal tsb selain onlinemungkin ada cara lain",Layanan,"[0.0, 1.0, 0.0]"
