id,text,aspect_category,sentiment_prob
209,"- ""wkwkwk kampus merdeka tahi anjing",Program,"[0.0, 0.0, 1.0]"
220,"- ""nadiem tidak melihat udahudah pendidikan indonesia acak adul kuliah bagus memakai sistem merdeka nge bantu magang pertukaran mahasiswa dibantu kampus",Nadiem,"[0.0, 0.0, 1.0]"
220,"- ""nadiem tidak melihat udahudah pendidikan indonesia acak adul kuliah bagus memakai sistem merdeka nge bantu magang pertukaran mahasiswa dibantu kampus",Program,"[1.0, 0.0, 0.0]"
220,"- ""nadiem tidak melihat udahudah pendidikan indonesia acak adul kuliah bagus memakai sistem merdeka nge bantu magang pertukaran mahasiswa dibantu kampus",Magang,"[1.0, 0.0, 0.0]"
84,"- ""i agree on kampus merdeka cz uni students sudah bisa decide what how where they wanna learn freely",Program,"[1.0, 0.0, 0.0]"
163,"- ""kampus merdeka tidak merdeka2 amat",Program,"[0.0, 0.0, 1.0]"
131,"- ""kampus merdeka tidak adek diphp program magang tidak dan hampir tidak bisa ambil semester sok tidak banget kayanya",Program,"[0.0, 0.0, 1.0]"
131,"- ""kampus merdeka tidak adek diphp program magang tidak dan hampir tidak bisa ambil semester sok tidak banget kayanya",Magang,"[0.0, 0.0, 1.0]"
31,"- ""program kampus merdeka memang bagus anak msib tapi sayangnya program membuat perusahaan tidak rekrut karyawan dan ngandelin anak magang magang",Program,"[0.3, 0.0, 0.7]"
31,"- ""program kampus merdeka memang bagus anak msib tapi sayangnya program membuat perusahaan tidak rekrut karyawan dan ngandelin anak magang magang",Magang,"[0.0, 0.0, 1.0]"
51,"- ""era nadiem bagus kampus merdeka merdeka belajarr",Nadiem,"[1.0, 0.0, 0.0]"
51,"- ""era nadiem bagus kampus merdeka merdeka belajarr",Program,"[1.0, 0.0, 0.0]"
232,"- ""ppdb zonasi is not a breakthrough dan kampus merdeka tidak sebagus coyy",Program,"[0.0, 0.0, 1.0]"
46,"- ""cerita dikit kampus tuh tidak bisa kampus merdeka naungan kemenperin tt dengar cerita teman magang disana dan mikir somehow internship pt is way better tahan those companies 3",Program,"[0.0, 0.0, 1.0]"
46,"- ""cerita dikit kampus tuh tidak bisa kampus merdeka naungan kemenperin tt dengar cerita teman magang disana dan mikir somehow internship pt is way better tahan those companies 3",Magang,"[0.0, 0.0, 1.0]"
NA,"- ""not gonna lie ive been lucky enough tapi experience good things from kampus merdeka tapi benaran gemas perusahaan buka loker keterangannya urgently needed for internship tau-tau membebankan pekerjaan anak magang jyakhh",Program,"[0.5, 0.0, 0.5]"
NA,"- ""not gonna lie ive been lucky enough tapi experience good things from kampus merdeka tapi benaran gemas perusahaan buka loker keterangannya urgently needed for internship tau-tau membebankan pekerjaan anak magang jyakhh",Magang,"[0.0, 0.0, 1.0]"
229,"- ""pfftt bagus kalo pelaku dan lembaga pendidikan deh kampus merdeka bikin pusing tenaga pendidik bobot konversi tidak ada batasan mhsswa seenaknya ambil matkul tidak porsinya ngaruh standar kompetensi zonasi teknisnya jelek banget",Program,"[0.0, 0.0, 1.0]"
6,"- ""program bagus kampus merdeka",Program,"[1.0, 0.0, 0.0]"
6,"- ""program bagus kampus merdeka",Program,"[1.0, 0.0, 0.0]"
148,"- ""kampus merdeka bagus walaupun bisanya fakultas tapi pengalaman belajar mata kuliah bahasa korea seharihari 1 semester dan seru banget",Program,"[1.0, 0.0, 0.0]"
245,"- ""sedikit kebantu kampus merdeka kuliah kebijakan publik lulus kuliah product manager tech hehe",Program,"[1.0, 0.0, 0.0]"
6,"- ""program bagus kampus merdeka",Program,"[1.0, 0.0, 0.0]"
44,"- ""bukan dibayar murah kalo kampus merdeka perusahaan bahkan tidak harus keluar uang upah anak magang negara benaran dapat tenaga kerja cuma2",Anggaran,"[0.0, 0.0, 1.0]"
44,"- ""bukan dibayar murah kalo kampus merdeka perusahaan bahkan tidak harus keluar uang upah anak magang negara benaran dapat tenaga kerja cuma2",Magang,"[0.0, 0.0, 1.0]"
44,"- ""bukan dibayar murah kalo kampus merdeka perusahaan bahkan tidak harus keluar uang upah anak magang negara benaran dapat tenaga kerja cuma2",Program,"[0.0, 0.0, 1.0]"
36,"- ""benar kalo kulihat memang kampus merdeka works well universitas universitas programnya memang bagus",Program,"[1.0, 0.0, 0.0]"
19,"- ""and kampus merdeka is hurting full time employees more and way college students think bukannya sibuk memikirkan akademis dan ilmunya lomba2 bisa internship cepat dan meninggalkan akademiknya",Program,"[0.0, 0.0, 1.0]"
19,"- ""and kampus merdeka is hurting full time employees more and way college students think bukannya sibuk memikirkan akademis dan ilmunya lomba2 bisa internship cepat dan meninggalkan akademiknya",Magang,"[0.0, 0.0, 1.0]"
69,"- ""gonna support this argument percaya tpks zonasi dan kampus merdeka program bagus diteruskan pendidikan sudah berjalan arah equality amp quality education lho pendidikan tidak menang kalah tapi berkeadilan",Program,"[1.0, 0.0, 0.0]"
17,"- ""tidak tau jurusan tapi awal kemunculannya kampus merdeka tuh sedikit polemik apalagi anak gerakan atau advo mahasiswa lari situ kekhawatirannya sih kesannya kayak its all about industry",Program,"[0.0, 0.0, 1.0]"
136,"- ""kampus merdeka is shitty teman magang ketinggalan materi semester tapi tidak mau ngejar apesnya sekelompok smt berikutnya endingnya plonga plongo apply magang merdeka deh tidak usah kuliah magang sonooooo manusia gila maganggggg",Program,"[0.0, 0.0, 1.0]"
136,"- ""kampus merdeka is shitty teman magang ketinggalan materi semester tapi tidak mau ngejar apesnya sekelompok smt berikutnya endingnya plonga plongo apply magang merdeka deh tidak usah kuliah magang sonooooo manusia gila maganggggg",Magang,"[0.0, 0.0, 1.0]"
56,"- ""eh iya dukung kampus merdeka deh bukannya mahasiswa disuruh kerja rodi dan tidak dibayarbayar minim",Program,"[0.0, 0.0, 1.0]"
56,"- ""eh iya dukung kampus merdeka deh bukannya mahasiswa disuruh kerja rodi dan tidak dibayarbayar minim",Anggaran,"[0.0, 0.0, 1.0]"
73,"- ""gue akui kampus merdeka amat sangat menyelamatkan gue dimasa krisis",Program,"[1.0, 0.0, 0.0]"
201,"- ""menurutku okenya kampus merdeka doang",Program,"[1.0, 0.0, 0.0]"
260,"- ""tapi program kampus merdeka bermanfaat banget bisa paham roadmap skill dibutuhin diindustri dan bisa fokus mempelajari bidang kalo kampus doang asli kureng banget dan belajar nya terlalu general",Program,"[1.0, 0.0, 0.0]"
101,"- ""iya tapi menurutku kemdikbudristekdikti regulasi dan tegas setauku pemerintah bayar uang perusahaan dijadikan magang kampus merdeka perusahaan pasti maumau",Anggaran,"[1.0, 0.0, 0.0]"
101,"- ""iya tapi menurutku kemdikbudristekdikti regulasi dan tegas setauku pemerintah bayar uang perusahaan dijadikan magang kampus merdeka perusahaan pasti maumau",Magang,"[1.0, 0.0, 0.0]"
101,"- ""iya tapi menurutku kemdikbudristekdikti regulasi dan tegas setauku pemerintah bayar uang perusahaan dijadikan magang kampus merdeka perusahaan pasti maumau",Program,"[1.0, 0.0, 0.0]"
135,"- ""kampus merdeka is fine",Program,"[0.0, 1.0, 0.0]"
233,"- ""prespektif alumi kampus merdeka batch 2 amp 3 menurutku bagus bisa bootcamp mehong cari magang gampang tbh gue enjoy mbkm kelas kampus materi nya outdated terkhusus kampus merdeka masih sisi fucked up nya",Program,"[0.5, 0.0, 0.5]"
233,"- ""prespektif alumi kampus merdeka batch 2 amp 3 menurutku bagus bisa bootcamp mehong cari magang gampang tbh gue enjoy mbkm kelas kampus materi nya outdated terkhusus kampus merdeka masih sisi fucked up nya",Magang,"[1.0, 0.0, 0.0]"
161,"- ""kampus merdeka tuh benaran program oke banget sih memang despite whole convo behind banyakan bagusnya bobroknya",Program,"[1.0, 0.0, 0.0]"
152,"- ""kampus merdeka oke oke regulasinya lancar timeline mundur mundur mulu temenku tidak on time dapat duitnya lol ppdb zonasi angkatan nih bosss 2018 fcked up hehe belum tapi sudah dijalankan menimbulkan kekecewaan",Program,"[0.2, 0.2, 0.6]"
152,"- ""kampus merdeka oke oke regulasinya lancar timeline mundur mundur mulu temenku tidak on time dapat duitnya lol ppdb zonasi angkatan nih bosss 2018 fcked up hehe belum tapi sudah dijalankan menimbulkan kekecewaan",Anggaran,"[0.0, 0.0, 1.0]"
132,"- ""kampus merdeka is a lifechanger",Program,"[1.0, 0.0, 0.0]"
137,"- ""kampus merdeka isnt that great either if i speak gue diserang its a good program but iykyk",Program,"[0.2, 0.2, 0.6]"
289,"- ""yeah kampus merdeka bagusnya sih melihat mantanku anak sastra cina bisa belajar ilmu berkat kampus merdeka",Program,"[1.0, 0.0, 0.0]"
144,"- ""kampus merdeka bikin mahasiswa kejajah sistem dibuat nadiem fuck nadiem makarim",Program,"[0.0, 0.0, 1.0]"
144,"- ""kampus merdeka bikin mahasiswa kejajah sistem dibuat nadiem fuck nadiem makarim",Nadiem,"[0.0, 0.0, 1.0]"
118,"- ""kalo kampus merdeka kayak msibmbkm menurutku banget mungkin susah magang kalopun dapat banyakan unpaid dan schedule magang tidak jelas i mean tidak ada pekerjaan tapi kalo lihat temenku kebanyakan mbkm sudah kerja",Magang,"[0.0, 0.0, 1.0]"
118,"- ""kalo kampus merdeka kayak msibmbkm menurutku banget mungkin susah magang kalopun dapat banyakan unpaid dan schedule magang tidak jelas i mean tidak ada pekerjaan tapi kalo lihat temenku kebanyakan mbkm sudah kerja",Anggaran,"[0.0, 0.0, 1.0]"
118,"- ""kalo kampus merdeka kayak msibmbkm menurutku banget mungkin susah magang kalopun dapat banyakan unpaid dan schedule magang tidak jelas i mean tidak ada pekerjaan tapi kalo lihat temenku kebanyakan mbkm sudah kerja",Program,"[0.0, 0.0, 1.0]"
72,"- ""setuju kampus merdeka si program bisa cepat lulus pilihan rekognisi kkn dan matkul internship",Program,"[1.0, 0.0, 0.0]"
72,"- ""setuju kampus merdeka si program bisa cepat lulus pilihan rekognisi kkn dan matkul internship",Magang,"[1.0, 0.0, 0.0]"
109,"- ""jujurly kampus merdeka memang bagus sih mengasih kesempatan mahasiswa",Program,"[1.0, 0.0, 0.0]"
33,"- ""belum program kampus merdeka bikin perusahaan ngadalin permen ketenagakerjaan karyawan magangnya ngelebihin 20 credit apanya",Program,"[0.0, 0.0, 1.0]"
33,"- ""belum program kampus merdeka bikin perusahaan ngadalin permen ketenagakerjaan karyawan magangnya ngelebihin 20 credit apanya",Magang,"[0.0, 0.0, 1.0]"
134,"- ""kampus merdeka is fine",Program,"[0.0, 1.0, 0.0]"
235,"- ""satgas tpks dan kampus merdeka walaupun masih minus mitra dan teknis okelah",Program,"[0.7, 0.3, 0.0]"
45,"- ""but whatever thanks for kampus merdeka walaupun masih lumayan koreksi program",Program,"[0.7, 0.3, 0.0]"
26,"- ""bahkan intern harus pengalaman belum perusahaan kerjasama kampus merdeka bobroknya aji munpung peserta dikasih pekerjaan seharusnya bukan tupoksi intern",Magang,"[0.0, 0.0, 1.0]"
26,"- ""bahkan intern harus pengalaman belum perusahaan kerjasama kampus merdeka bobroknya aji munpung peserta dikasih pekerjaan seharusnya bukan tupoksi intern",Program,"[0.0, 0.0, 1.0]"
143,"- ""kampus merdeka salah faktor persyaratan loker tidak ngotak",Program,"[0.0, 0.0, 1.0]"
143,"- ""kampus merdeka salah faktor persyaratan loker tidak ngotak",Magang,"[0.0, 0.0, 1.0]"
58,"- ""tidak si kak kampus merdeka convert mata kuliah kisaran semester 5 kebanyakan semester segitu matkulnya wajib ambil buruh bayaran",Program,"[0.0, 0.0, 1.0]"
58,"- ""tidak si kak kampus merdeka convert mata kuliah kisaran semester 5 kebanyakan semester segitu matkulnya wajib ambil buruh bayaran",Magang,"[0.0, 0.0, 1.0]"
58,"- ""tidak si kak kampus merdeka convert mata kuliah kisaran semester 5 kebanyakan semester segitu matkulnya wajib ambil buruh bayaran",Anggaran,"[0.0, 0.0, 1.0]"
94,"- ""benar banget kampus merdeka program cocok banget mahasiswa",Program,"[1.0, 0.0, 0.0]"
146,"- ""kampus merdeka mahasiswa fokus bangun karir instead of menempuh pendidikan dan membangun soft skill organisasi kampus",Program,"[0.0, 0.7, 0.3]"
129,"- ""program bagus kampus merdeka",Program,"[1.0, 0.0, 0.0]"
3,"- ""program blio bagus tuh merdeka belajar kampus merdeka program keren harus dilanjutkan",Program,"[1.0, 0.0, 0.0]"
178,"- ""kebanyakan bela tuh kampus merdeka doang sih kak",Program,"[0.0, 1.0, 0.0]"
253,"- ""setuju kampus merdeka oke banget",Program,"[1.0, 0.0, 0.0]"
185,"- ""kalo program kampus merdeka oke gajinya telat cair magang lol",Program,"[0.2, 0.2, 0.6]"
185,"- ""kalo program kampus merdeka oke gajinya telat cair magang lol",Magang,"[0.0, 0.0, 1.0]"
185,"- ""kalo program kampus merdeka oke gajinya telat cair magang lol",Anggaran,"[0.0, 0.0, 1.0]"
48,"- ""cumann kampus merdeka oke",Program,"[0.7, 0.3, 0.0]"
124,"- ""kampus merdeka anak iisma isinya orkay magang kayak budak",Program,"[0.0, 0.0, 1.0]"
124,"- ""kampus merdeka anak iisma isinya orkay magang kayak budak",Magang,"[0.0, 0.0, 1.0]"
171,"- ""kan tidak tau lapangan enaknya ajagimana tidak transparannya program kampus merdeka iisma nya",Program,"[0.0, 0.0, 1.0]"
153,"- ""kampus merdeka oke sih",Program,"[1.0, 0.0, 0.0]"
153,"- ""kampus merdeka oke sih",Program,"[1.0, 0.0, 0.0]"
228,"- ""perspektif industri mengasih posisi magang program kampus merdeka sih output nya bagus anaknya belum dapat feedback negatif gap skill lulusan s1 tech dan industri lumayan program magang industri",Magang,"[1.0, 0.0, 0.0]"
228,"- ""perspektif industri mengasih posisi magang program kampus merdeka sih output nya bagus anaknya belum dapat feedback negatif gap skill lulusan s1 tech dan industri lumayan program magang industri",Program,"[1.0, 0.0, 0.0]"
122,"- ""kampus merdeka ah sudah pemberitaan keluhan dan polemik mbkm ngerusaknya",Program,"[0.0, 0.0, 1.0]"
122,"- ""kampus merdeka ah sudah pemberitaan keluhan dan polemik mbkm ngerusaknya",Magang,"[0.0, 0.0, 1.0]"
113,"- ""perkuliahan dampaknya positif sih program kampus merdeka mengasih mahasiswa opsi mendalami jurusannya dalam dan industrinya",Program,"[1.0, 0.0, 0.0]"
105,tidak monoton belajarnya kuliah kurikulumnya memang bagus apalagi program kampus merdeka pilihan eksplor minat,Program,"[0.8, 0.2, 0.0]"
226,banget mesti dibenahi situ sok does kampus merdeka,Program,"[0.0, 0.1, 0.9]"
282,anak kuliah was okay tbh kampus merdeka lumayan orang-orang magang atau exchange,Program,"[0.6, 0.3, 0.1]"
238,kampus merdeka sulit banget dapat magang uang saku manusiawi dan layak,Magang,"[0.0, 0.1, 0.9]"
11,agree kampus merdeka salah bikin sangat berterima kasih,Program,"[0.7, 0.2, 0.1]"
128,kampus merdeka dan modul nusantara big failure,Program,"[0.0, 0.0, 1.0]"
149,kampus merdeka menurutku ngematiin peluang kerja bisa terima anak anak kampus merdeka tidak hire karyawan anak magang,Program,"[0.0, 0.1, 0.9]"
52,perkuliahan program merdeka belajar kampus merdeka program nadim makarim bagus bagus agak kesel kalo benci belio gara-gara nih program gagal padahal nih program briliant banget imo,Program,"[0.9, 0.1, 0.0]"
290,bagus kampus merdeka doang mahasiswa bisa merasai kuliah diluar kampus setahun,Program,"[0.8, 0.2, 0.0]"
123,kampus merdeka akwwkwkwkk,Program,"[0.1, 0.8, 0.1]"
166,kampus magang merdeka menurutku lumayan,Magang,"[0.6, 0.3, 0.1]"
258,sorry tapi sayang tapi kampus merdeka oase tanah tandus bayangkan negara dibuat susah dalam lapangan kerja kesempatan apapun kasih berharga lagian oase kalo tanah subur tidak bikin spesial,Program,"[0.9, 0.1, 0.0]"
157,kampus merdeka oke banget loh,Program,"[0.9, 0.1, 0.0]"
141,kampus merdeka ngehenya elek,Program,"[0.0, 0.1, 0.9]"
293,oke kampus merdeka doang,Program,"[0.5, 0.4, 0.1]"
133,kampus merdeka is a thing tapi program dikaji ulang,Program,"[0.1, 0.2, 0.7]"
67,deh memang gue sampel sangat kecilll tapi gue sangat merasakan dampak kampus merdeka perusahaan kalinya orang-orang masuk gue tidak pakai training pakai alasannya sudah magang duluan padahal ptn nun,Program,"[0.8, 0.2, 0.0]"
249,tergantung prespektif anak kuliahan kebijakan anak kuliahan sangat bagus kampus merdeka walaupun masih minusnya tapi kemewahan bisa dapat pengalaman diluar kampus 1 penuh,Program,"[0.7, 0.2, 0.1]"
193,bilang nadiem tidak tolol tidak baca berita fu gua lulusan kampus merdeka bangkit by google goto dan traveloka machine learning dan program nadiem dan gua bisa kerja perusahaan gede programnya haters,Nadiem,"[0.9, 0.1, 0.0]"
130,kampus merdeka memang membuka wawasan mahasiswa potensi2 karir tapi mahasiswa kehilangan gregetnya peduli isu2 nasional pilih cari side job atau sibuk intern belajar berorganisasi berguna,Program,"[0.4, 0.2, 0.4]"
154,kampus merdeka oke sisanya meh,Program,"[0.6, 0.3, 0.1]"
274,manfaat kampus merdeka tapi kolektif mudaratnya faktor utamanya mungkin perubahan drastis tidak disertai kesiapan,Program,"[0.1, 0.2, 0.7]"
208,nadiem tidak infonya kampus pelosok berdiskusi kurikulum merdeka,Nadiem,"[0.1, 0.2, 0.7]"
50,definisi merdekanya rigid bagus kampus sudah tapi persentasenya mungkin 10 total kampus kampus2 mungkin sudah bisa dan menerapkan kurikulum merdeka arahan,Program,"[0.3, 0.2, 0.5]"
224,penerapan zonasi dan kampus merdeka aslinya kacau daerah ibu kota ketemu anak magang kantor kua duduk resepsionis sudah kerjanya kasir toko kasir bukan akuntan,Program,"[0.0, 0.1, 0.9]"
173,kampus merdeka super lelet,Program,"[0.0, 0.1, 0.9]"
296,zonasi amp kampus merdeka wkwkwkwkwk,Program,"[0.1, 0.6, 0.3]"
198,kampus merdeka gaji kecil bahkan tidak digaji mah akalakalan biar dapat pegawai magang biaya rendah anjingg meras tenaga mahasiswa,Magang,"[0.0, 0.0, 1.0]"
9,penyepong nadiem nih kampus merdeka yakin baik mencetak mahasiswa budak korporat,Nadiem,"[0.0, 0.0, 1.0]"
12,agree with mbak actually kampus merdeka is a thing sistem konversi nilai lumayan memudahkan mahasiswa biarpun agak ribet,Program,"[0.7, 0.2, 0.1]"
142,"- ""kampus merdeka excuse biar perusahaan dapat free labour lmao",Program,"[0.05, 0.05, 0.9]"
285,"- ""zaman nya nadiem anak kuliahan terbantu banget program kampus merdeka dapat uang saku dan pengalaman jujur sangat banget",Nadiem,"[0.9, 0.05, 0.05]"
297,"- ""zonasi dan kampus merdeka keberhasilan girl bffr",Program,"[0.05, 0.05, 0.9]"
112,"- ""jenjang universitas positif bisa diambil programnya program kampus merdeka positif dan dampak negatif tidak langsungnya",Program,"[0.4, 0.5, 0.1]"
275,"- ""kampus merdeka iya bagus bertambah pengalaman mahasiswa tapi konversinya mata kuliah amburadul banget mahasiswa magang berpotensi lulus kompetensi jurusannya mumpuni magang tidak usah dikonversi sks",Program,"[0.4, 0.2, 0.4]"
80,"- ""hmm plus minus sih but kampus merdeka was something special for me",Program,"[0.7, 0.2, 0.1]"
126,"- ""kampus merdeka breakthrough zonasi breakthrough mengajar dimaneee paham benar kayaknya urusan sekolahan kuliahan",Program,"[0.9, 0.05, 0.05]"
219,"- ""opini tolol anjing wkwkwkwwkwkww kampus merdeka dibilang breakthrough wkwkwkwkwkw",Program,"[0.05, 0.05, 0.9]"
140,"- ""kampus merdeka prokontra sih iisma magang kalo iisma anggaran dan efektivitas program magang agak bikin mahasiswa fokus perbanyak pengalaman kerja kuliah ketimbang fokus kuliah bikin individualis kritis keadaan terkini koreksi salah",Program,"[0.1, 0.3, 0.6]"
271,"- ""tapi sisanya tidak apalagi kampus merdeka berasa banget dosendosenku kebingungannya berimbas mahasiswanya deh",Program,"[0.05, 0.05, 0.9]"
160,"- ""3 kampus merdeka pmm gue mengikuti kesempatan membahagiakan gue bisa lolos pmm by the way gue kampung gue sumut lahir tidak kampung memang tidak duit kesana and pmm bikin gue bisa sumut",Program,"[0.9, 0.05, 0.05]"
145,"- ""kampus merdeka kalo tidak include mbkm sisi pendidikan mungkin masih oke",Program,"[0.1, 0.6, 0.3]"
196,"- ""mahasiswa sedikit demo merasai duit kampus merdeka diam diam",Program,"[0.05, 0.05, 0.9]"
151,"- ""cumann kampus merdeka oke",Program,"[0.9, 0.05, 0.05]"
117,"- ""kalo kampus merdeka tidak seburuk sih",Program,"[0.8, 0.1, 0.1]"
60,"- ""fokus kurikulum merdeka dan merdeka belajar kurikulum ketinggian indonesia even kampuspt",Program,"[0.05, 0.05, 0.9]"
79,"- ""hmm padahal nadiem bagus mengadakan kampus merdeka salah satunya mbkm mahasiswa banget dapat gaji pas magang pengalaman kerja",Nadiem,"[0.9, 0.05, 0.05]"
227,"- ""baca suudzon kampus merdeka biar mahasiswa capek kuliahnya biar tidak usah demo mengurusi pemerintah",Program,"[0.05, 0.05, 0.9]"
57,"- ""eh tapi program kampus merdeka berhasil loh",Program,"[0.95, 0.05, 0.0]"
186,"- ""gasuka kepemimpinannya nadiem sih menurutku program kampus merdeka bagus banget loh apalagi msib iisma",Nadiem,"[0.05, 0.05, 0.9]"
194,"- ""lulus program kampus merdeka wisuda tidak tau program lintas jurusan bikin pendidikan bingung memasukkan nilainya ukt mahal pensiun gojek biar aplikasinya baik",Program,"[0.05, 0.05, 0.9]"
115,"- ""kakaknya dan akademisi awal tidak setuju kurikulum merdeka bahkan awal akademisi kampus termasuk guru dan dosen tidak setuju dipilihnya nadiem mendikbud",Program,"[0.05, 0.05, 0.9]"
88,"- ""imo gue bukan penyembah nadiem makarim but thanks tapi nadiem bisa first magang gaji wow kampus merdeka cv membuka kerja sks nya dikonversi fokus magang dan nilai kuliah gemilang",Nadiem,"[0.8, 0.1, 0.1]"
269,"- ""tapi pas program kampus merdeka jujur oke banget tidak sudah sidang tapi tementemen dan adek ku bgasi respon positif program menurutku programnya bagus kampus merdeka yhh",Program,"[0.95, 0.05, 0.0]"
10,"- ""dosen gue bilang program kampus merdeka dihilangin gara-gara mengacaukan kurikulum kampus wkwkw",Program,"[0.05, 0.05, 0.9]"
47,"- ""kampus merdeka akwwkwkwkk",Program,"[0.1, 0.8, 0.1]"
59,"- ""kampus merdeka is fine",Program,"[0.8, 0.1, 0.1]"
284,"- ""program bagus kampus merdeka",Program,"[0.95, 0.05, 0.0]"
273,"- ""tbh program kampus merdeka kayak magang bisa 6 dan pertukaran pelajar bagus banget mahasiswa kesempatan",Program,"[0.95, 0.05, 0.0]"
265,"- ""tapi gue sayangkan programnya gerakan mahasiswa mati",Program,"[0.05, 0.05, 0.9]"
81,hmmm but thanks a lot kampus merdeka nya,Program,"[0.9, 0.1, 0.0]"
263,tapi suka kampus merdeka usung,Program,"[0.95, 0.05, 0.0]"
268,tapi kampus merdeka bagus loh,Program,"[0.95, 0.05, 0.0]"
7,program kampus merdeka gua akuin bagus banget sih benar-benar mengasih kesempatan mahasiswa luas student exchange magang wirausaha,Program,"[0.95, 0.05, 0.0]"
