id,text,aspect_category,sentiment_prob
116,"- ""Jangan tanya aku. aku sekeluarga pemilih #AHY. Kalau program DP 0% nyata. aku sekeluarga milih #3.",Pendukung/Pemilih,"[0.2, 0.6, 0.2]"
234,"- ""#AHY-Sylvi Anies-Sandiaga Basuki-Djarot Debat Pilkada DKI 2017 Jangan Jual Mimpi Demi Jadi Gubernur...",Tokoh dan Partai,"[0.2, 0.6, 0.2]"
7,"- ""ahhhh bukannya karena bang aji ada disitu yang bikin kalah #AHY?",Tokoh dan Partai,"[0.2, 0.6, 0.2]"
168,"- ""Mungkin saya dengan rendah hati bisa meminta pendukung paslon 1 yang masih berat hati untuk melihat foto ini sejenak #AHY",Pendukung/Pemilih,"[0.2, 0.6, 0.2]"
180,"- ""Pendukung #AHY sulit melupakan bully2 seperti ini",Pendukung/Pemilih,"[0.1, 0.1, 0.8]"
38,"- ""anggap saja bisa sebulan kemudian pada dijual (pindah tangan) ke orang2 elit partai gerindra dan pks #pilkadadki #ahy",Tokoh dan Partai,"[0.2, 0.6, 0.2]"
42,"- ""#AHY antasari konferensi pers sby sby Konferensi Pers SBY seperti Rengekan Anak Kecil",Tokoh dan Partai,"[0.1, 0.1, 0.8]"
246,"- ""Tim yang tidak pernah tidur #ahy",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
67,"- ""Coba beretika bila ingin dukungan dari konstituen setia #AHY. Jangan menipu dengan membuat meme dan berita palsu. Rachland Nashidik",Pendukung/Pemilih,"[0.2, 0.6, 0.2]"
129,"- ""Kasihan #AHY Tidak menyadari ada musuh dalam sarung Selfienya sebagai motivasi terselubung hmmm.",Tokoh dan Partai,"[0.1, 0.1, 0.8]"
35,"- ""amieeennnnn dan tidak lupa dengan janji2 manis saat kampanye..#AHY Sang Mayor Sejati",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
173,"- ""Pada Pilkada DKI AHY dan SBY jadi target hoax dan fitnah yang dilakukan akun-akun pendukung Ahok.",Tokoh dan Partai,"[0.2, 0.6, 0.2]"
30,"- ""Akibat pernyataan Antasari suara AHY melorot pada Pilkada DKI.",Tokoh dan Partai,"[0.2, 0.6, 0.2]"
84,"- ""Enam bulan kampanye pilkada di kubu AHY pendukung Ahok sibuk serang program AHY. Tidak pernah mereka kampanye program Ahok sendiri",Tokoh dan Partai,"[0.2, 0.6, 0.2]"
137,"- ""Ketika AHY kalah & berpidato semua timnya terdiam menangis lalu setelah itu mereka melepaskan diri dari pilkada DKI. @panca66 @bambangelf",Tokoh dan Partai,"[0.1, 0.1, 0.8]"
215,"- ""sejujurnya penilaian subyektif saya terlalu cepat bila AHY 2019. Kalah di pilkada bukan modal tapi catatan negatif.",Tokoh dan Partai,"[0.1, 0.1, 0.8]"
249,"- ""Tolak bajingan tengik AHY tukang sogok pemilih ini. Bangsat AHY ini sungguh berbahaya",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
248,"- ""tolak ahy yang berpolitik membawa agama #AHYMaininSARA",Tokoh dan Partai,"[0.1, 0.1, 0.8]"
45,"- ""Astaga ini pendukung AHY tidak terima sekali dengan hasil survey harusnya jadi tolak acuan untuk lebih semangat #efeknontonmetro",Pendukung/Pemilih,"[0.1, 0.1, 0.8]"
195,"- ""Sah-sah aja Justru itu menjadi tolak ukur kedewasaan warga dki kalo AHY menang artinya pola pikir warga masih primitif.. #PolitikUangAHY",Politik Uang,"[0.05, 0.05, 0.9]"
195,"- ""Sah-sah aja Justru itu menjadi tolak ukur kedewasaan warga dki kalo AHY menang artinya pola pikir warga masih primitif.. #PolitikUangAHY",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
195,"- ""Sah-sah aja Justru itu menjadi tolak ukur kedewasaan warga dki kalo AHY menang artinya pola pikir warga masih primitif.. #PolitikUangAHY",Pendukung/Pemilih,"[0.05, 0.05, 0.9]"
232,"- ""Suara Warga Cuma Dihargai SEMBAKO TOLAK AHY Sudah melakukan penyuapan kepada warga @Abaaah @MurtadhaOne @RinjaniJB @fariz1234 @ananghijau",Politik Uang,"[0.0, 0.0, 1.0]"
232,"- ""Suara Warga Cuma Dihargai SEMBAKO TOLAK AHY Sudah melakukan penyuapan kepada warga @Abaaah @MurtadhaOne @RinjaniJB @fariz1234 @ananghijau",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
232,"- ""Suara Warga Cuma Dihargai SEMBAKO TOLAK AHY Sudah melakukan penyuapan kepada warga @Abaaah @MurtadhaOne @RinjaniJB @fariz1234 @ananghijau",Pendukung/Pemilih,"[0.0, 0.0, 1.0]"
214,"- ""Sejak AHY tidak ikut pilkada lagi sudah tidak asyik ya",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
247,"- ""tinggal seleksi tendemnya. Di pilkada DKI AHY kalah karena tendemnya salah pilih. Malah mengurangi kualitas AHY",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
247,"- ""tinggal seleksi tendemnya. Di pilkada DKI AHY kalah karena tendemnya salah pilih. Malah mengurangi kualitas AHY",Strategi Kampanye,"[0.05, 0.15, 0.8]"
242,"- ""Ternyata segelintir pendukung AHY merasa ditikung di saat terakhir karena adanya tweet dari akun resmi parpol pendukung Anies-Sandi #Pilkada",Pendukung/Pemilih,"[0.0, 0.1, 0.9]"
242,"- ""Ternyata segelintir pendukung AHY merasa ditikung di saat terakhir karena adanya tweet dari akun resmi parpol pendukung Anies-Sandi #Pilkada",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
23,"- ""AHY Menanggung Akibat Cuitan Ayahnya yang Tak Produktif.",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
210,"- ""Sebenarnya reaksi pendukung AHY ini tak perlu bersikap Baper seperti itu karena tak ada yang mau jadi pecundang di ajang Pilkada #PilkadaDK",Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
210,"- ""Sebenarnya reaksi pendukung AHY ini tak perlu bersikap Baper seperti itu karena tak ada yang mau jadi pecundang di ajang Pilkada #PilkadaDK",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
77,"- ""Dengan Suara Bergetar AHY Minta Maaf Sudah Kecewakan Pendukungnya. #pilkadadki",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
77,"- ""Dengan Suara Bergetar AHY Minta Maaf Sudah Kecewakan Pendukungnya. #pilkadadki",Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
19,"- ""Mengenang pidato kekalahan #ahy",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
146,"- ""lini pertahanan AHY rapuh debat efek aksi 112 efek dan Antasari efek #pilkadaDKI",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
146,"- ""lini pertahanan AHY rapuh debat efek aksi 112 efek dan Antasari efek #pilkadaDKI",Strategi Kampanye,"[0.0, 0.1, 0.9]"
85,"- ""Gagal di Pilkada DKI Jakarta AHY Diisukan Maju ke Pilgub Jatim #headlines #politikbirokrasi #pilkadadki",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
9,"- ""AHOK melejit... Anies menanjak... AHY mengapung... #PilkadaDKI",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
57,"- ""Berdasarkan survey sementara AHY masuk 3 besar. Selamat! #PilkadaSerentak2017 #PilkadaDKI",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
161,"- ""Meninggalkan zona aman dan nyaman demi kemajuan Jakarta dengan hasil yang tak sesuai harapan - AHY #realitybites #PilkadaDKI",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
128,"- ""Kasihan AHY kalah walaupun sudah umroh dibantu doa 7 juta umat.Ternyata Allah itu netral tidak berpolitik #PilkadaDKI",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
128,"- ""Kasihan AHY kalah walaupun sudah umroh dibantu doa 7 juta umat.Ternyata Allah itu netral tidak berpolitik #PilkadaDKI",Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
118,"- ""Jual baju bekas AHY baru 3 bulan PM for info #PilkadaDKI @AgusYudhoyono",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
28,"- ""AHY siap siap jadi vocalis BAND rock yaaaa lompat lompat mulu bang kerjaannya #PilkadaDKI #QuickCount",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
28,"- ""AHY siap siap jadi vocalis BAND rock yaaaa lompat lompat mulu bang kerjaannya #PilkadaDKI #QuickCount",Strategi Kampanye,"[0.05, 0.15, 0.8]"
126,"- ""Kasian benar nasib AHY karir tinggi di TNI harus tamat karena nafsu pepo. Selanjutnya paling cepat ikut parpol kalau tidak begitu dagang ak",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
115,"- ""Jangan sampai SBY berkata AHY kalah gara-gara Antasari ya? Survey kan sudah menunjukan AHY terus merosot elektabilitasnya #PilkadaDKI",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
115,"- ""Jangan sampai SBY berkata AHY kalah gara-gara Antasari ya? Survey kan sudah menunjukan AHY terus merosot elektabilitasnya #PilkadaDKI",Strategi Kampanye,"[0.05, 0.15, 0.8]"
202,"- ""Saya bertanya kepada Bapak Presiden TV saya rusak apa ya? Kok AHY tidak naik naik hasil QC sementara? #PilkadaDKI *GPP*",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
19,"- ""Mengenang pidato kekalahan #ahy",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
217,"- ""AHY memang kalah di pilkada tetapi MENANG di hati rakyat.",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
217,"- ""AHY memang kalah di pilkada tetapi MENANG di hati rakyat.",Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
98,"- ""heeebohhhh....Agus Sylvi kalah di TPS 6 tmpat @AgusYudhoyono menggunakan hak pilihnya... #PilkadaDKI #QuickCount #ahy",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
262,"- ""Yang pilih #AHY semoga tidak ikut demokrat yaa kalau benar mau dukung Ahok.",Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
262,"- ""Yang pilih #AHY semoga tidak ikut demokrat yaa kalau benar mau dukung Ahok.",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
75,"- ""Demokrat ke Ahok Gerindra: Ini Tantangan karena Mereka Bermain Politik Kotor",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
75,"- ""Demokrat ke Ahok Gerindra: Ini Tantangan karena Mereka Bermain Politik Kotor",Politik Uang,"[0.0, 0.1, 0.9]"
164,"- ""Mesin robot #AHY-Sylvi lupa dimatiin jadi masih masuk trending topik",Tokoh dan Partai,"[0.05, 0.15, 0.8]"
164,"- ""Mesin robot #AHY-Sylvi lupa dimatiin jadi masih masuk trending topik",Strategi Kampanye,"[0.05, 0.15, 0.8]"
62,"- ""Buat pendukung #AHY mari rapatkan barisan ke paslon #3 Buang issu miring paslon #3 Masih mau dipimpin seorang TERDAKWA? SIMULUT EMBER????",Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
62,"- ""Buat pendukung #AHY mari rapatkan barisan ke paslon #3 Buang issu miring paslon #3 Masih mau dipimpin seorang TERDAKWA? SIMULUT EMBER????",Tokoh dan Partai,"[0.4, 0.1, 0.5]"
93,"- ""Harusnya rakyat menangis melihat #AHY KALAH. Bukan dari aspek #AHY sebagai pribadi tapi demi kepentingan rakyat sendiri. #TetapAHY",Tokoh dan Partai,"[0.7, 0.1, 0.2]"
93,"- ""Harusnya rakyat menangis melihat #AHY KALAH. Bukan dari aspek #AHY sebagai pribadi tapi demi kepentingan rakyat sendiri. #TetapAHY",Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
16,"- ""AHY bisa kok menang pilgub DKI bisa.... Asal ngumpulin dulu 7 bola dragon ball <Rolling on the Floor Laughing> <Rolling on the Floor Laughing> #QuickCount #PilkadaDKI",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
6,"- ""Ah sekarang kalau lihat AHY jadi inget Norman Kamaru Apakah AHY akan jualan bubur? Lalu naik haji <Smiling Face With Open Mouth & Smiling Eyes> #PilkadaDKI",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
21,"- ""AHY kemungkinan besar tersingkir <Persevering Face> <Persevering Face> #PilkadaDKI hampir pasti dilanjuntukan di putaran kedua Ahok-Djarot vs Anies-Sandi.",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
25,"- ""AHY nyungsep orang bapaknya aja menyarankan coblos no 2 <Smiling Face With Open Mouth & Smiling Eyes> #PilkadaDKI",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
20,"- ""AHY kalah.. Sisi negatif: Umat Islam tertunda dalam menempatkan pemimpin. Sisi positif: Umat Islam terhindar dari saling hujat & buka aib.",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
14,"- ""#DebatFinalPilkadaJKT AHY AHY Anda ngomong karakter.. Anda tau yang barusan Anda omongkan untuk melihat sisi negatif orang lain? <Tongue> <Oncoming Fist>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
17,"- ""AHY hanya membicarakan negatif saja untuk Jakarta tidak ada solusi yang tepat untuk mengatasi nol besar. <Thumbs Down> #Debat1PilkadaDKI",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
138,"- ""Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY via @beritasatu #JakartaAdalahKita",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
259,"- ""Ya Alloh Tuhan YME AHY ternyata didukung senator beraura negatif #SenatorDKIDukungAgusSylvi",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
160,"- ""menemukan Foto seperti ini Ternyata lingkaran orang2 AHY penuh masalah semua integritas dan kwalitas yang negatif Waspada.. Waspada.. <Thumbs Down>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
254,"- ""wah si AHY 70% sentimennya negatif. Wkwkwk.<FACE WITH STUCK-OUT TOUNGES>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
221,"- ""Senjata makan tuan aka karma @Beritasatu: #PopulerB1 2: Kicauan Negatif SBY Diyakini Pengaruhi Elektabilitas AHY <FACE WITH STUCK-OUT TOUNGES>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
40,"- ""Feeling aku sih yang menang #PilkadaDKI itu pasangan Anies-Sandi.",Tokoh dan Partai,"[1.0, 0.0, 0.0]"
39,"- ""Pingin lihat mas #AHY debat <FACE WITH STUCK-OUT TOUNGES>",Tokoh dan Partai,"[0.0, 1.0, 0.0]"
166,"- ""2.mesti nyuruh mantan pemilih #AHY-#Sylvi buat pilih paslon #Anies-#Sandi !!! <Face With Open Mouth> <THUMBS UP> <OK HAND> <FOLDED HANDS> <Thinking Face> <Smiling Face With Sunglasses>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
134,"- ""1.Kenape kagak dilawan ama pasangan #AHY-#DickyChandra buat Pilgub Jabar ??? Cuma Demokrat emang hrs tegas dulu buat Pilgub DKI <Thinking Face> <Thinking Face> <Thinking Face>",Tokoh dan Partai,"[0.0, 1.0, 0.0]"
87,"- ""Gara2 kemaren #AHY pake seragam hitam2 ??? <Thinking Face> <Thinking Face> <Thinking Face> <Smiling Face With Open Mouth & Closed Eyes> <Smiling Face With Sunglasses> …",Tokoh dan Partai,"[0.0, 1.0, 0.0]"
261,"- ""ya pastilah #FPI kan tidak suka sama Ahok jadi pas #AHY udah kalah otomatis dukungannya lari ke mas #Anisa AniesSandi <Grimacing Face>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
2,"- ""@ZaraZettiraZZ @NetizenTofa @ndoro__putri ada ahoker masih ngebully program #AHY <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
140,"- ""Kirim ke aku saja Kaosnya... #AHY sejati <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes>",Tokoh dan Partai,"[1.0, 0.0, 0.0]"
102,"- ""#AHY humor lagu Kisah Sedih AHY di Balik Lagu Jatuh Bangun <Frowning Face> <Frowning Face>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
68,"- ""#AHY Cuitan Hati SBY Cuitan SBY jokowi mantan mantan terindah Pilgub DKI 2017 <Tongue> <Tongue>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
12,"- ""Ahokers mendadak #AHY ?? Gak salah tuh?? Sesuatu banget !! <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes> <Face With Stuck-Out Tongue & Closed Eyes>",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
