id,text,aspect_category,sentiment_prob
257,agus harimurti yudhoyono lovers annisa larasati pohan lovers bukan mendadak,Agus-Sylvi,"[0.9, 0.1, 0.0]"
267,walaupun pendukung anies sandi oke hand tapi bangga jiwa ahy silvy masih 2019 prabowo ahy folded hands folded hands,Anies-Sandi,"[0.2, 0.6, 0.2]"
267,walaupun pendukung anies sandi oke hand tapi bangga jiwa ahy silvy masih 2019 prabowo ahy folded hands folded hands,Agus-Sylvi,"[0.9, 0.1, 0.0]"
268,ahy sylvi menang dalam hati pendukungnya ahysylvi membuat panik dan ketar ketir kubu folded hands folded hands,Agus-Sylvi,"[0.95, 0.05, 0.0]"
269,kemenangan anis sandi oke hand kemenangan ahy silvy dan kaum pribumi hugging face hugging face,Anies-Sandi,"[0.8, 0.2, 0.0]"
269,kemenangan anis sandi oke hand kemenangan ahy silvy dan kaum pribumi hugging face hugging face,Agus-Sylvi,"[0.85, 0.15, 0.0]"
270,masih bisa diperbuat ahy silvy kemaslahatan bangsa,Agus-Sylvi,"[0.9, 0.1, 0.0]"
272,heboh pentolan band coldplay inggris chris martin dukungan pasangan agussylvi pilkada jakarta 2017,Agus-Sylvi,"[0.9, 0.1, 0.0]"
278,heboh ahy muncul penampilan,Agus-Sylvi,"[0.8, 0.2, 0.0]"
279,gunawan dan freely anggota dprd talaud pasang spanduk ahy perbtasan indonesiafilipina lanjutkan,Agus-Sylvi,"[0.95, 0.05, 0.0]"
289,pemenang nya ahy 1 dan dihati smiling face with open mouth closed eyes smiling face with open mouth smiling eyes smiling face with smiling eyes face savouring delicious food kissing face with closed eyes face blowing a kiss smiling face with hearteyes,Agus-Sylvi,"[0.95, 0.05, 0.0]"
301,catat dki kehilangan ahok,Ahok-Djarot,"[0.05, 0.15, 0.8]"
NA,"dalam maka dki cerdas tak mudah diprovokasi isue sara tapi

Tweet: kalah besok kalah dipengadilan

Tweet: sedih kehilangan sosok gubenur jujur dan pekerja keras melayani warganya",Ahok-Djarot,"[0.85, 0.1, 0.05]"
305,ahok kalah telak diseluruh tps wilayah fpi,Ahok-Djarot,"[0.05, 0.15, 0.8]"
306,ahok menang tipis tps habib rizieq mencoblos,Ahok-Djarot,"[0.75, 0.2, 0.05]"
NA,"deh cuitan curang black campaign nongol legowo demokrasi bukan namanya hahaa

Tweet: hasil tps 011010 rw 002 kelurahan pela mampang sedih lihatnya

Tweet: tenang masih curang apalagi pemilihan hati-hati awasin tuh ketahuan bagi-bagi sembako

Tweet: tidak petunjuk orangorang zalim haram pemimpin kafir",Ahok-Djarot,"[0.0, 0.05, 0.95]"
NA,"jangan harap jakarta bebas korupsi suaramu masih bisa dibeli

Tweet: syukur lembar c6 sudah tangan tidak sabar colok matanya ahok",Ahok-Djarot,"[0.0, 0.05, 0.95]"
313,penista agama,Ahok-Djarot,"[0.0, 0.05, 0.95]"
NA,"kan rejeki kasihan sudah dukung tapi tidak dapat

Tweet: ahokers tukang plintirlihat nehh",Ahok-Djarot,"[0.05, 0.15, 0.8]"
NA,"merayakannya terima sembakonya jangan pilih pemberinya

Tweet: tidak rumit membedakan hitam dan putih dalam sangat doyan gaduh

Tweet: harus dan pasti gubernur sudah bosan",Ahok-Djarot,"[0.05, 0.15, 0.8]"
NA,"dki maka pesan rasulullah saw menyerahkan ahlinya cc

Tweet: ahok lawannya djarot mungkin pilih djarot memang ahok belajar baik humas dan diplomasi",Ahok-Djarot,"[0.1, 0.2, 0.7]"
321,Tweet: hoaks ingat muktamar nu sudah wajibkan nahdliyin pilih pemimpin muslim,Ahok-Djarot,"[0.05, 0.15, 0.8]"
NA,"jangan biarkan

Tweet: beberkan kronologi pengusiran sholat jumat

Tweet: iblis menghalanghalangi manusia beribadah masjid semangat djarot",Ahok-Djarot,"[0.05, 0.1, 0.85]"
325,dilarang pilih cagub nonmuslim habib pilih djarot,Ahok-Djarot,"[0.05, 0.15, 0.8]"
NA,"aneh dan aneh umat usir

Tweet: bagi-bagi sembako gratis tim melanggar pasal 73 ayat 1 uu no10 2016

Tweet: mui sesalkan pemberian gelar sunan ahok",Ahok-Djarot,"[0.05, 0.1, 0.85]"
NA,"lihat kalah menang

Tweet: pengamat polisi terkesan berpihak ahok",Ahok-Djarot,"[0.05, 0.15, 0.8]"
331,kubu badja sindir anies spanduk jakarta bersyariah djarot,Ahok-Djarot,"[0.1, 0.2, 0.7]"
332,virallbocah injak2 baju kotak2 kecewa,Ahok-Djarot,"[0.05, 0.1, 0.85]"
333,turun pangkat jakarta tidak butuh penista agama iya,Ahok-Djarot,"[0.05, 0.1, 0.85]"
334,mulut jorok pertanda suara anies kuat,Anies-Sandi,"[0.75, 0.2, 0.05]"
NA,"pkb dukung putaran ke2 maka siapsiap ditinggalkan pemilih umat islam pemilu 2019

Tweet: ahokdjarot gunakan apbd alat kampanye putaran",Ahok-Djarot,"[0.05, 0.1, 0.85]"
337,sedihnya indonesia sebatas jakarta bhinneka sebatas ahok,Ahok-Djarot,"[0.05, 0.15, 0.8]"
338,djarot menangis pimpin cek,Ahok-Djarot,"[0.1, 0.6, 0.3]"
339,sangat kehilangan ahok,Ahok-Djarot,"[0.85, 0.1, 0.05]"
341,kafirrrrrr dan menista iqra iqra iqra,Ahok-Djarot,"[0.05, 0.05, 0.9]"
342,lihat raut wajah djarot bikin miris sabar kuatkan,Ahok-Djarot,"[0.2, 0.4, 0.4]"
344,orang-orang tidak diriikut pakai sarana tapi hina gubernurnya,Ahok-Djarot,"[0.6, 0.3, 0.1]"
349,tangis sedih djarot dipimpin balai kota cek,Ahok-Djarot,"[0.1, 0.2, 0.7]"
350,mulia buruh sidoarjo buruh demo dan bakar2 karangan bunga pemberian masyarakat,Ahok-Djarot,"[0.7, 0.2, 0.1]"
353,saksi ahokdjarot tolak tandatangani rekapitulasi suara pilkada,Ahok-Djarot,"[0.1, 0.2, 0.7]"
355,deddy corbuzier sindir karangan bunga ahok,Ahok-Djarot,"[0.1, 0.2, 0.7]"
357,takjub besarnya cinta dki geli kalimatkalimat dalam,Ahok-Djarot,"[0.3, 0.3, 0.4]"
359,salah faktor kekalahan kompak dalam memukul isu agama,Ahok-Djarot,"[0.7, 0.2, 0.1]"
360,menang kerja jangan menuntut belum belum maunya,Anies-Sandi,"[0.4, 0.4, 0.2]"
363,stres dipikiran duit itung 4000 bunga rp 200000 sudah dananya tapi cinta melebihi materi,Ahok-Djarot,"[0.8, 0.15, 0.05]"
364,sarankan dpr bikin pansus karangan bunga atau undang lsm bentuk tim pencari fakta karangan bunga gila,Ahok-Djarot,"[0.1, 0.2, 0.7]"
365,karangan bunga sindir ahok djarot dirusak,Ahok-Djarot,"[0.1, 0.2, 0.7]"
366,sebentar komen nih mas settingan pencitraan disuruh ahok hahaha,Ahok-Djarot,"[0.05, 0.15, 0.8]"
367,gembira bunga-bunga kagak bahas-bahas as tapi benci fokus perhatian,Ahok-Djarot,"[0.3, 0.4, 0.3]"
368,pendukung menang stres melihat kembang ahokdjarot hati rakyat tidak bisa dibohongi menanglah menang,Ahok-Djarot,"[0.85, 0.1, 0.05]"
371,tidak masuk muri mungkin bisa diusulkan masuk,Ahok-Djarot,"[0.75, 0.2, 0.05]"
372,galon nya saingan ye bunganya,Ahok-Djarot,"[0.15, 0.25, 0.6]"
373,dalam catatan sejarah dunia kalah kebanjiran bunga,Ahok-Djarot,"[0.8, 0.15, 0.05]"
376,jakarta ahok bis om telolet om,Ahok-Djarot,"[0.7, 0.25, 0.05]"
377,dilantik oktober bisa kayak tidak,Anies-Sandi,"[0.15, 0.7, 0.15]"
378,menang pilkada kebanjiran ucapan selamat dan karangan bunga fenomena alam,Anies-Sandi,"[0.1, 0.2, 0.7]"
379,kiriman bunga 2600 masih nyinyir sudah 7 juta pasti pingsan,Ahok-Djarot,"[0.85, 0.1, 0.05]"
380,biarlah menghibur diriwkkwwkkwk,Ahok-Djarot,"[0.05, 0.15, 0.8]"
384,ahok bukan penista agama tapi dinistakan mengaku beragama,Ahok-Djarot,"[0.9, 0.1, 0.0]"
391,ampun sesek dada melawan bangsa apalagi masalahnya issue sara tak terganti,Ahok-Djarot,"[0.05, 0.15, 0.8]"
392,karangan bunga dikarangkarang sungguh kegilaan pasca kegilaan tuntutan jpu kasus,Ahok-Djarot,"[0.0, 0.1, 0.9]"
393,kafir tidak berlaku,Ahok-Djarot,"[0.85, 0.15, 0.0]"
394,pembenci basuki benci boleh goblok jangan,Ahok-Djarot,"[0.8, 0.1, 0.1]"
395,pengamat digunakan jungkalkan ahokdjarot mirip strategi isis,Ahok-Djarot,"[0.75, 0.15, 0.1]"
398,membuktikan tak digantikan baik,Ahok-Djarot,"[0.7, 0.2, 0.1]"
402,ancam polisikan sutradara video rasis kampanye ahokdjarot bayaran kontrak,Ahok-Djarot,"[0.05, 0.1, 0.85]"
