id,text,aspect_category,sentiment_prob
137,kampus merdeka isnt that great either if i speak gue diserang its a good program but iykyk,Umum,"[0.3, 0.4, 0.3]"
289,yeah kampus merdeka bagusnya sih melihat mantanku anak sastra cina bisa belajar ilmu berkat kampus merdeka,Umum,"[0.8, 0.15, 0.05]"
144,kampus merdeka bikin mahasiswa kejajah sistem dibuat nadiem fuck nadiem makarim,Umum,"[0.05, 0.15, 0.8]"
118,kalo kampus merdeka kayak msibmbkm menurutku banget mungkin susah magang kalopun dapat banyakan unpaid dan schedule magang tidak jelas i mean tidak ada pekerjaan tapi kalo lihat temenku kebanyakan mbkm sudah kerja,Umum,"[0.1, 0.3, 0.6]"
72,setuju kampus merdeka si program bisa cepat lulus pilihan rekognisi kkn dan matkul internship,Umum,"[0.85, 0.1, 0.05]"
109,jujurly kampus merdeka memang bagus sih mengasih kesempatan mahasiswa,Umum,"[0.85, 0.1, 0.05]"
33,belum program kampus merdeka bikin perusahaan ngadalin permen ketenagakerjaan karyawan magangnya ngelebihin 20 credit apanya,Umum,"[0.1, 0.2, 0.7]"
134,kampus merdeka is fine,Umum,"[0.6, 0.3, 0.1]"
235,satgas tpks dan kampus merdeka walaupun masih minus mitra dan teknis okelah,Umum,"[0.4, 0.4, 0.2]"
45,but whatever thanks for kampus merdeka walaupun masih lumayan koreksi program,Umum,"[0.6, 0.3, 0.1]"
26,bahkan intern harus pengalaman belum perusahaan kerjasama kampus merdeka bobroknya aji munpung peserta dikasih pekerjaan seharusnya bukan tupoksi intern,Umum,"[0.1, 0.2, 0.7]"
143,kampus merdeka salah faktor persyaratan loker tidak ngotak,Umum,"[0.1, 0.2, 0.7]"
58,tidak si kak kampus merdeka convert mata kuliah kisaran semester 5 kebanyakan semester segitu matkulnya wajib ambil buruh bayaran,Umum,"[0.1, 0.2, 0.7]"
94,benar banget kampus merdeka program cocok banget mahasiswa,Umum,"[0.9, 0.05, 0.05]"
146,kampus merdeka mahasiswa fokus bangun karir instead of menempuh pendidikan dan membangun soft skill organisasi kampus,Umum,"[0.2, 0.3, 0.5]"
129,program bagus kampus merdeka,Umum,"[0.9, 0.05, 0.05]"
3,program blio bagus tuh merdeka belajar kampus merdeka program keren harus dilanjutkan,Umum,"[0.9, 0.05, 0.05]"
178,kebanyakan bela tuh kampus merdeka doang sih kak,Umum,"[0.4, 0.4, 0.2]"
253,setuju kampus merdeka oke banget,Umum,"[0.9, 0.05, 0.05]"
185,kalo program kampus merdeka oke gajinya telat cair magang lol,Umum,"[0.1, 0.2, 0.7]"
48,cumann kampus merdeka oke,Umum,"[0.7, 0.2, 0.1]"
124,kampus merdeka anak iisma isinya orkay magang kayak budak,Umum,"[0.1, 0.2, 0.7]"
171,kan tidak tau lapangan enaknya ajagimana tidak transparannya program kampus merdeka iisma nya,Umum,"[0.1, 0.2, 0.7]"
153,kampus merdeka oke sih,Umum,"[0.7, 0.2, 0.1]"
153,kampus merdeka oke sih,Umum,"[0.7, 0.2, 0.1]"
228,perspektif industri mengasih posisi magang program kampus merdeka sih output nya bagus anaknya belum dapat feedback negatif gap skill lulusan s1 tech dan industri lumayan program magang industri,Umum,"[0.7, 0.2, 0.1]"
122,kampus merdeka ah sudah pemberitaan keluhan dan polemik mbkm ngerusaknya,Umum,"[0.1, 0.2, 0.7]"
113,perkuliahan dampaknya positif sih program kampus merdeka mengasih mahasiswa opsi mendalami jurusannya dalam dan industrinya,Umum,"[0.8, 0.15, 0.05]"
105,tidak monoton belajarnya kuliah kurikulumnya memang bagus apalagi program kampus merdeka pilihan eksplor minat,Umum,"[0.8, 0.15, 0.05]"
226,banget mesti dibenahi situ sok does kampus merdeka,Umum,"[0.05, 0.15, 0.8]"
282,anak kuliah was okay tbh kampus merdeka lumayan orang-orang magang atau exchange,Umum,"[0.6, 0.3, 0.1]"
238,kampus merdeka sulit banget dapat magang uang saku manusiawi dan layak,Umum,"[0.05, 0.2, 0.75]"
11,agree kampus merdeka salah bikin sangat berterima kasih,Umum,"[0.1, 0.1, 0.8]"
128,kampus merdeka dan modul nusantara big failure,Umum,"[0.05, 0.15, 0.8]"
149,kampus merdeka menurutku ngematiin peluang kerja bisa terima anak anak kampus merdeka tidak hire karyawan anak magang,Umum,"[0.1, 0.2, 0.7]"
52,perkuliahan program merdeka belajar kampus merdeka program nadim makarim bagus bagus agak kesel kalo benci belio gara-gara nih program gagal padahal nih program briliant banget imo,Umum,"[0.7, 0.2, 0.1]"
290,bagus kampus merdeka doang mahasiswa bisa merasai kuliah diluar kampus setahun,Umum,"[0.8, 0.15, 0.05]"
123,kampus merdeka akwwkwkwkk,Umum,"[0.33, 0.33, 0.34]"
166,kampus magang merdeka menurutku lumayan,Umum,"[0.6, 0.3, 0.1]"
258,sorry tapi sayang tapi kampus merdeka oase tanah tandus bayangkan negara dibuat susah dalam lapangan kerja kesempatan apapun kasih berharga lagian oase kalo tanah subur tidak bikin spesial,Umum,"[0.2, 0.3, 0.5]"
157,kampus merdeka oke banget loh,Umum,"[0.85, 0.1, 0.05]"
141,kampus merdeka ngehenya elek,Umum,"[0.05, 0.15, 0.8]"
293,oke kampus merdeka doang,Umum,"[0.7, 0.2, 0.1]"
133,kampus merdeka is a thing tapi program dikaji ulang,Umum,"[0.4, 0.4, 0.2]"
67,deh memang gue sampel sangat kecilll tapi gue sangat merasakan dampak kampus merdeka perusahaan kalinya orang-orang masuk gue tidak pakai training pakai alasannya sudah magang duluan padahal ptn nun,Umum,"[0.7, 0.2, 0.1]"
249,tergantung prespektif anak kuliahan kebijakan anak kuliahan sangat bagus kampus merdeka walaupun masih minusnya tapi kemewahan bisa dapat pengalaman diluar kampus 1 penuh,Umum,"[0.7, 0.2, 0.1]"
193,bilang nadiem tidak tolol tidak baca berita fu gua lulusan kampus merdeka bangkit by google goto dan traveloka machine learning dan program nadiem dan gua bisa kerja perusahaan gede programnya haters,Umum,"[0.7, 0.2, 0.1]"
130,kampus merdeka memang membuka wawasan mahasiswa potensi2 karir tapi mahasiswa kehilangan gregetnya peduli isu2 nasional pilih cari side job atau sibuk intern belajar berorganisasi berguna,Umum,"[0.3, 0.4, 0.3]"
154,kampus merdeka oke sisanya meh,Umum,"[0.6, 0.3, 0.1]"
274,manfaat kampus merdeka tapi kolektif mudaratnya faktor utamanya mungkin perubahan drastis tidak disertai kesiapan,Umum,"[0.3, 0.3, 0.4]"
208,nadiem tidak infonya kampus pelosok berdiskusi kurikulum merdeka,Kebijakan Menteri,"[0.5, 0.3, 0.2]"
50,definisi merdekanya rigid bagus kampus sudah tapi persentasenya mungkin 10 total kampus kampus2 mungkin sudah bisa dan menerapkan kurikulum merdeka arahan,Umum,"[0.6, 0.3, 0.1]"
224,penerapan zonasi dan kampus merdeka aslinya kacau daerah ibu kota ketemu anak magang kantor kua duduk resepsionis sudah kerjanya kasir toko kasir bukan akuntan,Umum,"[0.1, 0.2, 0.7]"
173,kampus merdeka super lelet,Umum,"[0.1, 0.2, 0.7]"
296,zonasi amp kampus merdeka wkwkwkwkwk,Umum,"[0.33, 0.33, 0.34]"
198,kampus merdeka gaji kecil bahkan tidak digaji mah akalakalan biar dapat pegawai magang biaya rendah anjingg meras tenaga mahasiswa,Umum,"[0.05, 0.15, 0.8]"
9,penyepong nadiem nih kampus merdeka yakin baik mencetak mahasiswa budak korporat,Umum,"[0.1, 0.2, 0.7]"
12,agree with mbak actually kampus merdeka is a thing sistem konversi nilai lumayan memudahkan mahasiswa biarpun agak ribet,Umum,"[0.6, 0.3, 0.1]"
142,kampus merdeka excuse biar perusahaan dapat free labour lmao,Umum,"[0.05, 0.15, 0.8]"
285,zaman nya nadiem anak kuliahan terbantu banget program kampus merdeka dapat uang saku dan pengalaman jujur sangat banget,Kebijakan Menteri,"[0.85, 0.1, 0.05]"
297,zonasi dan kampus merdeka keberhasilan girl bffr,Umum,"[0.75, 0.15, 0.1]"
112,jenjang universitas positif bisa diambil programnya program kampus merdeka positif dan dampak negatif tidak langsungnya,Umum,"[0.6, 0.2, 0.2]"
275,kampus merdeka iya bagus bertambah pengalaman mahasiswa tapi konversinya mata kuliah amburadul banget mahasiswa magang berpotensi lulus kompetensi jurusannya mumpuni magang tidak usah dikonversi sks,Umum,"[0.3, 0.3, 0.4]"
80,hmm plus minus sih but kampus merdeka was something special for me,Umum,"[0.5, 0.3, 0.2]"
126,kampus merdeka breakthrough zonasi breakthrough mengajar dimaneee paham benar kayaknya urusan sekolahan kuliahan,Umum,"[0.65, 0.25, 0.1]"
219,opini tolol anjing wkwkwkwwkwkww kampus merdeka dibilang breakthrough wkwkwkwkwkw,Umum,"[0.1, 0.1, 0.8]"
140,kampus merdeka prokontra sih iisma magang kalo iisma anggaran dan efektivitas program magang agak bikin mahasiswa fokus perbanyak pengalaman kerja kuliah ketimbang fokus kuliah bikin individualis kritis keadaan terkini koreksi salah,Anggaran,"[0.2, 0.3, 0.5]"
271,tapi sisanya tidak apalagi kampus merdeka berasa banget dosendosenku kebingungannya berimbas mahasiswanya deh,Umum,"[0.2, 0.3, 0.5]"
160,3 kampus merdeka pmm gue mengikuti kesempatan membahagiakan gue bisa lolos pmm by the way gue kampung gue sumut lahir tidak kampung memang tidak duit kesana and pmm bikin gue bisa sumut,Umum,"[0.9, 0.05, 0.05]"
145,kampus merdeka kalo tidak include mbkm sisi pendidikan mungkin masih oke,Umum,"[0.5, 0.3, 0.2]"
196,mahasiswa sedikit demo merasai duit kampus merdeka diam diam,Anggaran,"[0.1, 0.2, 0.7]"
151,cumann kampus merdeka oke,Umum,"[0.7, 0.2, 0.1]"
117,kalo kampus merdeka tidak seburuk sih,Umum,"[0.6, 0.3, 0.1]"
60,fokus kurikulum merdeka dan merdeka belajar kurikulum ketinggian indonesia even kampuspt,Umum,"[0.2, 0.3, 0.5]"
79,hmm padahal nadiem bagus mengadakan kampus merdeka salah satunya mbkm mahasiswa banget dapat gaji pas magang pengalaman kerja,Kebijakan Menteri,"[0.8, 0.15, 0.05]"
227,baca suudzon kampus merdeka biar mahasiswa capek kuliahnya biar tidak usah demo mengurusi pemerintah,Umum,"[0.1, 0.2, 0.7]"
57,eh tapi program kampus merdeka berhasil loh,Umum,"[0.8, 0.15, 0.05]"
186,gasuka kepemimpinannya nadiem sih menurutku program kampus merdeka bagus banget loh apalagi msib iisma,Kebijakan Menteri,"[0.1, 0.2, 0.7]"
194,lulus program kampus merdeka wisuda tidak tau program lintas jurusan bikin pendidikan bingung memasukkan nilainya ukt mahal pensiun gojek biar aplikasinya baik,Umum,"[0.2, 0.3, 0.5]"
115,kakaknya dan akademisi awal tidak setuju kurikulum merdeka bahkan awal akademisi kampus termasuk guru dan dosen tidak setuju dipilihnya nadiem mendikbud,Kebijakan Menteri,"[0.1, 0.2, 0.7]"
88,imo gue bukan penyembah nadiem makarim but thanks tapi nadiem bisa first magang gaji wow kampus merdeka cv membuka kerja sks nya dikonversi fokus magang dan nilai kuliah gemilang,Kebijakan Menteri,"[0.75, 0.15, 0.1]"
269,tapi pas program kampus merdeka jujur oke banget tidak sudah sidang tapi tementemen dan adek ku bgasi respon positif program menurutku programnya bagus kampus merdeka yhh,Umum,"[0.85, 0.1, 0.05]"
10,dosen gue bilang program kampus merdeka dihilangin gara-gara mengacaukan kurikulum kampus wkwkw,Umum,"[0.15, 0.25, 0.6]"
47,kampus merdeka akwwkwkwkk,Umum,"[0.4, 0.3, 0.3]"
59,kampus merdeka is fine,Umum,"[0.7, 0.2, 0.1]"
284,program bagus kampus merdeka,Umum,"[0.8, 0.15, 0.05]"
273,tbh program kampus merdeka kayak magang bisa 6 dan pertukaran pelajar bagus banget mahasiswa kesempatan,Umum,"[0.85, 0.1, 0.05]"
265,tapi gue sayangkan programnya gerakan mahasiswa mati,Umum,"[0.1, 0.2, 0.7]"
81,hmmm but thanks a lot kampus merdeka nya,Umum,"[0.3, 0.5, 0.2]"
263,tapi suka kampus merdeka usung,Umum,"[0.7, 0.2, 0.1]"
268,tapi kampus merdeka bagus loh,Umum,"[0.7, 0.2, 0.1]"
7,program kampus merdeka gua akuin bagus banget sih benar-benar mengasih kesempatan mahasiswa luas student exchange magang wirausaha,Umum,"[0.8, 0.15, 0.05]"
183,sempurna pasti tidak tapi lihat positif amp perbandingan mahasiswa program kampus merdeka benar-benar teman penerima programnya merasakan pendidikan tidak bisa dilihat sisi,Umum,"[0.6, 0.3, 0.1]"
202,menurutku oke kampus merdeka msib bisa ngeregulasi industri biar tidak menjebak pemagang thd cheapfree labour tidak bisa universitas,Umum,"[0.65, 0.25, 0.1]"
242,kampus merdeka nya mas nadiem bagus pendidikan,Umum,"[0.7, 0.2, 0.1]"
248,semoga menteri program kampus merdeka dihapuskan amin,Umum,"[0.1, 0.1, 0.8]"
42,menteri pendidikan kedepannya plis lanjutkan kurikulum merdeka belajarnya kampus dan mahasiswa apalagi program mbkm berdampak positif banget mahasiswa pelosok negeri,Umum,"[0.8, 0.15, 0.05]"
254,sing mengomong anake sugih mostly produk kuliah 4 memang memegang skill teori dan perencanaan salah program kampus merdeka oke kedaireka kampus industri dan bisa melibatkan mahasiswa proyek riil,Umum,"[0.6, 0.3, 0.1]"
277,this shit only happened when lulusan kurikulum merdeka masuk kampus,Umum,"[0.1, 0.2, 0.7]"
221,cuman bilang jangan berhentikan program kampus mengajar pertukaran mahasiswa merdeka wirausaha merdeka beta anak maluku program sngat bagus bisa lihat pendidikan baratjawa beda dan bisa belajar,Umum,"[0.85, 0.1, 0.05]"
35,program bagus kampus merdeka,Umum,"[0.8, 0.15, 0.05]"
257,program kampus merdeka memang bagus banget,Umum,"[0.85, 0.1, 0.05]"
279,program merdeka belajar kampus berlanjut merasai msib cuy,Umum,"[0.6, 0.3, 0.1]"
197,maksudnya nadim suka hasil implementasi kampus merdeka programnya karen mahasiswa bisa kesempetan berekaplorasi,Umum,"[0.75, 0.2, 0.05]"
167,kampusnya didorong arah vokasi program magang merdeka dan kolaborasi kampus industri,Umum,"[0.6, 0.3, 0.1]"
169,merdeka belajar kampus merdeka kayak merdeka,Umum,"[0.5, 0.3, 0.2]"
29,bawa serta kurikulum merdekanya bahkan hasilnya kontroversi tuh kampus merdeka doktor dadakan,Umum,"[0.2, 0.3, 0.5]"
78,hapus kampus merdeka,Umum,"[0.05, 0.15, 0.8]"
165,kampus merdekajd bebas ajamerdeka,Umum,"[0.5, 0.3, 0.2]"
247,semenjak merdeka merdekanya sekolah dan kampus merdeka aturan penting uangnya,Umum,"[0.3, 0.4, 0.3]"
90,2 implementasi setengahsetengah kebijakan digitalisasi pendidikan platform kampus merdeka masih belum kampus dan sekolah daerah tidak teknologi apalagi keterbatasan infrastruktur,Umum,"[0.2, 0.4, 0.4]"
159,kampus merdeka tapi dijajah rezim quote,Umum,"[0.1, 0.2, 0.7]"
191,label e kampus merdeka nder tidak usah aneh merdeka cooooy ah elah,Umum,"[0.3, 0.4, 0.3]"
74,gue bingung menentukan keberhasilan nadiem makarim cuplikan video ibukota padahal kampus merdeka berguna banget,Umum,"[0.6, 0.3, 0.1]"
241,kampus merdeka bagus jujur mahasiswa kampus merdeka terbantu banget ningkatin skill dunia kerja apalagi program msib dkk,Umum,"[0.8, 0.15, 0.05]"
127,kampus merdeka pejabat bukan rakyat masih sehat,Umum,"[0.1, 0.2, 0.7]"
155,kampus merdeka paham pastinya arti merdeka bebas sebebasbebasnya duit jabatan kontribusi positifnegatif penting tidak usah bahlil ketum pedih diperjuangin tau-tau hc si rapi amat tidak kampusnya (tertawa),Umum,"[0.3, 0.4, 0.3]"
104,jangan lupa sumbangan pendidikan nya kampus merdeka minusnya uang kuasa,Umum,"[0.2, 0.3, 0.5]"
25,program bagus kampus merdeka,Umum,"[0.8, 0.2, 0.0]"
24,bagus jaman nadiem mahasiswa kerasa banget program kampus merdeka,Umum,"[0.7, 0.3, 0.0]"
262,tapi smenjak kampus merdeka dpet benefitnya mbkm mandiri studi independen mungkin lihatnya sisi,Umum,"[0.5, 0.5, 0.0]"
150,kampus merdeka mungkin strategi meluluskan akselerasi merdeka aturan2 reguler kampus merdeka,Umum,"[0.3, 0.4, 0.3]"
172,kan slogannya kampus merdeka merdeka melakukan apapun tidak perduli konsekuensi nya,Umum,"[0.2, 0.3, 0.5]"
288,yassalam mamam tuh kampus merdeka,Umum,"[0.0, 0.1, 0.9]"
182,kan pakai kurikulum merdeka kampus merdeka ukt merdeka merdeka suka-suka,Umum,"[0.1, 0.3, 0.6]"
231,plsss indonesia wapres sudah jelek jangan menteri pendidikan jelek tidak mau magang merdeka dan kampus mengajar jangan dihapus ganti nama boleh iisma bagus sih tapi hmm dampaknya tidak bagitu masyarakat,Umum,"[0.3, 0.4, 0.3]"
114,disini kayak anak-anak kampus merdeka tapi nyeduh kopifotocopy dokumen tidak usia emas tapi dimutasi sea negara prospeknya jelek,Umum,"[0.1, 0.3, 0.6]"
280,terima kasih kampus merdeka butuhkan stres,Umum,"[0.3, 0.2, 0.5]"
156,kampus merdeka panik amat si bawa bawa ketumnya,Umum,"[0.1, 0.4, 0.5]"
89,imo mengomongkan pendidikan era nadiem we already know merusak sistem pendidikan indonesia level sd perguruan kampus merdeka kegagalan mengubah sistem pembelajaran kampus,Umum,"[0.0, 0.2, 0.8]"
217,pantesan kampus merdeka tidak bubar alhamdulillah kesempatan msib,Umum,"[0.7, 0.3, 0.0]"
175,kayaknya kegelapan teman-teman kuliah tidak yakin dan proper kampus merdeka sejenisnya,Umum,"[0.1, 0.3, 0.6]"
244,sedih pokoknya program merdeka belajar masuk kontrak indikator kinerja utama pasti kena push pejabat kampus masih sih terserah nilai iku sudah memenuhin bkd sudah,Umum,"[0.2, 0.3, 0.5]"
199,buruh dan pembantu miris kampus merdeka sekolah merdeka ndasmu diam jago banget ngebacot memang mendikbud,Umum,"[0.0, 0.2, 0.8]"
266,tapi jangan deh serius mending intern benefitnya oke ambil kursus atau ikutan program kampus merdeka,Umum,"[0.6, 0.4, 0.0]"
65,tidak tau dibidang pendidikan formal tuh tapi informal atau perguruan program mbkm atau kampus merdeka works loh magang atau stupen nya amat samgat bagus mahasiswa skill lulus dan gampang dapat kerja,Umum,"[0.8, 0.2, 0.0]"
261,tapi program kampus merdeka nya bagus banget,Umum,"[0.9, 0.1, 0.0]"
