id,text,aspect_category,sentiment_prob
195,sahsah tolak ukur kedewasaan dki kalo ahy menang pola pikir masih primitif,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
232,suara dihargai sembako tolak ahy sudah melakukan penyuapan,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
214,ahy tidak pilkada sudah tidak asyik,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
247,seleksi tendemnya pilkada dki ahy kalah tendemnya salah pilih mengurangi kualitas ahy,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
242,segelintir pendukung ahy ditikung tweet akun resmi parpol pendukung aniessandi,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
23,ahy menanggung akibat cuitan ayahnya tak produktif,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
210,reaksi pendukung ahy tak bersikap bawa perasaan tak pecundang ajang pilkada,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
77,suara bergetar ahy maaf sudah kecewakan pendukungnya,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
NA,"mengenang pidato kekalahan
Sentiment: [0.20, 0.50, 0.30]

Tweet: lini pertahanan ahy rapuh debat efek aksi 112 efek dan antasari efek",Tokoh dan Partai,"[0.05, 0.2, 0.75]"
85,gagal pilkada dki jakarta ahy diisukan maju pilgub jatim,Tokoh dan Partai,"[0.2, 0.4, 0.4]"
9,ahok melejit anies menanjak ahy mengapung,Tokoh dan Partai,"[0.3, 0.4, 0.3]"
57,survey sementara ahy masuk 3 selamat,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
161,meninggalkan zona aman dan nyaman kemajuan jakarta hasil tak harapan ahy,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
128,kasihan ahy kalah walaupun sudah umroh dibantu doa 7 juta umatternyata allah netral tidak berpolitik,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
118,jual baju bekas ahy 3 pm for info,Tokoh dan Partai,"[0.5, 0.4, 0.1]"
28,ahy vocalis band rock lompat lompat mulu bang kerjaannya,Tokoh dan Partai,"[0.3, 0.5, 0.2]"
126,kasihan benar nasib ahy karir tni harus tamat nafsu pepo cepat parpol tidak dagang,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
115,jangan surabaya ahy kalah garagara antasari survey kan sudah menunjukan ahy merosot elektabilitasnya,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
202,presiden tv rusak ahy tidak hasil qc sementara tidak apa-apa,Tokoh dan Partai,"[0.3, 0.4, 0.3]"
NA,"mengenang pidato kekalahan
Sentiment: [0.20, 0.50, 0.30]

Tweet: ahy memang kalah pilkada tetapi menang hati rakyat",Tokoh dan Partai,"[0.4, 0.4, 0.2]"
98,heeebohhhhagus sylvi kalah tps 6 tmpat menggunakan hak pilihnya,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
262,pilih semoga tidak demokrat benar dukung ahok,Tokoh dan Partai,"[0.4, 0.4, 0.2]"
75,demokrat ahok gerindra tantangan bermain politik kotor,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
164,mesin robot sylvi lupa dimatiin masih masuk trending topik,Tokoh dan Partai,"[0.2, 0.4, 0.4]"
62,pendukung mari rapatkan barisan paslon buang issu miring paslon masih dipimpin terdakwa simulut ember,Pendukung/Pemilih,"[0.3, 0.4, 0.3]"
NA,"rakyat menangis melihat kalah bukan aspek pribadi tapi kepentingan rakyat
Sentiment: [0.10, 0.30, 0.60]

Tweet: ahy bisa menang pilgub dki bisa ngumpulin 7 bola dragon ball rolling on floor laughing rolling on floor laughing",Tokoh dan Partai,"[0.5, 0.3, 0.2]"
6,ah lihat ahy ingat norman kamaru ahy jualan bubur haji smiling face with open mouth smiling eyes,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
21,ahy tersingkir persevering face persevering face hampir pasti dilanjuntukan putaran ahokdjarot vs aniessandi,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
25,ahy nyungsep bapaknya menyarankan coblos 2 smiling face with open mouth smiling eyes,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
20,ahy kalah sisi negatif umat islam tertunda dalam menempatkan pemimpin sisi positif umat islam terhindar hujat buka aib,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
14,ahy ahy mengomong karakter barusan omongkan melihat sisi negatif tongue oncoming fist,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
17,ahy membicarakan negatif jakarta tidak solusi mengatasi nol thumbs down,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
138,kicauan negatif surabaya diyakini pengaruhi elektabilitas ahy via,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
259,allah tuhan yme ahy didukung senator beraura negatif,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
160,menemukan foto lingkaran orang-orang ahy penuh integritas dan kwalitas negatif waspada waspada thumbs down,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
254,si ahy 70 sentimennya negatif wkwkwkface with stuckout tounges,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
221,senjata makan tuan aka karma 2 kicauan negatif surabaya diyakini pengaruhi elektabilitas ahy face with stuckout tounges,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
40,feeling sih menang pasangan aniessandi,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
39,lihat mas debat face with stuckout tounges,Kampanye,"[0.4, 0.4, 0.2]"
166,2mesti nyuruh pemilih pilih paslon face with open mouth thumbs up oke hand folded hands thinking face smiling face with sunglasses,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
134,1kenape tidak dilawan pasangan pilgub jabar demokrat memang harus tegas pilgub dki thinking face thinking face thinking face,Tokoh dan Partai,"[0.3, 0.4, 0.3]"
87,gara-gara pakai seragam hitam2 thinking face thinking face thinking face smiling face with open mouth closed eyes smiling face with sunglasses,Kampanye,"[0.3, 0.4, 0.3]"
261,pastilah kan tidak suka ahok pas sudah kalah otomatis dukungannya lari mas aniessandi grimacing face,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
2,ahoker masih ngebully program face with tears of joy face with tears of joy face with tears of joy,Pendukung/Pemilih,"[0.1, 0.2, 0.7]"
140,kirim kaosnya sejati smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes,Kampanye,"[0.7, 0.2, 0.1]"
102,humorlagu kisah sedih ahy lagu jatuh bangun frowning face frowning face,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
68,cuitan hati sbycuitan surabaya jokowi terindahpilgub dki 2017 tongue tongue,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
12,ahokers mendadak tidak salah tuh banget face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes,Pendukung/Pemilih,"[0.1, 0.2, 0.7]"
101,hoax tidakada habis2nya foto 4 pencoblosanfotonya tidak hoax tulisanya penuh dusta angry face,Kampanye,"[0.1, 0.2, 0.7]"
174,jangan biarkan pengorbanan dan perjuangan rezim kocak komando fire fire,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
48,ayo pendukung ahy dukung penggembosmu tongue fire fire,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
229,suara direbuntukan melanjuntukan program usung tidak expressionless face,Kampanye,"[0.3, 0.4, 0.3]"
252,tweet kontraproduktif zippermouth face zippermouth face zippermouth face,Kampanye,"[0.1, 0.2, 0.7]"
231,"dan

Tweet: suara rusak garagara nyanyian si aa peka moga surabaya bisa bikin jeblos penjara pupus disana face with steam from nose",Tokoh dan Partai,"[0.1, 0.2, 0.7]"
46,awas mendadak baik metamorfosis kecebong berubah anjing penjilat oke hand clapping hands,Pendukung/Pemilih,"[0.1, 0.2, 0.7]"
216,tunggu sikap manuver agus clapping hands face with cold sweat face with cold sweat,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
82,doa ku semoga suaranya mas agussylvi benaran yakin kan mas agus mu,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
237,terima kasih mas karenamu anak muda berani menyuarakan perubahan bersamamu,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
243,tersingkir kancah pilkada dki mengangkat mendunia,Tokoh dan Partai,"[0.4, 0.3, 0.3]"
69,dalam pilkada dki ahy mampu kualitasnya pemimpin muda berjiwa ksatria ahy mendunia,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
253,pilkada dki ahy keliling nusantara merajut persatuan bukan jakarta,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
18,12 ahy menitipkan pentingnya menjaga pluralisme kebangsaan dan kesatuan dalam persaingan pilkada persatuan penting,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
22,ahy memang kalah pilkada tetapi menang hati rakyat,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
71,pendukung ahok berantem mending kayak pendukung ahy membuat kopdar biar luas calon,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
162,ahy pilkada dki hikmah pelajaran ujian dan tantangan dapat ambil dapat mematangkan karakternya,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
218,semangat ahy faktor kekalahan pilkada ahy maju insyaalloh,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
120,dilihat upaya demokrat mengenalkan ahy berhasil pilkada jakarta dan ahy sudah blusukan indonesia,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
191,prinsip kepemimpinan memenangkan pilkada belajar dan sangat dinamis,Kampanye,"[0.6, 0.3, 0.1]"
184,pilihan jakarta mayoritas bukan ahok tapi calon ahok terbukti putaran pilkada dki mayoritas memilih ahy dan anies,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
145,akun instagram ahy ucapkan selamat paslon pemenang pilkada dki jakarta,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
163,menyeberangi selat malaka aiman kompastv mendapat kesempatan mewawancarai ahy pilkada dki,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
27,ahy pilkada dki berjalan bermartabat,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
197,salam kagum ahy masih muda berani pensiun berani menantang ahok pilkada disaat takut termasuk,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
185,pilkada dki berdoa ahy menang mudahmudahan anies sandi menang,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
228,mental kalah pilkada indonesia harus berguru sosok ahy,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
148,lsi membuktikan kejujuran surveynya pilkada dki tahap1 ahokdjarot disurvey kalah dan ahy menang 1 putaran,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
213,sehabis pilkadapileg dan pilpres harap ahy ketua dpr,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
211,sebentar lupakan kegilaan pilkada dki mari berlari ahy kepri 23 april,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
203,bilang pasti menang bentuk keyakinan keberhasilan goal goal improvisasi politik surabaya ahydi pilkada dki,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
219,semoga anies menang pilkada dan ahy presiden indonesia 2019 amin yra klop deh,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
222,pilkada dki ahy sangat diperhitungkan diharapkan bisa pemimpin ri,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
205,pikir target ahy dalam pilkada membangun sentimen positif,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
109,hargai sikap dan pendukung ahy memilih bersikap netral putaran pilkada dki 2017,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
186,pilkada pilkades mas tidak ahy tidak rame,Tokoh dan Partai,"[0.4, 0.3, 0.3]"
79,pilkada putaran membuat kaos ahy dibagibagikan dilingkungan utan kayu jaktim,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
244,semangat dukung ahysylvi pilkada terlaksana yakin dan tentukan pilihan pro rakyat,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
196,salah ahysilvy menang pilkada mudah ibu silvy mio tidak memakai helm keliling komplek pemilihan dijamin segan,Tokoh dan Partai,"[0.2, 0.4, 0.4]"
150,kecil mampu mengalahkan,Kampanye,"[0.5, 0.3, 0.2]"
141,tunggu kualitas jiwa anies sandiapa ucapan peran suara loyalis ahysilvy dalam kemenangan pilkada,Tokoh dan Partai,"[0.4, 0.4, 0.2]"
239,terimakasih ahysilvy jakarta tidak gubernur,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
114,jangan lupa pilih paslon,Kampanye,"[0.5, 0.3, 0.2]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
NA,"manado
Sentiment: [0.33, 0.34, 0.33]

Tweet: putaran 2 rapat kan barisan komando",Kampanye,"[0.6, 0.3, 0.1]"
200,salut mpok silvy mengakui kemenangan paslon,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
263,youtubebxrzd69u61a tenang bening dan tulus mas agus mungkin mas,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
NA,"mari masukan kritik membangun kalah dalam pertandingan
Sentiment: [0.60, 0.30, 0.10]

Tweet: apapun hasilnya kebanggaan
Sentiment: [0.70, 0.20, 0.10]

Tweet: yuk fan dukung dan menangkan",Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
193,dukung,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
NA,"ngawal abang keliling ampenan
Sentiment: [0.50, 0.30, 0.20]

Tweet: disetiap nya massa membludakkrn rakyat melihat harapan ahy memimpin negara dimasa",Tokoh dan Partai,"[0.6, 0.3, 0.1]"
NA,"kekalahan sukses tertunda bukan disesali tapi dijadikan pengalaman baik
Sentiment: [0.70, 0.20, 0.10]

Tweet: tandatangan petisi stop hoax dan fitnah serta mendukung gerakan kebebasan pers hoax dan fitnah
Sentiment: [0.60, 0.20, 0.20]

Tweet: mestinya gus negarawan
Sentiment: [0.60, 0.30, 0.10]

Tweet: demokrat cinta nkri dan berbakti",Tokoh dan Partai,"[0.7, 0.2, 0.1]"
110,jagoan kalah duluan jagoannya bukan ahok,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
NA,"pesan jangan lupa gembira dan cinta indonesia
Sentiment: [0.70, 0.20, 0.10]

Tweet: salam kaum muda hormat tua
Sentiment: [0.60, 0.30, 0.10]

Tweet: membaca strategi politik surabaya dalam pencalonan agus yudhoyono",Tokoh dan Partai,"[0.4, 0.3, 0.3]"
153,mas agus kasih kuliah nih,Tokoh dan Partai,"[0.5, 0.5, 0.0]"
100,hmmmm calon tokoh dunia,Tokoh dan Partai,"[0.3, 0.7, 0.0]"
240,dukung,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
58,bisa voter memilih,Pendukung/Pemilih,"[0.5, 0.5, 0.0]"
147,logikanya pemilih putaran ke1 psikologis pemilih paslon 3 gubernur jakarta,Pendukung/Pemilih,"[0.5, 0.3, 0.2]"
230,suara pemilih putaran 1 memilih paslon 3 puataran selamat jakarta gubernur,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
15,ahy bergaya sporty tps,Tokoh dan Partai,"[0.6, 0.4, 0.0]"
209,kecil pendukung dukung ahok basis massa mayoritas pilih anies kunci kemenangan tipis anies,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
49,suara pendukung menentukan kemenangan salah paslon,Pendukung/Pemilih,"[0.7, 0.3, 0.0]"
220,semoga pemilih putaran 1 kebon kacang dan kp bali beralih aniessandi,Pendukung/Pemilih,"[0.6, 0.3, 0.1]"
264,yuk fan dukung dan menangkan,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
61,bu sylvi contoh keberanian betawi dalam bersikap tidak ngambang atau banci contoh perempuan betawi tulen,Tokoh dan Partai,"[0.7, 0.3, 0.0]"
26,ahy r1 2019 boleh kalah pilgub,Tokoh dan Partai,"[0.4, 0.3, 0.3]"
31,agus harimurti yudhoyono lovers annisa larasati pohan lovers bukan mendadak,Tokoh dan Partai,"[0.7, 0.3, 0.0]"
51,bangga melihat pernyataan ksatria,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
95,hayoo sibuk hapus2in twit jelek2in face with stuckout tounges face with tears of joy,Kampanye,"[0.1, 0.2, 0.7]"
NA,"bagus programnya persija
Sentiment: [0.70, 0.20, 0.10]

Tweet: lihat mas debat face with stuckout tounges
Sentiment: [0.20, 0.60, 0.20]

Tweet: kecerdasan nasionalisme dan jiwa pancasilais dimiliki bisa dikatakan memiliki jiwa santri walaupun belum mondok
Sentiment: [0.70, 0.20, 0.10]

Tweet: marasa beruntung sign of horns
Sentiment: [0.80, 0.10, 0.10]

Tweet: walaupun pendukung anies sandi oke hand tapi bangga jiwa ahy silvy masih 2019 prabowo ahy folded hands folded hands",Pendukung/Pemilih,"[0.6, 0.2, 0.2]"
29,ahy sylvi menang dalam hati pendukungnya ahysylvi membuat panik dan ketar ketir kubu folded hands folded hands,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
132,kemenangan anis sandi oke hand kemenangan ahy silvy dan kaum pribumi hugging face hugging face,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
156,masih bisa diperbuat ahy silvy kemaslahatan bangsa,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
97,heboh pentolan band coldplay inggris chris martin dukungan pasangan agussylvi pilkada jakarta 2017,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
44,apresiasi relakan relawannya dukung clapping hands clapping hands,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
NA,"kemenangan tertunda belajar kekalahanpernyataan bijaksana
Sentiment: [0.60, 0.30, 0.10]

Tweet: politik santun dan bermartabat folded hands
Sentiment: [0.70, 0.20, 0.10]

Tweet: mengenang pidato kekalahan
Sentiment: [0.30, 0.40, 0.30]

Tweet: gunawan dan freely anggota dprd talaud pasang spanduk ahy perbtasan indonesiafilipina lanjutkan",Tokoh dan Partai,"[0.6, 0.3, 0.1]"
NA,"terbaik
Sentiment: [0.90, 0.05, 0.05]

Tweet: sambutan hangat pendukung bergabung smiling face with smiling eyes folded hands",Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
70,12 dan surabaya puji dan dibela malu dan bersalah mengharapkan dukungan politik dan massa demokrat,Pendukung/Pemilih,"[0.2, 0.4, 0.4]"
NA,"jiwa besarnya teladan oncoming fist oncoming fist face blowing a kiss
Sentiment: [0.70, 0.20, 0.10]

Tweet: dan tidak nyesal dukung face blowing a kiss face blowing a kiss bngga kehadirannya republik",Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
NA,"pemimpin muda raising hands raising hands raising hands
Sentiment: [0.70, 0.20, 0.10]

Tweet: pemenang nya ahy 1 dan dihati smiling face with open mouth closed eyes smiling face with open mouth smiling eyes smiling face with smiling eyes face savouring delicious food kissing face with closed eyes face blowing a kiss smiling face with hearteyes",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
NA,"yakin rencana dan keputusan allah benar dan baik keputusan manusia smiling face with smiling eyes smiling face with smiling eyes
Sentiment: [0.70, 0.20, 0.10]

Tweet: mas semangat pendukung jangan tidur maju insyaallah menang",Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
24,ahy mundur selangkah melompat,Tokoh dan Partai,"[0.4, 0.4, 0.2]"
159,membaca strategi politik surabaya dalam pencalonan agus yudhoyono,Kampanye,"[0.5, 0.3, 0.2]"
113,"menunggu skenario
Sentiment: [0.50, 0.30, 0.20]

Tweet: jangan kira skenario ahy menang pilgub ahy sudah pikirkan matang skenario kalah kalah menang sejatinya smiling face with smiling eyes smiling face with smiling eyes",Tokoh dan Partai,"[0.6, 0.3, 0.1]"
66,catat dki kehilangan ahok,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
124,dalam maka dki cerdas tak mudah diprovokasi isue sara tapi,SARA,"[0.6, 0.3, 0.1]"
91,kalah besok kalah dipengadilan,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
212,sedih kehilangan sosok gubenur jujur dan pekerja keras melayani warganya,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
8,ahok kalah telak diseluruh tps wilayah fpi,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
10,ahok menang tipis tps habib rizieq mencoblos,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
144,deh cuitan curang black campaign nongol legowo demokrasi bukan namanya hahaa,Kampanye,"[0.1, 0.2, 0.7]"
NA,"hasil tps 011010 rw 002 kelurahan pela mampang sedih lihatnya
Sentiment: [0.10, 0.20, 0.70]

Tweet: tenang masih curang apalagi pemilihan hati-hati awasin tuh ketahuan bagi-bagi sembako",Politik Uang,"[0.1, 0.2, 0.7]"
245,tidak petunjuk orangorang zalim haram pemimpin kafir,SARA,"[0.05, 0.15, 0.8]"
112,jangan harap jakarta bebas korupsi suaramu masih bisa dibeli,Politik Uang,"[0.1, 0.2, 0.7]"
235,syukur lembar c6 sudah tangan tidak sabar colok matanya ahok,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
181,penista agama,SARA,"[0.05, 0.15, 0.8]"
108,kan rejeki kasihan sudah dukung tapi tidak dapat,Pendukung/Pemilih,"[0.1, 0.2, 0.7]"
NA,"tim tidak tidur
Sentiment: [0.50, 0.30, 0.20]

Tweet: merayakannya terima sembakonya jangan pilih pemberinya",Politik Uang,"[0.1, 0.2, 0.7]"
NA,"harus dan pasti gubernur sudah bosan
Sentiment: [0.10, 0.20, 0.70]

Tweet: dki maka pesan rasulullah saw menyerahkan ahlinya cc
Sentiment: [0.50, 0.30, 0.20]

Tweet: hoaks ingat muktamar nu sudah wajibkan nahdliyin pilih pemimpin muslim",SARA,"[0.05, 0.15, 0.8]"
55,beberkan kronologi pengusiran sholat jumat,SARA,"[0.05, 0.15, 0.8]"
90,iblis menghalanghalangi manusia beribadah masjid semangat djarot,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
81,dilarang pilih cagub nonmuslim habib pilih djarot,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
36,aneh dan aneh umat usir,SARA,"[0.05, 0.15, 0.8]"
50,bagi-bagi sembako gratis tim melanggar pasal 73 ayat 1 uu no10 2016,Politik Uang,"[0.1, 0.2, 0.7]"
