id,text,aspect_category,sentiment_prob
NA,"rakyat menangis melihat kalah bukan aspek pribadi tapi kepentingan rakyat
Sentiment: [0.10, 0.20, 0.70]

Tweet: ahy bisa menang pilgub dki bisa ngumpulin 7 bola dragon ball rolling on floor laughing rolling on floor laughing",Tokoh dan Partai,"[0.6, 0.2, 0.2]"
6,ah lihat ahy ingat norman kamaru ahy jualan bubur haji smiling face with open mouth smiling eyes,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
21,ahy tersingkir persevering face persevering face hampir pasti dilanjuntukan putaran ahokdjarot vs aniessandi,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
25,ahy nyungsep bapaknya menyarankan coblos 2 smiling face with open mouth smiling eyes,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
20,ahy kalah sisi negatif umat islam tertunda dalam menempatkan pemimpin sisi positif umat islam terhindar hujat buka aib,Tokoh dan Partai,"[0.15, 0.25, 0.6]"
14,ahy ahy mengomong karakter barusan omongkan melihat sisi negatif tongue oncoming fist,Tokoh dan Partai,"[0.05, 0.25, 0.7]"
17,ahy membicarakan negatif jakarta tidak solusi mengatasi nol thumbs down,Tokoh dan Partai,"[0.05, 0.25, 0.7]"
138,kicauan negatif surabaya diyakini pengaruhi elektabilitas ahy via,Tokoh dan Partai,"[0.05, 0.25, 0.7]"
259,allah tuhan yme ahy didukung senator beraura negatif,Tokoh dan Partai,"[0.05, 0.25, 0.7]"
160,menemukan foto lingkaran orang-orang ahy penuh integritas dan kwalitas negatif waspada waspada thumbs down,Tokoh dan Partai,"[0.05, 0.25, 0.7]"
254,si ahy 70 sentimennya negatif wkwkwkface with stuckout tounges,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
221,senjata makan tuan aka karma 2 kicauan negatif surabaya diyakini pengaruhi elektabilitas ahy face with stuckout tounges,Tokoh dan Partai,"[0.05, 0.25, 0.7]"
40,feeling sih menang pasangan aniessandi,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
NA,"lihat mas debat face with stuckout tounges
Sentiment: [0.30, 0.40, 0.30]

Tweet: 2mesti nyuruh pemilih pilih paslon face with open mouth thumbs up oke hand folded hands thinking face smiling face with sunglasses",Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
134,1kenape tidak dilawan pasangan pilgub jabar demokrat memang harus tegas pilgub dki thinking face thinking face thinking face,Tokoh dan Partai,"[0.3, 0.4, 0.3]"
NA,"gara-gara pakai seragam hitam2 thinking face thinking face thinking face smiling face with open mouth closed eyes smiling face with sunglasses
Sentiment: [0.30, 0.40, 0.30]

Tweet: pastilah kan tidak suka ahok pas sudah kalah otomatis dukungannya lari mas aniessandi grimacing face",Tokoh dan Partai,"[0.2, 0.3, 0.5]"
2,ahoker masih ngebully program face with tears of joy face with tears of joy face with tears of joy,Pendukung/Pemilih,"[0.1, 0.3, 0.6]"
NA,"kirim kaosnya sejati smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes
Sentiment: [0.80, 0.10, 0.10]

Tweet: humorlagu kisah sedih ahy lagu jatuh bangun frowning face frowning face",Tokoh dan Partai,"[0.1, 0.3, 0.6]"
68,cuitan hati sbycuitan surabaya jokowi terindahpilgub dki 2017 tongue tongue,Tokoh dan Partai,"[0.4, 0.4, 0.2]"
12,ahokers mendadak tidak salah tuh banget face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes,Pendukung/Pemilih,"[0.1, 0.3, 0.6]"
NA,"hoax tidakada habis2nya foto 4 pencoblosanfotonya tidak hoax tulisanya penuh dusta angry face
Sentiment: [0.10, 0.20, 0.70]

Tweet: deklarasi konsultasi dan persetujuan ahy",Tokoh dan Partai,"[0.5, 0.3, 0.2]"
NA,"jangan biarkan pengorbanan dan perjuangan rezim kocak komando fire fire
Sentiment: [0.30, 0.30, 0.40]

Tweet: ayo pendukung ahy dukung penggembosmu tongue fire fire",Tokoh dan Partai,"[0.1, 0.2, 0.7]"
216,tunggu sikap manuver agus clapping hands face with cold sweat face with cold sweat,Tokoh dan Partai,"[0.1, 0.6, 0.3]"
82,doa ku semoga suaranya mas agussylvi benaran yakin kan mas agus mu,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
237,terima kasih mas karenamu anak muda berani menyuarakan perubahan bersamamu,Tokoh dan Partai,"[0.8, 0.15, 0.05]"
243,tersingkir kancah pilkada dki mengangkat mendunia,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
69,dalam pilkada dki ahy mampu kualitasnya pemimpin muda berjiwa ksatria ahy mendunia,Tokoh dan Partai,"[0.8, 0.15, 0.05]"
253,pilkada dki ahy keliling nusantara merajut persatuan bukan jakarta,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
18,12 ahy menitipkan pentingnya menjaga pluralisme kebangsaan dan kesatuan dalam persaingan pilkada persatuan penting,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
22,ahy memang kalah pilkada tetapi menang hati rakyat,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
71,pendukung ahok berantem mending kayak pendukung ahy membuat kopdar biar luas calon,Pendukung/Pemilih,"[0.6, 0.3, 0.1]"
162,ahy pilkada dki hikmah pelajaran ujian dan tantangan dapat ambil dapat mematangkan karakternya,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
218,semangat ahy faktor kekalahan pilkada ahy maju insyaalloh,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
120,dilihat upaya demokrat mengenalkan ahy berhasil pilkada jakarta dan ahy sudah blusukan indonesia,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
191,prinsip kepemimpinan memenangkan pilkada belajar dan sangat dinamis,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
184,pilihan jakarta mayoritas bukan ahok tapi calon ahok terbukti putaran pilkada dki mayoritas memilih ahy dan anies,Pendukung/Pemilih,"[0.6, 0.3, 0.1]"
145,akun instagram ahy ucapkan selamat paslon pemenang pilkada dki jakarta,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
163,menyeberangi selat malaka aiman kompastv mendapat kesempatan mewawancarai ahy pilkada dki,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
27,ahy pilkada dki berjalan bermartabat,Tokoh dan Partai,"[0.8, 0.15, 0.05]"
197,salam kagum ahy masih muda berani pensiun berani menantang ahok pilkada disaat takut termasuk,Tokoh dan Partai,"[0.8, 0.15, 0.05]"
185,pilkada dki berdoa ahy menang mudahmudahan anies sandi menang,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
228,mental kalah pilkada indonesia harus berguru sosok ahy,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
148,lsi membuktikan kejujuran surveynya pilkada dki tahap1 ahokdjarot disurvey kalah dan ahy menang 1 putaran,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
213,sehabis pilkadapileg dan pilpres harap ahy ketua dpr,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
211,sebentar lupakan kegilaan pilkada dki mari berlari ahy kepri 23 april,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
203,bilang pasti menang bentuk keyakinan keberhasilan goal goal improvisasi politik surabaya ahydi pilkada dki,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
219,semoga anies menang pilkada dan ahy presiden indonesia 2019 amin yra klop deh,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
222,pilkada dki ahy sangat diperhitungkan diharapkan bisa pemimpin ri,Tokoh dan Partai,"[0.8, 0.15, 0.05]"
205,pikir target ahy dalam pilkada membangun sentimen positif,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
109,hargai sikap dan pendukung ahy memilih bersikap netral putaran pilkada dki 2017,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
186,pilkada pilkades mas tidak ahy tidak rame,Tokoh dan Partai,"[0.05, 0.35, 0.6]"
79,pilkada putaran membuat kaos ahy dibagibagikan dilingkungan utan kayu jaktim,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
244,semangat dukung ahysylvi pilkada terlaksana yakin dan tentukan pilihan pro rakyat,Pendukung/Pemilih,"[0.8, 0.15, 0.05]"
196,salah ahysilvy menang pilkada mudah ibu silvy mio tidak memakai helm keliling komplek pemilihan dijamin segan,Tokoh dan Partai,"[0.3, 0.4, 0.3]"
150,kecil mampu mengalahkan,Pendukung/Pemilih,"[0.6, 0.3, 0.1]"
141,tunggu kualitas jiwa anies sandiapa ucapan peran suara loyalis ahysilvy dalam kemenangan pilkada,Tokoh dan Partai,"[0.4, 0.4, 0.2]"
239,terimakasih ahysilvy jakarta tidak gubernur,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[0.9, 0.05, 0.05]"
114,jangan lupa pilih paslon,Pendukung/Pemilih,"[0.5, 0.5, 0.0]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[0.9, 0.05, 0.05]"
NA,"manado

Tweet: putaran 2 rapat kan barisan komando

Tweet: salut mpok silvy mengakui kemenangan paslon",Tokoh dan Partai,"[0.7, 0.2, 0.1]"
263,youtubebxrzd69u61a tenang bening dan tulus mas agus mungkin mas,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
NA,"mari masukan kritik membangun kalah dalam pertandingan
Sentiment: [0.30, 0.40, 0.30]

Tweet: apapun hasilnya kebanggaan
Sentiment: [0.80, 0.10, 0.10]

Tweet: yuk fan dukung dan menangkan",Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
193,dukung,Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
3,"ngawal abang keliling ampenan

Tweet: disetiap nya massa membludakkrn rakyat melihat harapan ahy memimpin negara dimasa",Tokoh dan Partai,"[0.7, 0.2, 0.1]"
NA,"kekalahan sukses tertunda bukan disesali tapi dijadikan pengalaman baik
Sentiment: [0.20, 0.60, 0.20]

Tweet: tandatangan petisi stop hoax dan fitnah serta mendukung gerakan kebebasan pers hoax dan fitnah",Politik Uang,"[0.1, 0.3, 0.6]"
167,mestinya gus negarawan,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
74,demokrat cinta nkri dan berbakti,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
110,jagoan kalah duluan jagoannya bukan ahok,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
NA,"pesan jangan lupa gembira dan cinta indonesia
Sentiment: [0.80, 0.10, 0.10]

Tweet: salam kaum muda hormat tua",Pendukung/Pemilih,"[0.6, 0.3, 0.1]"
143,membaca strategi politik surabaya dalam pencalonan agus yudhoyono,Strategi Kampanye,"[0.5, 0.4, 0.1]"
192,putri dan wanita penginspirasi,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
258,wartawan pilkada 2018 mas dijawab mas belum terpikir pilkada,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
153,mas agus kasih kuliah nih,Tokoh dan Partai,"[0.6, 0.4, 0.0]"
NA,"kuliah mahasiswa perspektif at umrah dompak
Sentiment: [0.50, 0.50, 0.00]

Tweet: hmmmm calon tokoh dunia
Sentiment: [0.60, 0.40, 0.00]

Tweet: dukung",Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
58,bisa voter memilih,Pendukung/Pemilih,"[0.5, 0.5, 0.0]"
147,logikanya pemilih putaran ke1 psikologis pemilih paslon 3 gubernur jakarta,Pendukung/Pemilih,"[0.5, 0.5, 0.0]"
230,suara pemilih putaran 1 memilih paslon 3 puataran selamat jakarta gubernur,Pendukung/Pemilih,"[0.6, 0.4, 0.0]"
NA,"dan
Sentiment: [1.00, 0.00, 0.00]

Tweet: ahy bergaya sporty tps",Tokoh dan Partai,"[0.6, 0.4, 0.0]"
NA,"putaran melihat bgm kelasnya pemimpin berbesar hati
Sentiment: [0.70, 0.30, 0.00]

Tweet: kecil pendukung dukung ahok basis massa mayoritas pilih anies kunci kemenangan tipis anies",Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
49,suara pendukung menentukan kemenangan salah paslon,Pendukung/Pemilih,"[0.7, 0.3, 0.0]"
220,semoga pemilih putaran 1 kebon kacang dan kp bali beralih aniessandi,Pendukung/Pemilih,"[0.6, 0.4, 0.0]"
264,yuk fan dukung dan menangkan,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
NA,"bismillah semoga esok jakarta memiliki pemimpin tuntunan alquran diridhai allah swt
Sentiment: [0.70, 0.30, 0.00]

Tweet: bu sylvi contoh keberanian betawi dalam bersikap tidak ngambang atau banci contoh perempuan betawi tulen",Tokoh dan Partai,"[0.7, 0.3, 0.0]"
NA,"tulus menyenangkan insyaallah jalan bu
Sentiment: [0.80, 0.20, 0.00]

Tweet: pemimpin muda
Sentiment: [0.70, 0.30, 0.00]

Tweet: postingan 28 januari 2017 meneduhkan
Sentiment: [0.70, 0.30, 0.00]

Tweet: salam wallahulmuwafiq ilaaqwamithoriq mencerminkan nu jatuh hati
Sentiment: [0.60, 0.40, 0.00]

Tweet: suka berjiwa
Sentiment: [0.70, 0.30, 0.00]

Tweet: ahy r1 2019 boleh kalah pilgub",Tokoh dan Partai,"[0.4, 0.3, 0.3]"
NA,"walaupun kalahkami bangga padamu jalanmu masih panjangkesuksesan baik menantimu disaat
Sentiment: [0.70, 0.30, 0.00]

Tweet: pribadi kagum pribadi mu yes sikapmu
Sentiment: [0.80, 0.20, 0.00]

Tweet: prananda demokrat sejati kagum dan salut",Tokoh dan Partai,"[0.8, 0.2, 0.0]"
NA,"ah frowning face 1 thumbs up thumbs up thumbs up
Sentiment: [0.60, 0.10, 0.30]

Tweet: agus harimurti yudhoyono lovers annisa larasati pohan lovers bukan mendadak",Tokoh dan Partai,"[0.7, 0.3, 0.0]"
51,bangga melihat pernyataan ksatria,Tokoh dan Partai,"[0.8, 0.1, 0.1]"
95,hayoo sibuk hapus2in twit jelek2in face with stuckout tounges face with tears of joy,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
NA,"bagus programnya persija
Tweet: lihat mas debat face with stuckout tounges
Tweet: kecerdasan nasionalisme dan jiwa pancasilais dimiliki bisa dikatakan memiliki jiwa santri walaupun belum mondok
Tweet: marasa beruntung sign of horns
Tweet: walaupun pendukung anies sandi oke hand tapi bangga jiwa ahy silvy masih 2019 prabowo ahy folded hands folded hands",Pendukung/Pemilih,"[0.6, 0.2, 0.2]"
29,ahy sylvi menang dalam hati pendukungnya ahysylvi membuat panik dan ketar ketir kubu folded hands folded hands,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
132,kemenangan anis sandi oke hand kemenangan ahy silvy dan kaum pribumi hugging face hugging face,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
156,masih bisa diperbuat ahy silvy kemaslahatan bangsa,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
97,heboh pentolan band coldplay inggris chris martin dukungan pasangan agussylvi pilkada jakarta 2017,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
44,apresiasi relakan relawannya dukung clapping hands clapping hands,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
NA,"kemenangan tertunda belajar kekalahanpernyataan bijaksana
Tweet: politik santun dan bermartabat folded hands
Tweet: mengenang pidato kekalahan
Tweet: gunawan dan freely anggota dprd talaud pasang spanduk ahy perbtasan indonesiafilipina lanjutkan",Tokoh dan Partai,"[0.5, 0.3, 0.2]"
201,"terbaik
Tweet: sambutan hangat pendukung bergabung smiling face with smiling eyes folded hands",Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
70,12 dan surabaya puji dan dibela malu dan bersalah mengharapkan dukungan politik dan massa demokrat,Pendukung/Pemilih,"[0.3, 0.3, 0.4]"
NA,"jiwa besarnya teladan oncoming fist oncoming fist face blowing a kiss
Tweet: dan tidak nyesal dukung face blowing a kiss face blowing a kiss bngga kehadirannya republik",Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
NA,"pemimpin muda raising hands raising hands raising hands
Tweet: pemenang nya ahy 1 dan dihati smiling face with open mouth closed eyes smiling face with open mouth smiling eyes smiling face with smiling eyes face savouring delicious food kissing face with closed eyes face blowing a kiss smiling face with hearteyes",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
NA,"yakin rencana dan keputusan allah benar dan baik keputusan manusia smiling face with smiling eyes smiling face with smiling eyes
Tweet: mas semangat pendukung jangan tidur maju insyaallah menang",Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
24,ahy mundur selangkah melompat,Tokoh dan Partai,"[0.4, 0.3, 0.3]"
159,membaca strategi politik surabaya dalam pencalonan agus yudhoyono,Strategi Kampanye,"[0.5, 0.3, 0.2]"
113,"menunggu skenario
Tweet: jangan kira skenario ahy menang pilgub ahy sudah pikirkan matang skenario kalah kalah menang sejatinya smiling face with smiling eyes smiling face with smiling eyes",Strategi Kampanye,"[0.6, 0.2, 0.2]"
66,catat dki kehilangan ahok,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
124,dalam maka dki cerdas tak mudah diprovokasi isue sara tapi,SARA,"[0.3, 0.5, 0.2]"
91,kalah besok kalah dipengadilan,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
212,sedih kehilangan sosok gubenur jujur dan pekerja keras melayani warganya,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
8,ahok kalah telak diseluruh tps wilayah fpi,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
10,ahok menang tipis tps habib rizieq mencoblos,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
144,deh cuitan curang black campaign nongol legowo demokrasi bukan namanya hahaa,Strategi Kampanye,"[0.1, 0.2, 0.7]"
NA,"hasil tps 011010 rw 002 kelurahan pela mampang sedih lihatnya
Sentiment: [0.10, 0.20, 0.70]

Tweet: tenang masih curang apalagi pemilihan hati-hati awasin tuh ketahuan bagi-bagi sembako",Politik Uang,"[0.1, 0.2, 0.7]"
245,tidak petunjuk orangorang zalim haram pemimpin kafir,SARA,"[0.05, 0.15, 0.8]"
112,jangan harap jakarta bebas korupsi suaramu masih bisa dibeli,Politik Uang,"[0.05, 0.15, 0.8]"
235,syukur lembar c6 sudah tangan tidak sabar colok matanya ahok,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
181,penista agama,SARA,"[0.05, 0.15, 0.8]"
108,kan rejeki kasihan sudah dukung tapi tidak dapat,Pendukung/Pemilih,"[0.1, 0.3, 0.6]"
136,"tim tidak tidur

Tweet: merayakannya terima sembakonya jangan pilih pemberinya",Politik Uang,"[0.05, 0.15, 0.8]"
