id,text,aspect_category,sentiment_prob
20,ahy kalah sisi negatif umat islam tertunda dalam menempatkan pemimpin sisi positif umat islam terhindar hujat buka aib,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
14,ahy ahy mengomong karakter barusan omongkan melihat sisi negatif tongue oncoming fist,Tokoh dan Partai,"[0.05, 0.1, 0.85]"
17,ahy membicarakan negatif jakarta tidak solusi mengatasi nol thumbs down,Tokoh dan Partai,"[0.0, 0.05, 0.95]"
138,kicauan negatif surabaya diyakini pengaruhi elektabilitas ahy via,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
259,allah tuhan yme ahy didukung senator beraura negatif,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
160,menemukan foto lingkaran orang-orang ahy penuh integritas dan kwalitas negatif waspada waspada thumbs down,Tokoh dan Partai,"[0.05, 0.1, 0.85]"
254,si ahy 70 sentimennya negatif wkwkwkface with stuckout tounges,Tokoh dan Partai,"[0.0, 0.05, 0.95]"
216,tunggu sikap manuver agus clapping hands face with cold sweat face with cold sweat,Tokoh dan Partai,"[0.1, 0.6, 0.3]"
82,doa ku semoga suaranya mas agussylvi benaran yakin kan mas agus mu,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
237,terima kasih mas karenamu anak muda berani menyuarakan perubahan bersamamu,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
243,tersingkir kancah pilkada dki mengangkat mendunia,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
69,dalam pilkada dki ahy mampu kualitasnya pemimpin muda berjiwa ksatria ahy mendunia,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
253,pilkada dki ahy keliling nusantara merajut persatuan bukan jakarta,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
18,12 ahy menitipkan pentingnya menjaga pluralisme kebangsaan dan kesatuan dalam persaingan pilkada persatuan penting,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
22,ahy memang kalah pilkada tetapi menang hati rakyat,Tokoh dan Partai,"[0.85, 0.1, 0.05]"
71,pendukung ahok berantem mending kayak pendukung ahy membuat kopdar biar luas calon,Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
162,ahy pilkada dki hikmah pelajaran ujian dan tantangan dapat ambil dapat mematangkan karakternya,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
218,semangat ahy faktor kekalahan pilkada ahy maju insyaalloh,Tokoh dan Partai,"[0.85, 0.1, 0.05]"
120,dilihat upaya demokrat mengenalkan ahy berhasil pilkada jakarta dan ahy sudah blusukan indonesia,Tokoh dan Partai,"[0.85, 0.1, 0.05]"
191,prinsip kepemimpinan memenangkan pilkada belajar dan sangat dinamis,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
184,pilihan jakarta mayoritas bukan ahok tapi calon ahok terbukti putaran pilkada dki mayoritas memilih ahy dan anies,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
145,akun instagram ahy ucapkan selamat paslon pemenang pilkada dki jakarta,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
163,menyeberangi selat malaka aiman kompastv mendapat kesempatan mewawancarai ahy pilkada dki,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
27,ahy pilkada dki berjalan bermartabat,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
197,salam kagum ahy masih muda berani pensiun berani menantang ahok pilkada disaat takut termasuk,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
185,pilkada dki berdoa ahy menang mudahmudahan anies sandi menang,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
228,mental kalah pilkada indonesia harus berguru sosok ahy,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
148,lsi membuktikan kejujuran surveynya pilkada dki tahap1 ahokdjarot disurvey kalah dan ahy menang 1 putaran,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
213,sehabis pilkadapileg dan pilpres harap ahy ketua dpr,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
211,sebentar lupakan kegilaan pilkada dki mari berlari ahy kepri 23 april,Tokoh dan Partai,"[0.8, 0.1, 0.1]"
203,bilang pasti menang bentuk keyakinan keberhasilan goal goal improvisasi politik surabaya ahydi pilkada dki,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
219,semoga anies menang pilkada dan ahy presiden indonesia 2019 amin yra klop deh,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
222,pilkada dki ahy sangat diperhitungkan diharapkan bisa pemimpin ri,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
205,pikir target ahy dalam pilkada membangun sentimen positif,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
109,hargai sikap dan pendukung ahy memilih bersikap netral putaran pilkada dki 2017,Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
186,pilkada pilkades mas tidak ahy tidak rame,Tokoh dan Partai,"[0.8, 0.1, 0.1]"
79,pilkada putaran membuat kaos ahy dibagibagikan dilingkungan utan kayu jaktim,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
244,semangat dukung ahysylvi pilkada terlaksana yakin dan tentukan pilihan pro rakyat,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
196,salah ahysilvy menang pilkada mudah ibu silvy mio tidak memakai helm keliling komplek pemilihan dijamin segan,Tokoh dan Partai,"[0.0, 0.1, 0.9]"
150,kecil mampu mengalahkan,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
141,tunggu kualitas jiwa anies sandiapa ucapan peran suara loyalis ahysilvy dalam kemenangan pilkada,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
239,terimakasih ahysilvy jakarta tidak gubernur,Tokoh dan Partai,"[0.0, 0.1, 0.9]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[1.0, 0.0, 0.0]"
114,jangan lupa pilih paslon,Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[1.0, 0.0, 0.0]"
123,putaran 2 rapat kan barisan komando,Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
200,salut mpok silvy mengakui kemenangan paslon,Tokoh dan Partai,"[1.0, 0.0, 0.0]"
263,youtubebxrzd69u61a tenang bening dan tulus mas agus mungkin mas,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
152,mari masukan kritik membangun kalah dalam pertandingan,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
43,apapun hasilnya kebanggaan,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
192,putri dan wanita penginspirasi,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
258,wartawan pilkada 2018 mas dijawab mas belum terpikir pilkada,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
153,mas agus kasih kuliah nih,Tokoh dan Partai,"[0.7, 0.3, 0.0]"
100,hmmmm calon tokoh dunia,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
240,dukung,Pendukung/Pemilih,"[1.0, 0.0, 0.0]"
58,bisa voter memilih,Pendukung/Pemilih,"[0.0, 1.0, 0.0]"
147,logikanya pemilih putaran ke1 psikologis pemilih paslon 3 gubernur jakarta,Pendukung/Pemilih,"[0.0, 1.0, 0.0]"
230,suara pemilih putaran 1 memilih paslon 3 puataran selamat jakarta gubernur,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
15,ahy bergaya sporty tps,Tokoh dan Partai,"[0.6, 0.4, 0.0]"
194,putaran melihat bgm kelasnya pemimpin berbesar hati,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
209,kecil pendukung dukung ahok basis massa mayoritas pilih anies kunci kemenangan tipis anies,Pendukung/Pemilih,"[0.0, 1.0, 0.0]"
49,suara pendukung menentukan kemenangan salah paslon,Pendukung/Pemilih,"[0.0, 1.0, 0.0]"
220,semoga pemilih putaran 1 kebon kacang dan kp bali beralih aniessandi,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
264,yuk fan dukung dan menangkan,Pendukung/Pemilih,"[1.0, 0.0, 0.0]"
59,bismillah semoga esok jakarta memiliki pemimpin tuntunan alquran diridhai allah swt,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
61,bu sylvi contoh keberanian betawi dalam bersikap tidak ngambang atau banci contoh perempuan betawi tulen,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
56,tulus menyenangkan insyaallah jalan bu,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
178,pemimpin muda,Tokoh dan Partai,"[0.7, 0.3, 0.0]"
189,postingan 28 januari 2017 meneduhkan,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
199,salam wallahulmuwafiq ilaaqwamithoriq mencerminkan nu jatuh hati,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
206,suka berjiwa,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
26,ahy r1 2019 boleh kalah pilgub,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
257,walaupun kalahkami bangga padamu jalanmu masih panjangkesuksesan baik menantimu disaat,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
34,pribadi kagum pribadi mu yes sikapmu,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
190,prananda demokrat sejati kagum dan salut,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
255,ah frowning face 1 thumbs up thumbs up thumbs up,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
31,agus harimurti yudhoyono lovers annisa larasati pohan lovers bukan mendadak,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
241,terkadang sikap dewasa diajarkan muda thumbs up smiling face with hearteyes,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
51,bangga melihat pernyataan ksatria,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
95,hayoo sibuk hapus2in twit jelek2in face with stuckout tounges face with tears of joy,Tokoh dan Partai,"[0.0, 0.2, 0.8]"
187,lihat mas debat face with stuckout tounges,Tokoh dan Partai,"[0.1, 0.7, 0.2]"
76,kecerdasan nasionalisme dan jiwa pancasilais dimiliki bisa dikatakan memiliki jiwa santri walaupun belum mondok,Tokoh dan Partai,"[0.95, 0.05, 0.0]"
256,walaupun pendukung anies sandi oke hand tapi bangga jiwa ahy silvy masih 2019 prabowo ahy folded hands folded hands,Pendukung/Pemilih,"[0.1, 0.7, 0.2]"
29,ahy sylvi menang dalam hati pendukungnya ahysylvi membuat panik dan ketar ketir kubu folded hands folded hands,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
66,catat dki kehilangan ahok,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
124,dalam maka dki cerdas tak mudah diprovokasi isue sara tapi,SARA,"[0.8, 0.15, 0.05]"
91,kalah besok kalah dipengadilan,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
212,sedih kehilangan sosok gubenur jujur dan pekerja keras melayani warganya,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
8,ahok kalah telak diseluruh tps wilayah fpi,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
10,ahok menang tipis tps habib rizieq mencoblos,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
144,deh cuitan curang black campaign nongol legowo demokrasi bukan namanya hahaa,Kampanye,"[0.05, 0.1, 0.85]"
94,hasil tps 011010 rw 002 kelurahan pela mampang sedih lihatnya,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
155,tenang masih curang apalagi pemilihan hati-hati awasin tuh ketahuan bagi-bagi sembako,Kampanye,"[0.05, 0.1, 0.85]"
245,tidak petunjuk orangorang zalim haram pemimpin kafir,SARA,"[0.05, 0.05, 0.9]"
112,jangan harap jakarta bebas korupsi suaramu masih bisa dibeli,Politik Uang,"[0.05, 0.05, 0.9]"
235,syukur lembar c6 sudah tangan tidak sabar colok matanya ahok,Tokoh dan Partai,"[0.05, 0.05, 0.9]"
181,penista agama,SARA,"[0.05, 0.05, 0.9]"
108,kan rejeki kasihan sudah dukung tapi tidak dapat,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
13,tim tidak tidur,Kampanye,"[0.8, 0.15, 0.05]"
136,merayakannya terima sembakonya jangan pilih pemberinya,Kampanye,"[0.05, 0.1, 0.85]"
92,harus dan pasti gubernur sudah bosan,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
125,dki maka pesan rasulullah saw menyerahkan ahlinya cc,SARA,"[0.1, 0.8, 0.1]"
106,hoaks ingat muktamar nu sudah wajibkan nahdliyin pilih pemimpin muslim,SARA,"[0.1, 0.8, 0.1]"
55,beberkan kronologi pengusiran sholat jumat,SARA,"[0.05, 0.15, 0.8]"
90,iblis menghalanghalangi manusia beribadah masjid semangat djarot,SARA,"[0.05, 0.05, 0.9]"
81,dilarang pilih cagub nonmuslim habib pilih djarot,SARA,"[0.05, 0.15, 0.8]"
36,aneh dan aneh umat usir,SARA,"[0.05, 0.15, 0.8]"
50,bagi-bagi sembako gratis tim melanggar pasal 73 ayat 1 uu no10 2016,Kampanye,"[0.05, 0.1, 0.85]"
