id,text,aspect_category,sentiment_prob
1432237902445137921,Masyarakat dan Pemerintah saling bekerjasama demi memutus mata rantai penularan Covid-19. Masy patuh prokes diam di rumah aja batasi aktivitas pemerintah mempercepat pelaksanaan vaksinasi #SemangatSalingBantu #PesanBaikUntukSemua @SATU_indonesia @Kompascom,Umum,"[0.8, 0.2, 0.0]"
1432202931017637891,Untuk pelaporan untuk pemungutan biaya vaksin ini bisa lewat 1500567 ya atau lewat email pengaduan.itjen@kemkes.go.id. yuk sama-sama bantu pemerintah untuk menangani ini #VaksinKokPilahPilih,Biaya,"[0.2, 0.4, 0.4]"
1432207567292301315,Yuk check langsung aplikasi pedulilindungi check sosmed pendaftaran vaksin. Supaya kita bisa segera mendapatkan vaksin #VaksinKokPilahPilih,Aplikasi,"[0.5, 0.5, 0.0]"
1443066362780270593,Masyarakat di sekitar tempat pelaksanaan PON ke-XX pun juga sudah harus divaksin. Pelaksanaan vaksinasi di Papua masih terus digencarkan agar warga bisa aman dan gak was-was mengikuti PON ke-XX. #PONPapuaReady,Umum,"[0.7, 0.3, 0.0]"
1450418699567972358,Selamat malam pak @jokowi .. mohon izin mengenai peraturan mendagri No. 53 tahun 2021 ttg aturan perjalanan udara yang mewajibkan PCR (meskipun sudah 2x vaksin).ini tentu sangat memberatkan.biaya PCR masih mahal dan hasilnya tidak bisa cepat.mohon aturan tsb bisa ditinjau ulang,Umum,"[0.1, 0.3, 0.6]"
1450303520406597639,Bahkan di beberapa daerah hoaks jadi menghambat pelaksanaan vaksinasi lho. Karena buat masyarakat jadi takut sama vaksinasi. #BabatHoaksJahat,Umum,"[0.1, 0.2, 0.7]"
1450368414879342592,@jokowi  Mohon kiranya Bapak Presiden mempertimbangkan lagi syarat penerbangan yg mewajibkan pcr bagi setiap penumpang pesawat buat apa ada status level 1234 dan vaksin 2kali??? Mengingat biaya pcr yg masih mahal dan berlaku hanya 2x24jam. Terimakasih atas perhatian Bapak.,Umum,"[0.1, 0.3, 0.6]"
1451098880620171264,@KompasTV Simple ini mah supaya penyedia jasa pemeriksaan alias laboratorium dapat penghasilan dari biaya test PCR..akhir2 ini Kan pemeriksaan PCR menurun..dlu sblm vaksinasi ga pake PCR cuma swab. Kebaca arahnya ini. ntar tinggal bagi2. Yg ketiban repot kita2 juga rakyat.,Biaya,"[0.1, 0.2, 0.7]"
1451509412464513030,@KompasTV Ga perlu diturunkandan ga lagi perlu PCR. Negara sudah biayai banyak trilyun buat Vaksinasi lantas apakah tidak ada maslahatnya...?,Biaya,"[0.3, 0.4, 0.3]"
1353296280705884160,@jokowi Pemerintah JANGAN PAKSA Vaksin RAKYAT kita TIDAK BUTUH VAKSIN kita bayar Pajak mau dapat yg PASTI2 bisa sembuhkan &amp; Cegah COVID19 = HERBAL SARI BUAH MERAH + MADU KINA / FRY81 Rakyat TOLAK VAKSIN krn paham Vaksin ga guna kok malah DIANCAM UU KARANTINA MENGECEWAKAN.,Umum,"[0.0, 0.1, 0.9]"
1353521091294027778,@PDI_Perjuangan tolong disampaikan ke ibu MEGAWATI spy beliau bicara ke pak Jokowi agar Pemerintah RI JANGAN main ANCAM rakyat yg TOLAK VAKSIN SINOVAC. dr. RIBKA TJIPTANINGTYAS Kader PDI P jg TOLAK VAKSIN SINOVAC. vaksin SINOVAC yg terbukti tetap tembus COVID19,Produk Vaksin,"[0.1, 0.2, 0.7]"
1353517428052029440,@jokowi SILAHKAN pemerintah VAKSIN Rakyat yg mau di vaksin SINOVAC dll tp STOP JANGAN PAKSA apalg ANCAM kami yg TIDAK MAU DI VAKSIN SINOVAC DLL dg UU KARANTINA = PENJARA + DENDA 100 juta.,Produk Vaksin,"[0.1, 0.2, 0.7]"
1354092265447145472,"@kaesangp Eeee oemerintah NGOTOT pake NGANCAM rakyat ""YG TOLAK VAKSIN KENA UU KARANTINA = PENJARA + DENDA 100 Juta Ki Pemerintah piyeee rakyat ra dihargai sy mau pakai yg PASTI PASTI aja herbal ini yg sdh sy buktikan kok malah DIPAKSA dan DIANCAM HARUS VAKSIN",Umum,"[0.0, 0.1, 0.9]"
1354711285858881537,@RelawanDemokra7 @PDI_Perjuangan Kami TOLAK VAKSIN SINOVAC krn TDK BISA LINDUNGI 100% dr COVID19 &amp; HANYA mau pakai produk INDONESIA yg TERBUKTI SEMBUHKAN pasien COVID19 sy sendiri sdh SEMBUH dr BATUK SANGAT PARAH dg produk FRY81 dr @ramayanti81 GRATISSSSSS,Produk Vaksin,"[0.1, 0.2, 0.7]"
1355331466545090564,"@jokowi PEMERINTAH JANGAN SEMENA-MENA PAKSA &amp; ANCAM rakyat yg tolak vaksin krn sdh pakai yg TERBUKTI = 1) ""SARI BUAH MERAH + MADU KINA"" dari Drs.I Made Budi M.S.I 2) FRY81 dari @ramayanti81",Umum,"[0.0, 0.1, 0.9]"
1354101357255356416,@jokowi pak kami tanya KENAPA PEMERINTAH kok NGOTOT PAKSAIN VAKSIN dan lucunya ANCAM RAKYAT dg UU KARANTINA yg TOLAK DIVAKSIN Kami rakyat mau yg PASTI MAMPU LINDUNGI VAKSIN TIDAK JAMIN AMAN 100% dari COVID19 makanya kami TOLAK. pertanyaannya ADA APA INI PAK?,Umum,"[0.0, 0.1, 0.9]"
1354247237014941696,@ramayanti81 @CieeeNaksir @kaesangp Sy sdh SEMBUH cuma bbrapa hari dr BATUK SANGAT PARAH banyak pasien COVID19 yg minum FRY81 SEMBUH/NEGATIF lalu KNAPA &amp; ADA APA Pemerintah NGOTOT PAKSA RAKYAT HARUS DI VAKSIN + ANCAM RAKYAT lo ya yg TOLAK DI VAKSIN SINOVAC dg PENJARA + DENDA 100 juta???,Produk Vaksin,"[0.1, 0.2, 0.7]"
1354710933335990279,@RelawanDemokra7 @PDI_Perjuangan WAMENKUMHAM jelas katakan YG TOLAK DI VAKSIN AKAN DIKENAKAN UU KARANTINA PENJARA + DENDA 100 juta ini BUKAN ANCAMAN ini JELAS ANCAMAN &amp; INTIMIDASI. ini membuat rakyat tertekan bgmna kok pemwrintah sekejam ini tega ANCAM rakyat makanya sori ya kami TDK MAU DUKUNG PDI P lg,Umum,"[0.05, 0.15, 0.8]"
1354714873519689735,@RelawanDemokra7 @PDI_Perjuangan Politik BEDA saat mau dipilih manis stlah terpilih kami abaikn Sprti ini TOLAK DIVAKSIN krn ada produk yg terbukti JAUH LEBIH BAIK MANJUR dibanding VAKSIN SINOVAC kok malah DIANCAM. Siapa bilang ucapan WAMENKUMHAM begini BUKAN ANCAMAN. SANGAT MENGECEWAKAN SEKALI.,Produk Vaksin,"[0.05, 0.15, 0.8]"
1355388716521451522,@lunianti @jokowi @ramayanti81 Hahahaa tu kata kata WAMENKUMHAM apa artinya YG TOLAK DI VAKSIN AKAN DIKENAKAN UU KARANTINA COVID19 = PENJARA + DENDA 100 juta. Apa kurang jelas kata kata begitu?????,Umum,"[0.05, 0.25, 0.7]"
1354281434970681350,@Putrisilabann @jokowi Hahahaa saya SUOER SANGAT tau VAKSIN BUKAN OBAT makanya saya katakan PERCUMA knapa tidak pakai Produk anak Bangsa yg SUDAH TERBUKTI SEMBUHKAN pasien COVID di WISMA ATLET RSUD CENGKARENG RSUD BEKASI STT BETHEL PETAMBURAN,Produk Vaksin,"[0.1, 0.2, 0.7]"
1354247758970904576,@ramayanti81 @CieeeNaksir @kaesangp knapa ada Formula AMPUH FRY81SUDAH TERBUKTI SEMBUHKAN pasien COVID19 kok TIDAK DIBERIKAN????? Seharusnya Pemerintah BIJAKSANA DUKUNG produk anak bangsa yg bisa selesaikan masalah ini BUKANNYA PAKSAIN VAKSIN yg ga bisa SEMBUHKAN PASIEN TIDAK BISA LINDUNGI 100% dr COVID19.,Produk Vaksin,"[0.05, 0.15, 0.8]"
1354835865097228292,@anakpapua_ @RelawanDemokra7 @PDI_Perjuangan @ramayanti81 Siapa bilang ini hoax VAKSIN SUNOVAC BUKAN OBAT OENYEMBUH tp u/ CEGAH kena COVID melalui Peningkatan IMUN dari orotwin tubuh saya sangat paham itu sy eks farmasi pak TITIK BERAT saya = ini ada produk LUARBIASA pasien COVID19 SEMBUH dlm bbrpa hari saja ini BUKAN HOAX,Produk Vaksin,"[0.2, 0.4, 0.4]"
1354844226672947209,@anakpapua_ @RelawanDemokra7 @PDI_Perjuangan @ramayanti81 tp intinya berikan OBAT ini spy mrk CEOAT SEMBUH 1 nyawa terselamatkan sangat berharga. Jangan ada nyawa melayang krn COVID19 lg itu impian sy. BUKAN HOAX vaksin TIDAK BISA LAKUKAN INI!,Produk Vaksin,"[0.1, 0.4, 0.5]"
1354842411906723841,@anakpapua_ @RelawanDemokra7 @PDI_Perjuangan @ramayanti81 Sy bukan asal bicara tp alami sendiri. Ini mengapa sy tdk mau di Vaksin krn Vaksin tdk bisa tingkatkan IMUN tinggi sampai orang yg di Vaksin aman 100% TIDAK BISA.,Produk Vaksin,"[0.05, 0.15, 0.8]"
1354843981016821764,@anakpapua_ @RelawanDemokra7 @PDI_Perjuangan @ramayanti81 Jengjel sy Pengalaman pribadi kok dibilang HOAX. Sy HANYA ingin mereka yg menderita SEMBUH/NEGATIF &amp; smua yg SEHAT AMAN dr COVID19 &amp; TDK ADA NYAWA MELAYANG lg krn COVID19. Pemerintah mau paksa Vaksin rakyat TERSERAH kami TIDAK MAU kami mau pakai Produk ini SUDAH TERBUKTI.,Produk Vaksin,"[0.1, 0.2, 0.7]"
1355331741783781376,@jokowi Katanya kita HARUS UTAMAKAN &amp; CINTA PRODUK INDONESIA mana buktinya ini ada karya anak bangsa yg TERBUKTI LINDUNGI/CEGAH kena COVID19 &amp; SEMBUHKAN pasien COVID19 kok TDK DIPAKAI??? Malah PAKSAKAN VAKSIN yg TIDAK BUSA JAMIN 100% AMAN dari COVID19 ...ADA APA pak???,Produk Vaksin,"[0.05, 0.15, 0.8]"
1353131128182378496,Memakai masker saat berkomunikasi itu sudah cukup mencegah penularan covid19 tapi jangan paksakan masyarakat gunakan masker bermerk. Itu namanya ada udang dibalik batu! @jokowi #COVID19 #Corona Vaksin Selektif Tepat Guna #JokowiGerakCepat erick thohir,Umum,"[0.05, 0.35, 0.6]"
1373833528710897665,@FerdinandHaean3 Yg pamer ijazah S2 tolak vaksin juga udah divaksin,Umum,"[0.3, 0.4, 0.3]"
1374760716188622849,@tempodotco Mui itu paham ..itu vaksin haram...krn mengandung babi Soal fatwa mau dihalalkan atau diharamkan.. Itu urusan Mui dan pemerintah.. Resiko tgg sendiri..,Produk Vaksin,"[0.05, 0.25, 0.7]"
1383740499903672330,@jokowi CORONA PANDEMI HOAX Indonesia Kaga Butuh Vaksin Palu Arit #TolakVaksinPaluArit,Produk Vaksin,"[0.05, 0.15, 0.8]"
1385579882348875777,@inteldunia Mskipun saya tolak vaksin bagus vaksin nusantara yg karya anak bangsa yg juga sesuai sm negara Indonesia ini tpi diharepin vaksin jgn diwajibin disini,Produk Vaksin,"[0.3, 0.3, 0.4]"
1409503956720488448,@jokowi Mohon maaf pak untuk anak usia 0-19 resiko terkena covidnya sangat rendah tolong jangan terus promosikan ketakutan selain vaksin promosi dan edukasi tentang sistem imun juga perlu dilakukan,Peserta,"[0.1, 0.4, 0.5]"
1451489945198084100,@KompasTV Lebih baik hapus semua test covid hidup normal seperti biasa dan jangan wajibkan vaksin. Kebebasan mengatur pelayanan kesehatan sendiri itu ada tertulis kok di UUD kalo bisa lakuin ini bisa banyak suaranya,Umum,"[0.1, 0.3, 0.6]"
1431566802849447939,@Ria_Bilqis Yuk jangan sampai tolak vaksinasi untuk mencapai herd immunity,Umum,"[0.7, 0.2, 0.1]"
1432208283662647296,Semua vaksin baik jadi jangan pilih-pilih yuk kita segera vaksin. Karena dg menunda vaksin Covid-19 akan memperlambat percepatan target vaksinasi masa ga ingin Indonesia pulih dari pandemi sih #VaksinKokPilahPilih,Produk Vaksin,"[0.7, 0.2, 0.1]"
1450299126546010112,Di beberapa daerah berita hoaks memperlambat pelaksanaan vaksinasi karena membuat masyarakat takut kepada vaksinasi. Makanya penting sekali edukasi masyarakat cara cek hoaks #BabatHoaksJahat,Umum,"[0.1, 0.3, 0.6]"
1450303346661683200,Di beberapa daerah berita hoaks berperan memperlambat pelaksanaan vaksinasi karena membuat masyarakat takut untuk di vaksinasi. #BabatHoaksJahat,Umum,"[0.1, 0.3, 0.6]"
1442343555565981696,Presiden Jokowi juga menyarankan penyusunan mekanisme baru dalam penggalangan sumber daya kesehatan dunia termasuk untuk pembiayaan darurat kesehatan dunia yang antara lain digunakan untuk pembelian vaksin obat dan alat kesehatan #standarprokesglobal,Biaya,"[0.3, 0.4, 0.3]"
1421130385438625792,Selain itu untuk anak usia 12-17tahun #StokVaksinAman juga kok kalau sekarang masih belum bisa dilakukan vaksin karena stamina yang kurang fit saat sudah sehat segera dapatkan vaksinasi ya,Peserta,"[0.5, 0.4, 0.1]"
1355401972195577858,@jokowi Selamat siang NKRI. Masyarakat Mari Selalu Disiplin Patuhi Prokes dan MENDUKUNG Vaksinasi covid. Sbg slhsatu Wujud BELA NEGARA. Selalu Bersatu Ber-sama2 berikhtiar mengatasi pandemi covid di Tanah-air tercinta. Vaksinasi covid di RI Semoga Lancar Cepat Sukses covid Reda.,Umum,"[0.8, 0.15, 0.05]"
1355366115283587073,@jokowi Selamat pagi NKRI FAS TABIQUL KHAIRAATI Berlomba Menebar Kebajikan Kemanfaatan karena ALLAH. Di dalam NKRI. SEMOGA: 1.Vaksinasi covid di RI Smg Lancar lbh Cepat Optimal Sukses 2.Mari selalu Bersatu Mendukung Vaksinasi covid 3.PPKM di Daerah2 lbh ketat intensifefektif,Umum,"[0.8, 0.15, 0.05]"
1365669901419995139,@UN 4.Jika vaksinasi Global lambat dan tidak lancarmungkin bisa mengakibatkan pandemi covid Global lebih lama? 5.Perlu memperkuat kerja sama Multilateral untuk kelancaran vaksinasi di Dunia 6.Meningkatkan Produksi vaksin Global 7.Vaksin semoga untuk Kemanusiaanbukan untuk Bisnis,Umum,"[0.4, 0.4, 0.2]"
1452905919918985216,@setkabgoid @jokowi Semangaat INDONESIA Berdasar arahan Bapak PRESIDEN tsb a.l: Perlu percepatan vaksinasi terhadap anak2murid2 dlm PTM. Para SiswaSantri di Tanah-Air adl sebagian dari Generasi Penerus Bangsa. Untuk masa depan INDONESIA. Berdasar data twitter Kemenkes Up date Vaksinasi covid,Peserta,"[0.6, 0.3, 0.1]"
1352958415509721088,@KemenkesRI Terimakasih Edukasi Publik tsb Berdasar informasi tsb per 23-1-2021jumlah Nakes yg tlh divaksinasi 172.901 orang Jika vaksinasi tlh dilaksanakan sektr satu minggumk Rerata Kapasitas vaksinasi tsb sektr 25 RIBU org perhari Kbrnyarencana vaksinasi di RI sektr 181 juta orang,Umum,"[0.5, 0.4, 0.1]"
1354738479234568195,@KemenkesRI VAKSINASI covid Kbrnyarencana vaksinasi 181 Juta warga di RI SEMOGA: 1.Percepatan Optimalisasi KAPASITAS Vaksinasi di RI 2.Ada INFORMASI PUBLIKa.l: -Berapa rencana target Vaksinasi di Provinsi2dirinci msg2 Kab-Kota? -Kapan akan dilaksanakan Vaksinasi unt Masyarakat bnyk?,Umum,"[0.5, 0.4, 0.1]"
1352980608377491459,@erickthohir @mes_indonesia Selamat malam Semoga sukses mengemban amanah sbg Ketua Umum Masyarakat Ekonomi Syariah. Amanah penting lainnya ttg VAKSINASI Covid di RI. Semoga tetap Fokuskonsisten dg Program vaksinasi Gratis Tidak berbayar Percepatan Vaksinasi bkaitan a.l Kelancaran pelaksanaan vaksinasi,Biaya,"[0.6, 0.3, 0.1]"
1353243419552796672,@KemenkesRI SEMOGA: 1.PERSEDIAAN vaksin Lancar. Amanefektifjuml sesuai kbutuhan Nasional 2.PERCEPATAN pelaksanaan vaksinasise-baik2nya 3.Rerata KAPASITAS vaksinasi Nasionalmdh2an bs lbh 500Ribu org/hari Kbrnyarencn vaksinasi 181Juta org 4.Vaksinasi covid di RI SEMOGA LANCAARSUKSES,Umum,"[0.8, 0.2, 0.0]"
1354058083484360704,@PerekonomianRI SEMOGA: 1.KETERSEDIAAN dan Distribusi vaksin selalu Lancar. Sesuai Kebutuhan di Daerah2 Nasional 2.PERCEPATAN Pelaksanaan dan Kapasitas vaksinasi di RI 3.Kbrnya akan vaksinasi 181 Juta orang Andai kapasitas Nasional Vaksinasi 100 Ribu org/hari perlu waktu 1.810 hari=5 tahun.,Umum,"[0.5, 0.5, 0.0]"
1365317320835407874,@KemenkesRI Selamat malam SEMOGA: 1.Untuk kelancaran dan keseragaman BIAYA Vaksinasi Gotong Royong sngt perlu ada Informasi Publik BERAPA BIAYA untuk Vaksinasi Gotong Royong per orang individu? 2.Vaksinasi Gotong Royong bmanfaat mpercepat Vaksinasi smg bukan unt Bisnis dg biaya mahal?,Biaya,"[0.3, 0.4, 0.3]"
1365502843394822144,@setkabgoid @KemenkesRI Selamat pagi NKRI SEMOGA Ada Informasi Publik: 1.Berapa Biaya Vaksinasi Gotong Royong yg ditetapkan Pemerintah unt personal perorangan jika akan vaksinasi ke RS Swasta? Mdh2an unt Keseragaman 2.Up-date data Vaksinasi Tahap Keduasdh brp bnyk Realisasi Vaksinasi Tahap Kedua?,Biaya,"[0.3, 0.5, 0.2]"
1373143518382682112,@setkabgoid @PerekonomianRI 3.Positivity Rate kumulatif kurang dr 5% 4.Suspek dan BOR di Daerah2 makin menurun 5.Makin banyak Daerah2 di RI yg Zona Hijau. Perlu peningkatan Kapasitas Vaksinasi secara Optimal Paralel dg pelaksanaan PPKM Mikro di Daerah2. Semoga SUKSES. Demi BANGSA-NEGARA tercinta.,Umum,"[0.8, 0.2, 0.0]"
1373963264061706241,@BNPB_Indonesia Sdh lbh 2bulan pelaksanaan vaksinasi Berdasar datasampai hari ini belum pnh juml vaksinasi 1dan2: 750Ribu/hari SEMOGA: 1.Makin mpkuat SINERGI: K/L2 Pusat-Daerah2 2.Ada PERENCANAAN TARGET juml penambahan vaksinasi 1dan2 Setiap HariMinggu Bulan Vaksinasi di RI SEMOGA SUKSES,Umum,"[0.7, 0.3, 0.0]"
1386704279998648324,@KemenkesRI 3.Strategi 5M Vaksinasi: -Mendekatkan:sasaran vaksinasi -Mpermudah:mengikuti vaksinasi -Mperluas:Tempat vaksinasibnyk inovasi -Mpercepat: pelaksanaan vaksinasi di Daerah2 -Mengoptimalkan: juml vaksinasi 1dan2 tiap hari Unt pcepatan Herd Immunity VaksinVaksinasi SEMOGA SUKSES.,Umum,"[0.8, 0.2, 0.0]"
1386895130821414914,@jokowi Selamat siang NKRI. STRATEGI Vaksinasi Semoga makin 5M: 1.Mendekatkan: Sasaran Vaksinasi 2.Mempermudah: Mengikuti vaksinasi sesuai kondisi kesehatan 3.Memperluas: Tempat vaksinasi banyak inovasi 4.Mempercepat: Pelaksanaan vaksinasi di Daerah2 Kepulauan2 dan 3T,Umum,"[0.8, 0.2, 0.0]"
1398893111506440192,@KemenkesRI Selamat siang NKRI Untuk meningkatkan SosialisasiEdukasi ttg Vaksinasi Sbg in-put Semoga: 1.Sering menyampaikan bgmn Tata Cara Pendaftaran unt ikut Vaksinasidi mana saja Tempat Vaksinasi? Krn mungkin tdk semua Masy mengetahui hal tsb. Selain on-linemungkin ada cara lain?,Umum,"[0.5, 0.5, 0.0]"
1408683759734460419,@setkabgoid @jokowi 2.Kapasitas Vaksinasi Urgen unt lbh 1Juta vaksin/hr 3.Strategi Vaksinasi smg kian 5M: -Mpmudah: Mengikuti -Mpluas: Bnyk Tempat2 -Mpcepat: Pelaksanaan -Mpbanyak: Distribusi Vaksinsesuai kebutuhan di semua Daerah2 -Mengoptimalkn: Kapasitas Pandemi covid di RI SEMOGA REDA.,Umum,"[0.7, 0.3, 0.0]"
1408699185734381569,@setkabgoid @jokowi -Mperbanyak: Distribusi Vaksinsesuai kbutuhan smua Daerah2 -Mpercepat: Pelaksanaan Vaksinasi di smua Daerah2. Masy tdk perlu nunggu lama unt bs mngikuti vaksinasi -Mengoptimalkn: Urgen Kpasitas Vaksinasi unt bs 1-2Juta dosis vaksin/hr VaksinVaksinasi di RI SEMOGA SUKSES.,Umum,"[0.8, 0.2, 0.0]"
1409438148493418500,@jokowi Semangaat INDONESIA SEMOGA: 1.Strategi Vaksinasi kian 5M: -Mpermudah: Mngikuti vaksinasi -Mperluas: Bnyk Tmpat2 Vaksinasi -Mpercepat: Pelaksanaan di Daerah2 -Mperbanyak: Distribusi vaksinsesuai kbutuhan di Daerah2 -Mengoptimalkn: Kpasitas Vaksinasi 1-2Juta vaksin perHari.,Umum,"[0.8, 0.2, 0.0]"
1420747945473830914,@BNPB_Indonesia 2). 3T 3.VAKSINASI 4.JUML SEMBUH 5.Efektivitas Pelaksanaan Kebijakan Bdasar Data Worldometers bnyk Negara2 mampu mengendalikn covid Pandemi covid LAMA ATAU TIDAK LAMA bkaitan a.l Tren pkembangan pandemi Dg Segala Upaya Baik secr Maksimal Semoga Pandemi covid di RI lekas Reda,Umum,"[0.7, 0.3, 0.0]"
1431864983625732103,@KemenkesRI Semangaat INDONESIA SEMOGA: -STRATEGI Vaksinasi kian 6M: 1.Mdekatkan: YanMas 2.Mperluas: Sebaran Tmpat2 Vaksinasi 3.Mpercepat: -Pngolahan Bulk Vaksin menjd Vaksin Jadi -Pelaksanaan Vaksinasi di smua Daerah2 di RI 4.Mperlancar: Distribusi Vaksin ke Daerah2Kpulauan2 Wil 3T,Umum,"[0.8, 0.2, 0.0]"
1431880339354312706,@KemenkesRI -Biaya terjangkau unt Masy luas -Bersifat sesuai Minat Masy bila ingin Vaksinasi Booster -Pelaksanaan tetap Prioritas unt Vaksinasi Gratissesuai Total Sasaran Vaksinasi. 3.Tujuan a.l: -Percepatan mewujudkan Herd Immunity di RI Di RI tercinta VaksinVaksinasi SEMOGA SUKSES.,Biaya,"[0.7, 0.3, 0.0]"
1450472303784042510,@jokowi Selamat malam INDONESIA. SEMOGA: 1.STRATEGI Vaksinasi kian 5M: -Mempermudah: Mengikuti Vaksinasi -Memperluas: Makin banyak tempat2 Vaksinasi -Mempercepat: Distribusi vaksin. Pelaksanaan di Daerah2 -Memaksimalkan: Capaian Vaksinasi stiap hari -Memperkuat: SinergiKolaborasi.,Umum,"[0.8, 0.2, 0.0]"
1452490568982937600,@jokowi Berdasarkan data tsb Total vaksin diperoleh 280.527.920. Berdasar data twitter Kemenkes 24-10-2021 Total capaian vaksinasi 1dan2: 181.235.802. Semoga kian mempercepat: -Pengolahan bulk vaksin menjd vaksin jadi -Distribusi vaksin ke Daerah2 -Pelaksanaan vaksinasi di Daerah2.,Umum,"[0.7, 0.3, 0.0]"
1384235650803593217,@jokowi Mari dukung pemerintah sebagai bentuk tanggung jawab sebagai warga negara. Mendukung vaksinasi nasional .Corona Ndang bablas minggat. Ben Ndang isoh nonton wayang.,Umum,"[0.8, 0.2, 0.0]"
1431458951426629632,Di Keluarga saya Suami dan anakku (usia 12+) sudah mendapat 2 kali Vaksin. Tinggal saya yang baru 1 kali. Yuk kita vaksin Vaksin COVID-19 Bio Farma sebanyak 89.366.140 dosis telah terdistribusi. #sudahvaksintetap3M,Umum,"[0.7, 0.3, 0.0]"
1452432574656040964,Untuk anak dibawah 12 tahun memang belum bisa di vaksinasi covi-19. Pastikan anak sudah mendapat imunisasi lengkap jangan lupa berikan vitamin dan makan makanan bergizi agar daya tahan tubuhnya kuat.,Peserta,"[0.2, 0.8, 0.0]"
1376516755590316034,@PontianakPagi Tinggal nunggu giliran di vaksin juga,Umum,"[0.5, 0.5, 0.0]"
1398980577139707905,Gimana sikap kalian jika ada sanak keluarga yg anti vaksin. Dan rajin banget share video hoax?,Umum,"[0.2, 0.3, 0.5]"
1431451803502080000,Nah kedatangan vaksin ini menjadi upaya untuk mengamankan stok vaksin COVID-19 di Indonesia yuk kita vaksin. Yang belum ayo vaksin! #sudahvaksintetap3M,Umum,"[0.7, 0.3, 0.0]"
1431456071277633536,Dengan penyebaran virus yang dua kali lebih cepat sehingga lebih cepat menular varian delta mempunyai resiko kematian yang tinggi. Lakukan vaksinasi sebelum terlambat. Jangan menyesal di kemudian hari. yuk kita vaksin #sudahvaksintetap3M,Umum,"[0.3, 0.3, 0.4]"
1431471633236066304,Anak anak remaja usia 12 tahunan sudah bisa divaksin kalau guru dan anak anak sudah divaksin sekolah bisa lakukan tatap muka yuk kita vaksin #sudahvaksintetap3M,Peserta,"[0.7, 0.3, 0.0]"
