id,text,aspect_category,sentiment_prob
38,anggap bisa sebulan dijual pindah tangan orang-orang elit partai gerindra dan pks,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
42,antasari konferensi pers surabaya surabaya konferensi pers surabaya rengekan anak kecil,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
246,tim tidak tidur,Kampanye,"[0.4, 0.4, 0.2]"
67,coba beretika dukungan konstituen setia jangan menipu membuat meme dan berita palsu rachland nashidik,Pendukung/Pemilih,"[0.1, 0.2, 0.7]"
129,kasihan tidak menyadari musuh dalam sarung selfienya motivasi terselubung hmmm,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
35,amieeennnnn dan tidak lupa janji2 manis kampanye sang mayor sejati,Kampanye,"[0.3, 0.3, 0.4]"
173,pilkada dki ahy dan surabaya target hoax dan fitnah akunakun pendukung ahok,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
30,akibat pernyataan antasari suara ahy melorot pilkada dki,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
84,enam kampanye pilkada kubu ahy pendukung ahok sibuk serang program ahy tidak kampanye program ahok,Kampanye,"[0.2, 0.3, 0.5]"
137,ahy kalah berpidato timnya terdiam menangis melepaskan pilkada dki,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
215,sejujurnya penilaian subyektif terlalu cepat ahy 2019 kalah pilkada bukan modal tapi catatan negatif,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
249,tolak bajingan tengik ahy tukang sogok pemilih bangsat ahy sungguh berbahaya,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
248,tolak ahy berpolitik agama,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
45,astaga pendukung ahy tidak terima hasil surveyharusnya tolak acuan semangat,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
195,sahsah tolak ukur kedewasaan dki kalo ahy menang pola pikir masih primitif,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
232,suara dihargai sembako tolak ahy sudah melakukan penyuapan,Politik Uang,"[0.05, 0.15, 0.8]"
232,suara dihargai sembako tolak ahy sudah melakukan penyuapan,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
214,ahy tidak pilkada sudah tidak asyik,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
247,seleksi tendemnya pilkada dki ahy kalah tendemnya salah pilih mengurangi kualitas ahy,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
242,segelintir pendukung ahy ditikung tweet akun resmi parpol pendukung aniessandi,Pendukung/Pemilih,"[0.1, 0.3, 0.6]"
242,segelintir pendukung ahy ditikung tweet akun resmi parpol pendukung aniessandi,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
23,ahy menanggung akibat cuitan ayahnya tak produktif,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
210,reaksi pendukung ahy tak bersikap bawa perasaan tak pecundang ajang pilkada,Pendukung/Pemilih,"[0.1, 0.3, 0.6]"
210,reaksi pendukung ahy tak bersikap bawa perasaan tak pecundang ajang pilkada,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
77,suara bergetar ahy maaf sudah kecewakan pendukungnya,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
77,suara bergetar ahy maaf sudah kecewakan pendukungnya,Pendukung/Pemilih,"[0.05, 0.2, 0.75]"
146,lini pertahanan ahy rapuh debat efek aksi 112 efek dan antasari efek,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
85,gagal pilkada dki jakarta ahy diisukan maju pilgub jatim,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
9,ahok melejit anies menanjak ahy mengapung,Tokoh dan Partai,"[0.3, 0.3, 0.4]"
57,survey sementara ahy masuk 3 selamat,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
161,meninggalkan zona aman dan nyaman kemajuan jakarta hasil tak harapan ahy,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
128,kasihan ahy kalah walaupun sudah umroh dibantu doa 7 juta umatternyata allah netral tidak berpolitik,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
126,kasihan benar nasib ahy karir tni harus tamat nafsu pepo cepat parpol tidak dagang,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
115,jangan surabaya ahy kalah garagara antasari survey kan sudah menunjukan ahy merosot elektabilitasnya,Tokoh dan Partai,"[0.05, 0.2, 0.75]"
202,presiden tv rusak ahy tidak hasil qc sementara tidak apa-apa,Tokoh dan Partai,"[0.2, 0.4, 0.4]"
182,mengenang pidato kekalahan,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
217,ahy memang kalah pilkada tetapi menang hati rakyat,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
98,heeebohhhhagus sylvi kalah tps 6 tmpat menggunakan hak pilihnya,Tokoh dan Partai,"[0.4, 0.3, 0.3]"
262,pilih semoga tidak demokrat benar dukung ahok,Tokoh dan Partai,"[0.3, 0.3, 0.4]"
75,demokrat ahok gerindra tantangan bermain politik kotor,Tokoh dan Partai,"[0.2, 0.2, 0.6]"
164,mesin robot sylvi lupa dimatiin masih masuk trending topik,Tokoh dan Partai,"[0.3, 0.4, 0.3]"
62,pendukung mari rapatkan barisan paslon buang issu miring paslon masih dipimpin terdakwa simulut ember,Pendukung/Pemilih,"[0.2, 0.3, 0.5]"
93,rakyat menangis melihat kalah bukan aspek pribadi tapi kepentingan rakyat,Pendukung/Pemilih,"[0.2, 0.3, 0.5]"
16,ahy bisa menang pilgub dki bisa ngumpulin 7 bola dragon ball rolling on floor laughing rolling on floor laughing,Tokoh dan Partai,"[0.4, 0.3, 0.3]"
6,ah lihat ahy ingat norman kamaru ahy jualan bubur haji smiling face with open mouth smiling eyes,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
21,ahy tersingkir persevering face persevering face hampir pasti dilanjuntukan putaran ahokdjarot vs aniessandi,Tokoh dan Partai,"[0.3, 0.3, 0.4]"
25,ahy nyungsep bapaknya menyarankan coblos 2 smiling face with open mouth smiling eyes,Tokoh dan Partai,"[0.3, 0.3, 0.4]"
20,ahy kalah sisi negatif umat islam tertunda dalam menempatkan pemimpin sisi positif umat islam terhindar hujat buka aib,Tokoh dan Partai,"[0.3, 0.3, 0.4]"
14,ahy ahy mengomong karakter barusan omongkan melihat sisi negatif tongue oncoming fist,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
17,ahy membicarakan negatif jakarta tidak solusi mengatasi nol thumbs down,Tokoh dan Partai,"[0.006514657980456026, 0.9771986970684039, 0.016286644951140065]"
138,kicauan negatif surabaya diyakini pengaruhi elektabilitas ahy via,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
259,allah tuhan yme ahy didukung senator beraura negatif,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
160,menemukan foto lingkaran orang-orang ahy penuh integritas dan kwalitas negatif waspada waspada thumbs down,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
254,si ahy 70 sentimennya negatif wkwkwkface with stuckout tounges,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
221,senjata makan tuan aka karma 2 kicauan negatif surabaya diyakini pengaruhi elektabilitas ahy face with stuckout tounges,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
40,feeling sih menang pasangan aniessandi,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
39,lihat mas debat face with stuckout tounges,Kampanye,"[0.3, 0.4, 0.3]"
166,2mesti nyuruh pemilih pilih paslon face with open mouth thumbs up oke hand folded hands thinking face smiling face with sunglasses,Pendukung/Pemilih,"[0.3, 0.4, 0.3]"
134,1kenape tidak dilawan pasangan pilgub jabar demokrat memang harus tegas pilgub dki thinking face thinking face thinking face,Tokoh dan Partai,"[0.3, 0.4, 0.3]"
261,pastilah kan tidak suka ahok pas sudah kalah otomatis dukungannya lari mas aniessandi grimacing face,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
2,ahoker masih ngebully program face with tears of joy face with tears of joy face with tears of joy,Pendukung/Pemilih,"[0.1, 0.3, 0.6]"
102,humorlagu kisah sedih ahy lagu jatuh bangun frowning face frowning face,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
68,cuitan hati sbycuitan surabaya jokowi terindahpilgub dki 2017 tongue tongue,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
12,ahokers mendadak tidak salah tuh banget face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes,Pendukung/Pemilih,"[0.1, 0.2, 0.7]"
73,deklarasi konsultasi dan persetujuan ahy,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
48,ayo pendukung ahy dukung penggembosmu tongue fire fire,Pendukung/Pemilih,"[0.1, 0.3, 0.6]"
48,ayo pendukung ahy dukung penggembosmu tongue fire fire,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
229,suara direbuntukan melanjuntukan program usung tidak expressionless face,Kampanye,"[0.2, 0.4, 0.4]"
46,awas mendadak baik metamorfosis kecebong berubah anjing penjilat oke hand clapping hands,Pendukung/Pemilih,"[0.1, 0.2, 0.7]"
216,tunggu sikap manuver agus clapping hands face with cold sweat face with cold sweat,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
82,doa ku semoga suaranya mas agussylvi benaran yakin kan mas agus mu,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
237,terima kasih mas karenamu anak muda berani menyuarakan perubahan bersamamu,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
243,tersingkir kancah pilkada dki mengangkat mendunia,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
69,dalam pilkada dki ahy mampu kualitasnya pemimpin muda berjiwa ksatria ahy mendunia,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
253,pilkada dki ahy keliling nusantara merajut persatuan bukan jakarta,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
18,12 ahy menitipkan pentingnya menjaga pluralisme kebangsaan dan kesatuan dalam persaingan pilkada persatuan penting,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
22,ahy memang kalah pilkada tetapi menang hati rakyat,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
71,pendukung ahok berantem mending kayak pendukung ahy membuat kopdar biar luas calon,Pendukung/Pemilih,"[0.6, 0.3, 0.1]"
162,ahy pilkada dki hikmah pelajaran ujian dan tantangan dapat ambil dapat mematangkan karakternya,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
218,semangat ahy faktor kekalahan pilkada ahy maju insyaalloh,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
120,dilihat upaya demokrat mengenalkan ahy berhasil pilkada jakarta dan ahy sudah blusukan indonesia,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
191,prinsip kepemimpinan memenangkan pilkada belajar dan sangat dinamis,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
184,pilihan jakarta mayoritas bukan ahok tapi calon ahok terbukti putaran pilkada dki mayoritas memilih ahy dan anies,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
145,akun instagram ahy ucapkan selamat paslon pemenang pilkada dki jakarta,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
163,menyeberangi selat malaka aiman kompastv mendapat kesempatan mewawancarai ahy pilkada dki,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
27,ahy pilkada dki berjalan bermartabat,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
197,salam kagum ahy masih muda berani pensiun berani menantang ahok pilkada disaat takut termasuk,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
185,pilkada dki berdoa ahy menang mudahmudahan anies sandi menang,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
228,mental kalah pilkada indonesia harus berguru sosok ahy,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
148,lsi membuktikan kejujuran surveynya pilkada dki tahap1 ahokdjarot disurvey kalah dan ahy menang 1 putaran,Tokoh dan Partai,"[0.3, 0.3, 0.4]"
213,sehabis pilkadapileg dan pilpres harap ahy ketua dpr,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
211,sebentar lupakan kegilaan pilkada dki mari berlari ahy kepri 23 april,Tokoh dan Partai,"[0.2, 0.5, 0.3]"
203,bilang pasti menang bentuk keyakinan keberhasilan goal goal improvisasi politik surabaya ahydi pilkada dki,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
219,semoga anies menang pilkada dan ahy presiden indonesia 2019 amin yra klop deh,Tokoh dan Partai,"[0.8, 0.1, 0.1]"
222,pilkada dki ahy sangat diperhitungkan diharapkan bisa pemimpin ri,Tokoh dan Partai,"[0.8, 0.1, 0.1]"
205,pikir target ahy dalam pilkada membangun sentimen positif,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
109,hargai sikap dan pendukung ahy memilih bersikap netral putaran pilkada dki 2017,Pendukung/Pemilih,"[0.4, 0.5, 0.1]"
186,pilkada pilkades mas tidak ahy tidak rame,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
79,pilkada putaran membuat kaos ahy dibagibagikan dilingkungan utan kayu jaktim,Tokoh dan Partai,"[0.5, 0.4, 0.1]"
244,semangat dukung ahysylvi pilkada terlaksana yakin dan tentukan pilihan pro rakyat,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
196,salah ahysilvy menang pilkada mudah ibu silvy mio tidak memakai helm keliling komplek pemilihan dijamin segan,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
141,tunggu kualitas jiwa anies sandiapa ucapan peran suara loyalis ahysilvy dalam kemenangan pilkada,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
239,terimakasih ahysilvy jakarta tidak gubernur,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
114,jangan lupa pilih paslon,Pendukung/Pemilih,"[0.5, 0.5, 0.0]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
123,putaran 2 rapat kan barisan komando,Pendukung/Pemilih,"[0.5, 0.5, 0.0]"
200,salut mpok silvy mengakui kemenangan paslon,Tokoh dan Partai,"[0.6, 0.4, 0.0]"
263,youtubebxrzd69u61a tenang bening dan tulus mas agus mungkin mas,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
43,apapun hasilnya kebanggaan,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
103,yuk fan dukung dan menangkan,Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
193,dukung,Pendukung/Pemilih,"[0.9, 0.05, 0.05]"
169,ngawal abang keliling ampenan,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
3,disetiap nya massa membludakkrn rakyat melihat harapan ahy memimpin negara dimasa,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
236,tandatangan petisi stop hoax dan fitnah serta mendukung gerakan kebebasan pers hoax dan fitnah,Kampanye,"[0.2, 0.4, 0.4]"
167,mestinya gus negarawan,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
74,demokrat cinta nkri dan berbakti,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
110,jagoan kalah duluan jagoannya bukan ahok,Tokoh dan Partai,"[0.1, 0.3, 0.6]"
183,pesan jangan lupa gembira dan cinta indonesia,Kampanye,"[0.6, 0.3, 0.1]"
198,salam kaum muda hormat tua,Pendukung/Pemilih,"[0.5, 0.4, 0.1]"
143,membaca strategi politik surabaya dalam pencalonan agus yudhoyono,Tokoh dan Partai,"[0.3, 0.4, 0.3]"
72,muka pulang punggung terima kasih kepri,Pendukung/Pemilih,"[0.5, 0.3, 0.2]"
33,pemimpin muda,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
4,inspirasi kaum muda gerakan indonesia muda menuju indonesia emas,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
223,setia politik indonesia regenerasi matang jangan kutu loncat,Tokoh dan Partai,"[0.4, 0.4, 0.2]"
192,putri dan wanita penginspirasi,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
258,wartawan pilkada 2018 mas dijawab mas belum terpikir pilkada,Kampanye,"[0.5, 0.3, 0.2]"
153,mas agus kasih kuliah nih,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
142,kuliah mahasiswa perspektif at umrah dompak,Tokoh dan Partai,"[0.4, 0.3, 0.3]"
100,hmmmm calon tokoh dunia,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
240,dukung,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
58,bisa voter memilih,Pendukung/Pemilih,"[0.5, 0.3, 0.2]"
147,logikanya pemilih putaran ke1 psikologis pemilih paslon 3 gubernur jakarta,Pendukung/Pemilih,"[0.4, 0.3, 0.3]"
230,suara pemilih putaran 1 memilih paslon 3 puataran selamat jakarta gubernur,Pendukung/Pemilih,"[0.5, 0.3, 0.2]"
15,ahy bergaya sporty tps,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
194,putaran melihat bgm kelasnya pemimpin berbesar hati,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
209,kecil pendukung dukung ahok basis massa mayoritas pilih anies kunci kemenangan tipis anies,Pendukung/Pemilih,"[0.4, 0.3, 0.3]"
49,suara pendukung menentukan kemenangan salah paslon,Pendukung/Pemilih,"[0.5, 0.3, 0.2]"
220,semoga pemilih putaran 1 kebon kacang dan kp bali beralih aniessandi,Pendukung/Pemilih,"[0.6, 0.3, 0.1]"
264,yuk fan dukung dan menangkan,Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
59,bismillah semoga esok jakarta memiliki pemimpin tuntunan alquran diridhai allah swt,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
61,bu sylvi contoh keberanian betawi dalam bersikap tidak ngambang atau banci contoh perempuan betawi tulen,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
56,tulus menyenangkan insyaallah jalan bu,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
178,pemimpin muda,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
26,ahy r1 2019 boleh kalah pilgub,Tokoh dan Partai,"[0.33, 0.34, 0.33]"
190,prananda demokrat sejati kagum dan salut,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
31,agus harimurti yudhoyono lovers annisa larasati pohan lovers bukan mendadak,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
95,hayoo sibuk hapus2in twit jelek2in face with stuckout tounges face with tears of joy,Kampanye,"[0.1, 0.2, 0.7]"
256,walaupun pendukung anies sandi oke hand tapi bangga jiwa ahy silvy masih 2019 prabowo ahy folded hands folded hands,Pendukung/Pemilih,"[0.5, 0.3, 0.2]"
29,ahy sylvi menang dalam hati pendukungnya ahysylvi membuat panik dan ketar ketir kubu folded hands folded hands,Tokoh dan Partai,"[0.6, 0.2, 0.2]"
132,kemenangan anis sandi oke hand kemenangan ahy silvy dan kaum pribumi hugging face hugging face,Tokoh dan Partai,"[0.5, 0.3, 0.2]"
156,masih bisa diperbuat ahy silvy kemaslahatan bangsa,Tokoh dan Partai,"[0.4, 0.4, 0.2]"
97,heboh pentolan band coldplay inggris chris martin dukungan pasangan agussylvi pilkada jakarta 2017,Tokoh dan Partai,"[0.0, 0.7, 0.3]"
44,apresiasi relakan relawannya dukung clapping hands clapping hands,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
133,kemenangan tertunda belajar kekalahanpernyataan bijaksana,Tokoh dan Partai,"[0.6, 0.3, 0.1]"
188,politik santun dan bermartabat folded hands,Politik Uang,"[0.7, 0.2, 0.1]"
96,mengenang pidato kekalahan,Tokoh dan Partai,"[0.2, 0.3, 0.5]"
89,gunawan dan freely anggota dprd talaud pasang spanduk ahy perbtasan indonesiafilipina lanjutkan,Tokoh dan Partai,"[0.0, 0.7, 0.3]"
1,terbaik,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
201,sambutan hangat pendukung bergabung smiling face with smiling eyes folded hands,Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
70,12 dan surabaya puji dan dibela malu dan bersalah mengharapkan dukungan politik dan massa demokrat,Tokoh dan Partai,"[0.2, 0.4, 0.4]"
117,jiwa besarnya teladan oncoming fist oncoming fist face blowing a kiss,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
204,dan tidak nyesal dukung face blowing a kiss face blowing a kiss bngga kehadirannya republik,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
179,pemimpin muda raising hands raising hands raising hands,Tokoh dan Partai,"[0.7, 0.3, 0.0]"
226,pemenang nya ahy 1 dan dihati smiling face with open mouth closed eyes smiling face with open mouth smiling eyes smiling face with smiling eyes face savouring delicious food kissing face with closed eyes face blowing a kiss smiling face with hearteyes,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
207,yakin rencana dan keputusan allah benar dan baik keputusan manusia smiling face with smiling eyes smiling face with smiling eyes,Tokoh dan Partai,"[0.7, 0.3, 0.0]"
154,mas semangat pendukung jangan tidur maju insyaallah menang,Pendukung/Pemilih,"[0.7, 0.3, 0.0]"
24,ahy mundur selangkah melompat,Tokoh dan Partai,"[0.0, 0.5, 0.5]"
159,membaca strategi politik surabaya dalam pencalonan agus yudhoyono,Kampanye,"[0.0, 0.7, 0.3]"
170,menunggu skenario,Kampanye,"[0.0, 0.6, 0.4]"
113,jangan kira skenario ahy menang pilgub ahy sudah pikirkan matang skenario kalah kalah menang sejatinya smiling face with smiling eyes smiling face with smiling eyes,Kampanye,"[0.6, 0.3, 0.1]"
63,bukan sudah jiwa dalam hasil pilkada sulit sungguh tidak sulit deklarasi,Tokoh dan Partai,"[0.0, 0.4, 0.6]"
66,catat dki kehilangan ahok,Tokoh dan Partai,"[0.0, 0.3, 0.7]"
124,dalam maka dki cerdas tak mudah diprovokasi isue sara tapi,SARA,"[0.6, 0.3, 0.1]"
91,kalah besok kalah dipengadilan,Tokoh dan Partai,"[0.0, 0.3, 0.7]"
212,sedih kehilangan sosok gubenur jujur dan pekerja keras melayani warganya,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
8,ahok kalah telak diseluruh tps wilayah fpi,Tokoh dan Partai,"[0.0, 0.3, 0.7]"
10,ahok menang tipis tps habib rizieq mencoblos,Tokoh dan Partai,"[0.7, 0.2, 0.1]"
144,deh cuitan curang black campaign nongol legowo demokrasi bukan namanya hahaa,Kampanye,"[0.0, 0.2, 0.8]"
