id,text,aspect_category,sentiment_prob
75,"- ""gw lah hater kurikulum kampus merdeka tsb",Program,"[0.0, 0.0, 1.0]"
294,"- ""yg perlu dipertahankan kampus merdeka iisma bolehlah tapi kuota ditekan sempurnakan juga progran iisma dalam negeri sangat bermanfaat buat kawan kawan dari kampus secondthird tierdaerah nun jauh disana utk merasakan atmosfer kampus top 10 indo dan tentunya msib",Program,"[0.8, 0.15, 0.05]"
107,"- ""jujur ni org banyak terobosannya terutama kampus merdeka yg versi l kuliah y tapi kurang ajarnya kapitalis dan ketidakselarasan antara kementrian yg satu dengan yg lainnya menyebabkan perusahaan bs seenak udel nyari pegawai upah murah beban kerja selangit alias anak magang",Nadiem,"[0.4, 0.2, 0.4]"
8,"- ""program kampus merdeka tu bagus banget sebenernya buat mahasiswa 1 orang yang di kampus ruko bisa ikut pmm jadi ngerasain kuliah di kampus beneran 2 program magang merdeka ngasah skill yang gak diajarin di dalem kelas",Program,"[0.95, 0.05, 0.0]"
184,"- ""klo untuk program dikti nya so far ok ok aja sihh gw sangat mengapresiasi kampus merdeka",Program,"[0.95, 0.05, 0.0]"
209,"- ""wkwkwk kampus merdeka tai anjing",Program,"[0.0, 0.0, 1.0]"
220,"- ""pak nadiem ga duluu kl ngeliat yg udahudah pendidikan indonesia acak adul untuk kuliah bagus make sistem merdeka karena nge bantu buat magang pertukaran mahasiswa yg dibantu kampus",Nadiem,"[0.0, 0.0, 1.0]"
84,"- ""i agree on kampus merdeka cz uni students udah bisa decide what how or where they wanna learn freely",Program,"[1.0, 0.0, 0.0]"
163,"- ""kampus merdeka yang gak merdeka2 amat",Program,"[0.0, 0.0, 1.0]"
131,"- ""kampus merdeka gak tau lah adek gue diphp program magang yg gak jelas itu dan hampir gak bisa ambil semester baru so nggak bgt lah kayanya",Program,"[0.0, 0.0, 1.0]"
31,"- ""beberapa program kampus merdeka emang bagus aku anak msib dulu tapi sayangnya program itu membuat banyak perusahaan ga mau rekrut karyawan tetap dan cuma ngandelin anak magang contohnya tempat sy magang dulu",Program,"[0.0, 0.0, 1.0]"
51,"- ""di era nadiem juga ada yg bagus kok kampus merdeka merdeka belajarr",Nadiem,"[1.0, 0.0, 0.0]"
232,"- ""ppdb zonasi is not a breakthrough dan kampus merdeka jg gk sebagus itu coyy",Program,"[0.0, 0.0, 1.0]"
46,"- ""cerita dikit kampus gue tuh gabisa ikut kampus merdeka karena di bawah naungan kemenperin tt terus gue denger cerita beberapa temen gue yg ikut magang disana dan mikir kl somehow internship di pt is way better than those companies 3",Program,"[0.0, 1.0, 0.0]"
215,"- ""not gonna lie ive been lucky enough to experience good things from kampus merdeka tp beneran gemes sama perusahaan yg buka loker keterangannya urgently needed for internship trs tau2 membebankan kerjaan berat ke anak magang jyakhh",Program,"[1.0, 0.0, 0.0]"
229,"- ""pfftt bagus kalo semua pelaku dan lembaga pendidikan dah siap dari segalanya itu kampus merdeka bikin pusing tenaga pendidik bobot konversi dll gada batasan jadi mhsswa seenaknya ambil matkul gk sesuai porsinya ngaruh ke standar kompetensi zonasi teknisnya aja jelek bgt",Program,"[0.0, 0.0, 1.0]"
6,"- ""program dia bagus yg kampus merdeka",Program,"[1.0, 0.0, 0.0]"
6,"- ""program dia bagus yg kampus merdeka",Program,"[1.0, 0.0, 0.0]"
148,"- ""kampus merdeka menurut aku bagus kok walaupun dulu bisanya cuma per fakultas tapi aku jadi punya pengalaman belajar mata kuliah bahasa korea seharihari selama 1 semester dan seru banget",Program,"[1.0, 0.0, 0.0]"
245,"- ""sedikit banyak kebantu sama kampus merdeka kuliah kebijakan publik lulus kuliah jadi product manager tech hehe",Program,"[1.0, 0.0, 0.0]"
6,"- ""program dia bagus yg kampus merdeka",Program,"[1.0, 0.0, 0.0]"
44,"- ""bukan dibayar murah lagi kalo ikut kampus merdeka perusahaan bahkan ga harus keluar uang karena upah anak magang langsung dari negara mereka beneran dapet tenaga kerja cuma2",Magang,"[0.0, 0.0, 1.0]"
36,"- ""benerr kalo dari yg kulihat emang kampus merdeka works well di univ buat yg univ programnya emang bagus",Program,"[1.0, 0.0, 0.0]"
19,"- ""and kampus merdeka is hurting full time employees more and the way college students think bukannya sibuk mikirin akademis dan ilmunya malah pada lomba2 siapa yg bisa internship paling cepet dan ninggalin akademiknya",Program,"[0.0, 0.0, 1.0]"
69,"- ""gonna support this argument aku juga percaya tpks zonasi dan kampus merdeka adalah program bagus untuk diteruskan ini tu pendidikan kita udah mulai berjalan ke arah equality amp quality education lho pendidikan ga selamanya tentang menang kalah tapi berkeadilan",Program,"[1.0, 0.0, 0.0]"
17,"- ""aku gatau di jurusan lain gimana tapi dari tahun awal kemunculannya kampus merdeka tuh sedikit banyak jadi polemik apalagi bagi anak gerakan atau advo soalnya mahasiswa jadi lari ke situ semua kekhawatirannya gini juga sih karena kesannya kek its all about industry",Program,"[0.0, 0.0, 1.0]"
136,"- ""kampus merdeka is shitty ketika tmn lo yg magang ketinggalan materi satu semester tp gamau ngejar trs apesnya sekelompok sama lo di smt berikutnya endingnya plonga plongo trs apply magang merdeka lg dah gausa kuliah magang trs aja sonooooo manusia gila maganggggg",Program,"[0.0, 0.0, 1.0]"
56,"- ""eh iya napa tiba2 jdi pada dukung kampus merdeka dah bukannya ni mahasiswa pada disuruh kerja rodi dan tidak dibayarbayar minim",Program,"[0.0, 0.0, 1.0]"
73,"- ""gw akui kampus merdeka amat sangat menyelamatkan gw dimasa krisis",Program,"[1.0, 0.0, 0.0]"
201,"- ""menurutku okenya di kampus merdeka doang",Program,"[1.0, 0.0, 0.0]"
260,"- ""tapi program kampus merdeka bagi gue bermanfaat banget bisa lebih paham roadmap skill yg dibutuhin diindustri dan bisa fokus mempelajari bidang yg kita inginkan kalo dari kampus doang asli kureng banget dan belajar nya terlalu general",Program,"[1.0, 0.0, 0.0]"
101,"- ""iya tapi menurutku kemdikbudristekdikti juga harusnya punya regulasi yang lebih jelas dan tegas setauku pemerintah ada bayar sejumlah uang ke perusahaan yang mau dijadiin tempat magang kampus merdeka ya perusahaan pasti maumau aja dong",Program,"[0.0, 0.0, 1.0]"
135,"- ""kampus merdeka is fine",Program,"[0.0, 1.0, 0.0]"
233,"- ""prespektif sebagai alumi kampus merdeka batch 2 amp 3 yg menurutku bagus soalnya bisa ikut bootcamp mehong sama cari magang gampang tbh gw jauh lebih enjoy mbkm daripada ikut kelas kampus yg materi nya outdated terkhusus it walau di kampus merdeka masih ada sisi fucked up nya",Program,"[1.0, 0.0, 0.0]"
161,"- ""kampus merdeka tuh beneran sebenernya program yang oke banget sih emang despite the whole convo behind it lebih banyakan bagusnya drpd bobroknya",Program,"[1.0, 0.0, 0.0]"
152,kampus merdeka oke oke aja asal regulasinya lancar kemarin timeline mundur mundur mulu temenku juga pada ga on time dpt duitnya lol ppdb zonasi angkatan pertama nih bosss tahun 2018 fcked up hehe belum jelas tapi udah dijalankan banyak menimbulkan kekecewaan,Program,"[0.0, 0.1, 0.9]"
132,kampus merdeka is a lifechanger,Program,"[0.9, 0.1, 0.0]"
137,kampus merdeka isnt that great either if i speak gw bakal diserang its a good program but iykyk,Program,"[0.0, 0.2, 0.8]"
289,yeah kampus merdeka ada bagusnya sih ngeliat mantanku dulu sebagai anak sastra cina tiba bisa belajar ilmu it berkat kampus merdeka,Program,"[0.8, 0.2, 0.0]"
144,kampus merdeka juga malah bikin mahasiswa kejajah sm sistem yg dibuat nadiem fuck u nadiem makarim,Program,"[0.0, 0.1, 0.9]"
118,kalo kampus merdeka kaya msibmbkm menurutku malah ngebantu banget kok mungkin dulunya yg susah nyari magang kalopun dapet ya banyakan unpaid dan schedule magang yg gajelas i mean gada kerjaan tapi aku kalo liat temenku kebanyakan mereka yg mbkm itu udah kerja,Program,"[0.9, 0.1, 0.0]"
72,gue setuju yg kampus merdeka si krn program itu gue bisa cepet lulus krn ada pilihan rekognisi kkn dan matkul ke internship,Program,"[0.9, 0.1, 0.0]"
109,jujurly kampus merdeka emg bagus sih ngasi banyak kesempatan buat mahasiswa,Program,"[0.8, 0.2, 0.0]"
33,belum lagi program kampus merdeka bikin banyak perusahaan ngadalin permen ketenagakerjaan yang jumlah karyawan magangnya ngelebihin 20 credit apanya,Program,"[0.0, 0.2, 0.8]"
134,kampus merdeka is fine,Program,"[0.1, 0.8, 0.1]"
235,satgas tpks dan kampus merdeka walaupun masih banyak minus di mitra dan teknis ini okelah,Program,"[0.2, 0.3, 0.5]"
45,but whatever thanks for kampus merdeka walaupun masih lumayan banyak koreksi setiap program,Program,"[0.5, 0.3, 0.2]"
26,bahkan buat ikut intern aja sekarang ada aja yg harus punya pengalaman belum lagi perusahaan yg kerjasama sama kampus merdeka mulai keliatan bobroknya aji munpung sama peserta jadinya dikasih kerjaan yg seharusnya bukan tupoksi intern,Program,"[0.0, 0.1, 0.9]"
143,kampus merdeka juga jadi salah satu faktor kenapa persyaratan loker ga ngotak,Program,"[0.0, 0.2, 0.8]"
58,engga si ka kampus merdeka di convert ke mata kuliah kisaran semester 5 ke atas dimana kebanyakan semester segitu matkulnya wajib di ambil terus banyak jadi buruh tanpa bayaran,Program,"[0.0, 0.1, 0.9]"
94,ini bener banget kampus merdeka program yang cocok banget buat mahasiswa,Program,"[0.9, 0.1, 0.0]"
146,kampus merdeka mahasiswa fokus bangun karir instead of menempuh pendidikan dan membangun soft skill lewat organisasi kampus,Program,"[0.1, 0.8, 0.1]"
129,program dia bagus yg kampus merdeka,Program,"[0.8, 0.2, 0.0]"
3,program blio yg bagus tuh merdeka belajar kampus merdeka program keren yang harus tetep dilanjutkan,Program,"[0.9, 0.1, 0.0]"
178,kebanyakan yg bela beliau tuh krn kampus merdeka doang sih kak,Program,"[0.1, 0.8, 0.1]"
253,setuju kampus merdeka oke banget,Program,"[0.9, 0.1, 0.0]"
185,klo yang program kampus merdeka oke lah meski gajinya telat cair buat yg magang lol,Program,"[0.2, 0.3, 0.5]"
48,cumann kampus merdeka yang oke,Program,"[0.8, 0.2, 0.0]"
124,kampus merdeka anak iisma isinya ya orkay yang magang malah kayak budak,Program,"[0.0, 0.1, 0.9]"
171,kan lu gatau kondisi di lapangan gimana tau enaknya ajagimana ga transparannya program kampus merdeka iisma dsb nya,Program,"[0.0, 0.2, 0.8]"
153,kampus merdeka oke sih,Program,"[0.8, 0.2, 0.0]"
153,kampus merdeka oke sih,Program,"[0.8, 0.2, 0.0]"
228,perspektif saya dari industri yang banyak ngasih posisi magang untuk program kampus merdeka sih output nya bagus untuk anaknya belum pernah dapat feedback negatif gap skill antara lulusan s1 tech dan yang diperlukan industri it itu lumayan besar jadi program magang industri,Magang,"[0.9, 0.1, 0.0]"
122,kampus merdeka ah sudahlah udh banyak pemberitaan keluhan dan polemik ttg ini kita tau mbkm ini lbh banyak ngerusaknya,Program,"[0.0, 0.1, 0.9]"
113,kalau di perkuliahan dampaknya banyak positif sih ada program kampus merdeka yg ngasih mahasiswa opsi lebih banyak buat mendalami jurusannya lebih dalam dan sesuai industrinya,Program,"[0.9, 0.1, 0.0]"
105,jdi gak monoton belajarnya sekarang kuliah pun kurikulumnya rasanya emang bagus apalagi program kampus merdeka jdi lebih banyak pilihan buat eksplor sesuai minat,Program,"[1.0, 0.0, 0.0]"
226,perlu banyak banget yg mesti dibenahi di situ so does kampus merdeka,Program,"[0.0, 0.0, 1.0]"
282,untuk anak kuliah it was okay tbh kampus merdeka lumayan ngebantu untuk orang2 mau magang atau exchange,Program,"[1.0, 0.0, 0.0]"
238,sblm ada kampus merdeka sulit bgt dpt magang dgn uang saku manusiawi dan layak,Program,"[1.0, 0.0, 0.0]"
11,agree kampus merdeka adalah salah satu hal yg bikin aku sangat berterima kasih kpd beliau,Program,"[1.0, 0.0, 0.0]"
128,kampus merdeka dan modul nusantara itu big failure,Program,"[0.0, 0.0, 1.0]"
149,kampus merdeka menurutku justru ngematiin peluang kerja orang orang bisa aja terima anak anak kampus merdeka ini jadi gak perlu hire karyawan cukup anak magang sj,Program,"[0.0, 0.0, 1.0]"
52,di perkuliahan ada program merdeka belajar kampus merdeka itu program dari nadim makarim bagus bagus agak kesel kalo banyak yg benci belio grgr nih program gagal padahal nih program briliant bgt imo,Program,"[1.0, 0.0, 0.0]"
290,yg bagus cuma kampus merdeka doang buat mahasiswa jd bisa ngerasain kuliah diluar kampus selama setahun,Program,"[1.0, 0.0, 0.0]"
123,kampus merdeka akwwkwkwkk,Program,"[0.0, 1.0, 0.0]"
166,kampus sama magang merdeka menurutku lumayan,Program,"[1.0, 0.0, 0.0]"
258,sorry to say tapi kampus merdeka itu cuma sekedar oase yang dia buat di tanah tandus bayangin aja lu sama negara dibuat susah dalam hal lapangan kerja ya kesempatan sekecil apapun yg mereka kasih bakal terasa berharga lagian oase kalo di tanah subur ga bikin dia jadi spesial,Program,"[0.0, 0.0, 1.0]"
157,kampus merdeka sebenernya oke bgt loh,Program,"[1.0, 0.0, 0.0]"
141,kampus merdeka juga banyak ngehenya tetep elek,Program,"[0.0, 0.0, 1.0]"
293,yg oke cuma kampus merdeka doang,Program,"[1.0, 0.0, 0.0]"
133,kampus merdeka is a thing tp program yg lain perlu dikaji ulang,Program,"[0.0, 1.0, 0.0]"
67,gini deh emang gw sampel yang sangat kecilll sekali tapi gw sangat merasakan dampak kampus merdeka di perusahaan untuk pertama kalinya orang2 yang masuk ke tempat gw ga pake training lgsg siap pakai alasannya mereka ud magang duluan padahal dari ptn nun jauh di sana,Program,"[1.0, 0.0, 0.0]"
249,semua tergantung prespektif buat anak kuliahan kebijakan dia untuk anak kuliahan sangat bagus kampus merdeka walaupun masih banyak minusnya tapi itu suatu kemewahan bisa dapet pengalaman diluar kampus selama 1 tahun penuh,Program,"[0.7, 0.2, 0.1]"
193,lu yang bilang nadiem ga guna berarti lu tolol gak pernah baca berita fu gua lulusan kampus merdeka bangkit by google goto dan traveloka machine learning dan itu semua program dari nadiem dan sekarang gua bisa kerja di perusahaan gede juga karena programnya lu aja yg haters,Nadiem,"[1.0, 0.0, 0.0]"
130,kampus merdeka emang membuka wawasan mahasiswa terhadap potensi2 karir tapi mahasiswa jadi kehilangan gregetnya untuk peduli pada isu2 besar nasional lebih pilih cari side job atau sibuk intern daripada belajar berorganisasi yg sebenernya berguna juga ketika nantinya bekerja,Program,"[0.2, 0.6, 0.2]"
154,kampus merdeka oke sisanya meh,Program,"[1.0, 0.0, 0.0]"
274,tentu ada manfaat dari kampus merdeka tapi saat ini secara kolektif lebih banyak mudaratnya faktor utamanya mungkin perubahan drastis yang tidak disertai kesiapan,Program,"[0.1, 0.1, 0.8]"
208,nadiem juga tidak pernah kalau pernah tolong infonya datang ke kampus pelosok untuk berdiskusi soal kurikulum merdeka,Nadiem,"[0.0, 0.0, 1.0]"
50,definisi merdekanya kurang rigid ini tentu bagus bagi kampus yang sudah siap tapi persentasenya mungkin 10 dari total kampus yg ada pun kampus2 ini mungkin sudah bisa dan biasa menerapkan kurikulum merdeka sebelum ada arahan,Program,"[0.1, 0.1, 0.8]"
224,penerapan zonasi dan kampus merdeka aslinya kacau di daerah yang jauh dari ibu kota pernah ketemu anak magang di kantor kua yang cuma duduk sebagai resepsionis sudah itu saja kerjanya ada juga yang jadi kasir di toko kasir bukan akuntan,Program,"[0.0, 0.0, 1.0]"
173,kampus merdeka super lelet,Program,"[0.0, 0.0, 1.0]"
296,zonasi amp kampus merdeka wkwkwkwkwk,Program,"[0.0, 1.0, 0.0]"
198,mana kampus merdeka banyak yang gaji kecil bahkan gk digaji ini mah akalakalan aja biar dapat pegawai magang dengan biaya rendah anjingg meras tenaga mahasiswa,Program,"[0.0, 0.0, 1.0]"
9,ada gitu penyepong nadiem nih ya kampus merdeka yakin baik ini malah mencetak mahasiswa untuk siap jadi budak korporat,Nadiem,"[0.0, 0.0, 1.0]"
12,agree with mbak ini actually kampus merdeka is a thing sistem konversi nilai sebetulnya lumayan memudahkan mahasiswa biarpun yaaa agak ribet juga,Program,"[0.2, 0.6, 0.2]"
142,kampus merdeka juga cuma excuse biar perusahaan dapet free labour lmao,Program,"[0.0, 0.0, 1.0]"
142,kampus merdeka juga cuma excuse biar perusahaan dapet free labour lmao,Magang,"[0.0, 0.0, 1.0]"
285,waktu zaman nya pak nadiem anak kuliahan terbantu banget dengan adanya program kampus merdeka dapat uang saku dan pengalaman jujur sangat ngebantu banget,Nadiem,"[1.0, 0.0, 0.0]"
285,waktu zaman nya pak nadiem anak kuliahan terbantu banget dengan adanya program kampus merdeka dapat uang saku dan pengalaman jujur sangat ngebantu banget,Program,"[1.0, 0.0, 0.0]"
297,zonasi dan kampus merdeka disebut keberhasilan girl bffr,Program,"[0.0, 0.0, 1.0]"
112,kalau di jenjang universitas banyak positif yang bisa diambil dari programnya dia program kampus merdeka banyak positif dan dampak negatif tidak langsungnya,Program,"[0.4, 0.2, 0.4]"
275,terus kampus merdeka iya bagus buat nambah pengalaman mahasiswa tapi konversinya ke mata kuliah ini amburadul banget mahasiswa magang berpotensi lulus tanpa kompetensi sesuai jurusannya yg mumpuni kalau mau tetep ada magang ya ngga usah dikonversi ke sks,Program,"[0.2, 0.1, 0.7]"
275,terus kampus merdeka iya bagus buat nambah pengalaman mahasiswa tapi konversinya ke mata kuliah ini amburadul banget mahasiswa magang berpotensi lulus tanpa kompetensi sesuai jurusannya yg mumpuni kalau mau tetep ada magang ya ngga usah dikonversi ke sks,Magang,"[0.0, 0.1, 0.9]"
80,hmm plus minus sih but kampus merdeka was something special for me,Program,"[0.7, 0.3, 0.0]"
126,kampus merdeka breakthrough zonasi breakthrough u ngajar dimaneee paham bener kayaknya urusan sekolahan ama kuliahan,Program,"[1.0, 0.0, 0.0]"
219,opini tolol apa ini anjing wkwkwkwwkwkww kampus merdeka dibilang breakthrough wkwkwkwkwkw,Program,"[0.0, 0.0, 1.0]"
140,kampus merdeka jg prokontra sih terutama iisma sm magang kalo iisma masalah anggaran dan efektivitas program magang karena agak bikin mahasiswa fokus ke perbanyak pengalaman kerja sejak kuliah ketimbang fokus kuliah bikin individualis kurang kritis sm keadaan terkini cmiiw,Program,"[0.3, 0.4, 0.3]"
140,kampus merdeka jg prokontra sih terutama iisma sm magang kalo iisma masalah anggaran dan efektivitas program magang karena agak bikin mahasiswa fokus ke perbanyak pengalaman kerja sejak kuliah ketimbang fokus kuliah bikin individualis kurang kritis sm keadaan terkini cmiiw,Magang,"[0.0, 0.1, 0.9]"
140,kampus merdeka jg prokontra sih terutama iisma sm magang kalo iisma masalah anggaran dan efektivitas program magang karena agak bikin mahasiswa fokus ke perbanyak pengalaman kerja sejak kuliah ketimbang fokus kuliah bikin individualis kurang kritis sm keadaan terkini cmiiw,Anggaran,"[0.0, 0.1, 0.9]"
271,tapi sisanya gak dulu apalagi kampus merdeka berasa bgt dosendosenku kebingungannya trus berimbas ke mahasiswanya deh,Program,"[0.0, 0.0, 1.0]"
160,3 kampus merdeka terutama pmm karna gw ikutin kesempatan paling membahagiakan di hidup gw itu bisa lolos pmm btw gw org kurang berada kampung gw di sumut dari lahir ga pernah ke kampung karna emg ga ada duit kesana and pmm bikin gw bisa ke sumut,Program,"[1.0, 0.0, 0.0]"
145,kampus merdeka kalo tidak include mbkm dari sisi pendidikan mungkin masih oke,Program,"[0.2, 0.8, 0.0]"
196,mahasiswa sedikit yang demo karena mereka ngerasain duit dari kampus merdeka makanya diem diem aja,Program,"[0.0, 0.7, 0.3]"
151,cumann kampus merdeka yang oke,Program,"[1.0, 0.0, 0.0]"
117,kalo kampus merdeka gak seburuk itu sih,Program,"[0.1, 0.9, 0.0]"
60,fokus kita tetap di kurikulum merdeka dan merdeka belajar ini kurikulum ketinggian buat indonesia even untuk beberapa kampuspt,Program,"[0.0, 0.0, 1.0]"
79,hmm padahal pak nadiem itu bagus karena ngadain kampus merdeka salah satunya mbkm karena ngebantu mahasiswa banget buat dapet gaji pas magang pengalaman kerja,Nadiem,"[1.0, 0.0, 0.0]"
79,hmm padahal pak nadiem itu bagus karena ngadain kampus merdeka salah satunya mbkm karena ngebantu mahasiswa banget buat dapet gaji pas magang pengalaman kerja,Program,"[1.0, 0.0, 0.0]"
79,hmm padahal pak nadiem itu bagus karena ngadain kampus merdeka salah satunya mbkm karena ngebantu mahasiswa banget buat dapet gaji pas magang pengalaman kerja,Magang,"[1.0, 0.0, 0.0]"
227,pernah baca ada yg suudzon katanya kampus merdeka biar mahasiswa pada cape sama kuliahnya biar gak usah demo ngurusin pemerintah,Program,"[0.0, 0.0, 1.0]"
57,eh tapi kalau untuk program kampus merdeka berhasil loh,Program,"[1.0, 0.0, 0.0]"
186,kok pada gasuka sama kepemimpinannya pak nadiem sih menurutku program kampus merdeka itu bagus banget lohhh apalagi msib iisma dll,Nadiem,"[1.0, 0.0, 0.0]"
186,kok pada gasuka sama kepemimpinannya pak nadiem sih menurutku program kampus merdeka itu bagus banget lohhh apalagi msib iisma dll,Program,"[1.0, 0.0, 0.0]"
194,lulus program kampus merdeka wisuda gatau apa apa program lintas jurusan yang bikin pendidikan tinggi pun bingung masukin kemana nilainya ukt mahal pensiun balik ke gojek aja pak biar aplikasinya makin baik,Program,"[0.0, 0.0, 1.0]"
115,kalau kakanya tanya dan dekat sama akademisi dari awal mereka pada ga setuju sama kurikulum merdeka bahkan dari awal para akademisi kampus termasuk guru besar dan dosen ga setuju dipilihnya nadiem jadi mendikbud,Program,"[0.0, 0.0, 1.0]"
115,kalau kakanya tanya dan dekat sama akademisi dari awal mereka pada ga setuju sama kurikulum merdeka bahkan dari awal para akademisi kampus termasuk guru besar dan dosen ga setuju dipilihnya nadiem jadi mendikbud,Nadiem,"[0.0, 0.0, 1.0]"
88,imo gw bukan penyembah nadiem makarim but thanks to nadiem gue bisa first magang dengan gaji wow karena kampus merdeka dari cv tersebut membuka gue ke tempat kerja gue hari ini sks nya dikonversi jd gue fokus magang dan nilai kuliah juga gemilang,Nadiem,"[1.0, 0.0, 0.0]"
88,imo gw bukan penyembah nadiem makarim but thanks to nadiem gue bisa first magang dengan gaji wow karena kampus merdeka dari cv tersebut membuka gue ke tempat kerja gue hari ini sks nya dikonversi jd gue fokus magang dan nilai kuliah juga gemilang,Magang,"[1.0, 0.0, 0.0]"
88,imo gw bukan penyembah nadiem makarim but thanks to nadiem gue bisa first magang dengan gaji wow karena kampus merdeka dari cv tersebut membuka gue ke tempat kerja gue hari ini sks nya dikonversi jd gue fokus magang dan nilai kuliah juga gemilang,Program,"[1.0, 0.0, 0.0]"
269,tapi pas program kampus merdeka itu jujur oke banget meski gak sempat ikut karena udah tinggal sidang tapi tementemen dan adek ku bgasi respon positif soal program itu menurutku juga programnya bagus yang kampus merdeka yhh,Program,"[1.0, 0.0, 0.0]"
10,ada lagi dosen w bilang pengen program kampus merdeka dihilangin aja grgr mengacaukan kurikulum kampus wkwkw,Program,"[0.0, 0.0, 1.0]"
47,kampus merdeka akwwkwkwkk,Program,"[0.0, 1.0, 0.0]"
59,kampus merdeka is fine,Program,"[0.0, 1.0, 0.0]"
284,program dia bagus yg kampus merdeka,Program,"[1.0, 0.0, 0.0]"
