id,text,aspect_category,sentiment_prob
111,jangan curiga saldonya bisa kenti blt berbuat baik belum apa-apa sudah curiga mekanismenya,Politik Uang,"[0.0, 0.1, 0.9]"
11,ahoker masih bully,Pendukung/Pemilih,"[0.0, 0.1, 0.9]"
208,sayang mayor termasuk dikader pemimpin taruna teratas lagi2 pilihan,Tokoh dan Partai,"[0.0, 0.2, 0.8]"
99,hellloooo suara rakyat mengerti suara rakyat bukan suaranya dek ngopi gih,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
65,cari teman padahal sudah gubernur,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
5,agus tersingkir ahok anies rebutan suara ahy kepentingan kelompok,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
5,agus tersingkir ahok anies rebutan suara ahy kepentingan kelompok,Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
165,meskipun kehilangan kesempatan menduduki gubernur dki 20172022,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
53,konstituen risih mulutnya ahok tapi pilih anies gerombolan khilafah dibelakangnya memilih ahok,Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
53,konstituen risih mulutnya ahok tapi pilih anies gerombolan khilafah dibelakangnya memilih ahok,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
53,konstituen risih mulutnya ahok tapi pilih anies gerombolan khilafah dibelakangnya memilih ahok,SARA,"[0.05, 0.15, 0.8]"
60,blunder hina2 tapi butuh 17 suara dan harus ngemis hina2 jleb,Strategi Kampanye,"[0.05, 0.15, 0.8]"
60,blunder hina2 tapi butuh 17 suara dan harus ngemis hina2 jleb,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
157,masih mencaci maki dan pepo memo nya harus mengemis suara 17 orang-orang hina,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
157,masih mencaci maki dan pepo memo nya harus mengemis suara 17 orang-orang hina,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
88,golput pemilih nampaknya,Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
121,merhatiin relawan rehat ganjal mungkin harus islah relawan,Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
175,pakar surabaya surat anas urbaningrum jeruji besi sindiran,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
116,jangan sekeluarga pemilih program dp 0 nyata sekeluarga memilih,Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
116,jangan sekeluarga pemilih program dp 0 nyata sekeluarga memilih,Strategi Kampanye,"[0.1, 0.8, 0.1]"
234,sylvi aniessandiaga basukidjarot debat pilkada dki 2017 jangan jual mimpi gubernur,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
234,sylvi aniessandiaga basukidjarot debat pilkada dki 2017 jangan jual mimpi gubernur,Strategi Kampanye,"[0.05, 0.15, 0.8]"
7,ah bukannya bang aji disitu bikin kalah,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
168,mungkin rendah hati bisa pendukung paslon 1 masih hati melihat foto,Pendukung/Pemilih,"[0.8, 0.15, 0.05]"
180,pendukung sulit melupakan bully2,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
38,anggap bisa sebulan dijual pindah tangan orang-orang elit partai gerindra dan pks,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
42,antasari konferensi pers surabaya surabaya konferensi pers surabaya rengekan anak kecil,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
246,tim tidak tidur,Pendukung/Pemilih,"[0.8, 0.15, 0.05]"
67,coba beretika dukungan konstituen setia jangan menipu membuat meme dan berita palsu rachland nashidik,Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
67,coba beretika dukungan konstituen setia jangan menipu membuat meme dan berita palsu rachland nashidik,Strategi Kampanye,"[0.05, 0.15, 0.8]"
67,coba beretika dukungan konstituen setia jangan menipu membuat meme dan berita palsu rachland nashidik,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
35,amieeennnnn dan tidak lupa janji2 manis kampanye sang mayor sejati,Strategi Kampanye,"[0.05, 0.15, 0.8]"
35,amieeennnnn dan tidak lupa janji2 manis kampanye sang mayor sejati,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
173,pilkada dki ahy dan surabaya target hoax dan fitnah akunakun pendukung ahok,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
173,pilkada dki ahy dan surabaya target hoax dan fitnah akunakun pendukung ahok,Strategi Kampanye,"[0.05, 0.15, 0.8]"
173,pilkada dki ahy dan surabaya target hoax dan fitnah akunakun pendukung ahok,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
30,akibat pernyataan antasari suara ahy melorot pilkada dki,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
30,akibat pernyataan antasari suara ahy melorot pilkada dki,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
84,enam kampanye pilkada kubu ahy pendukung ahok sibuk serang program ahy tidak kampanye program ahok,Strategi Kampanye,"[0.1, 0.8, 0.1]"
84,enam kampanye pilkada kubu ahy pendukung ahok sibuk serang program ahy tidak kampanye program ahok,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
84,enam kampanye pilkada kubu ahy pendukung ahok sibuk serang program ahy tidak kampanye program ahok,Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
137,ahy kalah berpidato timnya terdiam menangis melepaskan pilkada dki,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
137,ahy kalah berpidato timnya terdiam menangis melepaskan pilkada dki,Strategi Kampanye,"[0.05, 0.15, 0.8]"
137,ahy kalah berpidato timnya terdiam menangis melepaskan pilkada dki,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
215,sejujurnya penilaian subyektif terlalu cepat ahy 2019 kalah pilkada bukan modal tapi catatan negatif,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
215,sejujurnya penilaian subyektif terlalu cepat ahy 2019 kalah pilkada bukan modal tapi catatan negatif,Strategi Kampanye,"[0.05, 0.15, 0.8]"
249,tolak bajingan tengik ahy tukang sogok pemilih bangsat ahy sungguh berbahaya,Tokoh dan Partai,"[0.05, 0.05, 0.9]"
249,tolak bajingan tengik ahy tukang sogok pemilih bangsat ahy sungguh berbahaya,Politik Uang,"[0.05, 0.05, 0.9]"
249,tolak bajingan tengik ahy tukang sogok pemilih bangsat ahy sungguh berbahaya,Pendukung/Pemilih,"[0.05, 0.05, 0.9]"
248,tolak ahy berpolitik agama,Tokoh dan Partai,"[0.05, 0.15, 0.8]"
248,tolak ahy berpolitik agama,SARA,"[0.05, 0.15, 0.8]"
45,astaga pendukung ahy tidak terima hasil surveyharusnya tolak acuan semangat,Pendukung/Pemilih,"[0.05, 0.15, 0.8]"
45,astaga pendukung ahy tidak terima hasil surveyharusnya tolak acuan semangat,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
195,"- ""sahsah tolak ukur kedewasaan dki kalo ahy menang pola pikir masih primitif",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
232,"- ""suara dihargai sembako tolak ahy sudah melakukan penyuapan",Politik Uang,"[0.05, 0.05, 0.9]"
214,"- ""ahy tidak pilkada sudah tidak asyik",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
247,"- ""seleksi tendemnya pilkada dki ahy kalah tendemnya salah pilih mengurangi kualitas ahy",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
242,"- ""segelintir pendukung ahy ditikung tweet akun resmi parpol pendukung aniessandi",Pendukung/Pemilih,"[0.05, 0.05, 0.9]"
23,"- ""ahy menanggung akibat cuitan ayahnya tak produktif",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
210,"- ""reaksi pendukung ahy tak bersikap bawa perasaan tak pecundang ajang pilkada",Pendukung/Pemilih,"[0.9, 0.05, 0.05]"
77,"- ""suara bergetar ahy maaf sudah kecewakan pendukungnya",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
19,"- ""mengenang pidato kekalahan",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
146,"- ""lini pertahanan ahy rapuh debat efek aksi 112 efek dan antasari efek",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
85,"- ""gagal pilkada dki jakarta ahy diisukan maju pilgub jatim",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
9,"- ""ahok melejit anies menanjak ahy mengapung",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
57,"- ""survey sementara ahy masuk 3 selamat",Tokoh dan Partai,"[0.9, 0.05, 0.05]"
161,"- ""meninggalkan zona aman dan nyaman kemajuan jakarta hasil tak harapan ahy",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
128,"- ""kasihan ahy kalah walaupun sudah umroh dibantu doa 7 juta umatternyata allah netral tidak berpolitik",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
118,"- ""jual baju bekas ahy 3 pm for info",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
28,"- ""ahy vocalis band rock lompat lompat mulu bang kerjaannya",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
126,"- ""kasihan benar nasib ahy karir tni harus tamat nafsu pepo cepat parpol tidak dagang",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
115,"- ""jangan surabaya ahy kalah garagara antasari survey kan sudah menunjukan ahy merosot elektabilitasnya",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
202,"- ""presiden tv rusak ahy tidak hasil qc sementara tidak apa-apa",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
19,"- ""mengenang pidato kekalahan",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
217,"- ""ahy memang kalah pilkada tetapi menang hati rakyat",Tokoh dan Partai,"[0.9, 0.05, 0.05]"
98,"- ""heeebohhhhagus sylvi kalah tps 6 tmpat menggunakan hak pilihnya",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
262,"- ""pilih semoga tidak demokrat benar dukung ahok",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
75,"- ""demokrat ahok gerindra tantangan bermain politik kotor",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
164,"- ""mesin robot sylvi lupa dimatiin masih masuk trending topik",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
62,"- ""pendukung mari rapatkan barisan paslon buang issu miring paslon masih dipimpin terdakwa simulut ember",Pendukung/Pemilih,"[0.9, 0.05, 0.05]"
93,"- ""rakyat menangis melihat kalah bukan aspek pribadi tapi kepentingan rakyat",Pendukung/Pemilih,"[0.05, 0.05, 0.9]"
16,"- ""ahy bisa menang pilgub dki bisa ngumpulin 7 bola dragon ball rolling on floor laughing rolling on floor laughing",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
6,"- ""ah lihat ahy ingat norman kamaru ahy jualan bubur haji smiling face with open mouth smiling eyes",Tokoh dan Partai,"[0.05, 0.05, 0.9]"
21,"- ""ahy tersingkir persevering face persevering face hampir pasti dilanjuntukan putaran ahokdjarot vs aniessandi",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
25,"- ""ahy nyungsep bapaknya menyarankan coblos 2 smiling face with open mouth smiling eyes",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
20,"- ""ahy kalah sisi negatif umat islam tertunda dalam menempatkan pemimpin sisi positif umat islam terhindar hujat buka aib",Tokoh dan Partai,"[0.0, 1.0, 0.0]"
14,"- ""ahy ahy mengomong karakter barusan omongkan melihat sisi negatif tongue oncoming fist",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
17,"- ""ahy membicarakan negatif jakarta tidak solusi mengatasi nol thumbs down",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
138,"- ""kicauan negatif surabaya diyakini pengaruhi elektabilitas ahy via",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
259,"- ""allah tuhan yme ahy didukung senator beraura negatif",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
160,"- ""menemukan foto lingkaran orang-orang ahy penuh integritas dan kwalitas negatif waspada waspada thumbs down",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
254,"- ""si ahy 70 sentimennya negatif wkwkwkface with stuckout tounges",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
221,"- ""senjata makan tuan aka karma 2 kicauan negatif surabaya diyakini pengaruhi elektabilitas ahy face with stuckout tounges",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
40,"- ""feeling sih menang pasangan aniessandi",Tokoh dan Partai,"[1.0, 0.0, 0.0]"
39,"- ""lihat mas debat face with stuckout tounges",Strategi Kampanye,"[0.0, 1.0, 0.0]"
166,"- ""2mesti nyuruh pemilih pilih paslon face with open mouth thumbs up oke hand folded hands thinking face smiling face with sunglasses",Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
134,"- ""1kenape tidak dilawan pasangan pilgub jabar demokrat memang harus tegas pilgub dki thinking face thinking face thinking face",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
87,"- ""gara-gara pakai seragam hitam2 thinking face thinking face thinking face smiling face with open mouth closed eyes smiling face with sunglasses",Strategi Kampanye,"[0.1, 0.8, 0.1]"
261,"- ""pastilah kan tidak suka ahok pas sudah kalah otomatis dukungannya lari mas aniessandi grimacing face",Tokoh dan Partai,"[0.4, 0.1, 0.5]"
2,"- ""ahoker masih ngebully program face with tears of joy face with tears of joy face with tears of joy",Pendukung/Pemilih,"[0.0, 0.1, 0.9]"
140,"- ""kirim kaosnya sejati smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes",Strategi Kampanye,"[1.0, 0.0, 0.0]"
102,"- ""humorlagu kisah sedih ahy lagu jatuh bangun frowning face frowning face",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
68,"- ""cuitan hati sbycuitan surabaya jokowi terindahpilgub dki 2017 tongue tongue",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
12,"- ""ahokers mendadak tidak salah tuh banget face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes face with stuckout tongue closed eyes",Pendukung/Pemilih,"[0.0, 0.1, 0.9]"
101,"- ""hoax tidakada habis2nya foto 4 pencoblosanfotonya tidak hoax tulisanya penuh dusta angry face",Politik Uang,"[0.0, 0.0, 1.0]"
73,"- ""deklarasi konsultasi dan persetujuan ahy",Tokoh dan Partai,"[0.0, 1.0, 0.0]"
174,"- ""jangan biarkan pengorbanan dan perjuangan rezim kocak komando fire fire",Tokoh dan Partai,"[0.0, 0.1, 0.9]"
48,"- ""ayo pendukung ahy dukung penggembosmu tongue fire fire",Pendukung/Pemilih,"[0.0, 0.0, 1.0]"
229,"- ""suara direbuntukan melanjuntukan program usung tidak expressionless face",Strategi Kampanye,"[0.0, 0.1, 0.9]"
252,"- ""tweet kontraproduktif zippermouth face zippermouth face zippermouth face",Strategi Kampanye,"[0.0, 0.0, 1.0]"
231,"- ""dan""
(No relevant aspects found)

Tweet: - ""suara rusak garagara nyanyian si aa peka moga surabaya bisa bikin jeblos penjara pupus disana face with steam from nose",Politik Uang,"[0.0, 0.0, 1.0]"
46,"- ""awas mendadak baik metamorfosis kecebong berubah anjing penjilat oke hand clapping hands",Tokoh dan Partai,"[0.0, 0.0, 1.0]"
216,"- ""tunggu sikap manuver agus clapping hands face with cold sweat face with cold sweat",Tokoh dan Partai,"[0.1, 0.6, 0.3]"
82,"- ""doa ku semoga suaranya mas agussylvi benaran yakin kan mas agus mu",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
237,"- ""terima kasih mas karenamu anak muda berani menyuarakan perubahan bersamamu",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
243,"- ""tersingkir kancah pilkada dki mengangkat mendunia",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
69,"- ""dalam pilkada dki ahy mampu kualitasnya pemimpin muda berjiwa ksatria ahy mendunia",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
253,"- ""pilkada dki ahy keliling nusantara merajut persatuan bukan jakarta",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
18,"- ""12 ahy menitipkan pentingnya menjaga pluralisme kebangsaan dan kesatuan dalam persaingan pilkada persatuan penting",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
22,"- ""ahy memang kalah pilkada tetapi menang hati rakyat",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
71,"- ""pendukung ahok berantem mending kayak pendukung ahy membuat kopdar biar luas calon",Pendukung/Pemilih,"[0.7, 0.2, 0.1]"
162,"- ""ahy pilkada dki hikmah pelajaran ujian dan tantangan dapat ambil dapat mematangkan karakternya",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
218,"- ""semangat ahy faktor kekalahan pilkada ahy maju insyaalloh",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
120,"- ""dilihat upaya demokrat mengenalkan ahy berhasil pilkada jakarta dan ahy sudah blusukan indonesia",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
191,"- ""prinsip kepemimpinan memenangkan pilkada belajar dan sangat dinamis",Strategi Kampanye,"[0.8, 0.1, 0.1]"
184,"- ""pilihan jakarta mayoritas bukan ahok tapi calon ahok terbukti putaran pilkada dki mayoritas memilih ahy dan anies",Pendukung/Pemilih,"[0.8, 0.1, 0.1]"
145,"- ""akun instagram ahy ucapkan selamat paslon pemenang pilkada dki jakarta",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
163,"- ""menyeberangi selat malaka aiman kompastv mendapat kesempatan mewawancarai ahy pilkada dki",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
27,"- ""ahy pilkada dki berjalan bermartabat",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
197,"- ""salam kagum ahy masih muda berani pensiun berani menantang ahok pilkada disaat takut termasuk",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
185,"- ""pilkada dki berdoa ahy menang mudahmudahan anies sandi menang",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
228,"- ""mental kalah pilkada indonesia harus berguru sosok ahy",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
148,"- ""lsi membuktikan kejujuran surveynya pilkada dki tahap1 ahokdjarot disurvey kalah dan ahy menang 1 putaran",Tokoh dan Partai,"[0.7, 0.2, 0.1]"
213,"- ""sehabis pilkadapileg dan pilpres harap ahy ketua dpr",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
211,"- ""sebentar lupakan kegilaan pilkada dki mari berlari ahy kepri 23 april",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
203,"- ""bilang pasti menang bentuk keyakinan keberhasilan goal goal improvisasi politik surabaya ahydi pilkada dki",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
219,"- ""semoga anies menang pilkada dan ahy presiden indonesia 2019 amin yra klop deh",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
222,"- ""pilkada dki ahy sangat diperhitungkan diharapkan bisa pemimpin ri",Tokoh dan Partai,"[0.9, 0.1, 0.0]"
205,"- ""pikir target ahy dalam pilkada membangun sentimen positif",Tokoh dan Partai,"[0.1, 0.8, 0.1]"
109,"- ""hargai sikap dan pendukung ahy memilih bersikap netral putaran pilkada dki 2017",Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
186,"- ""pilkada pilkades mas tidak ahy tidak rame",Tokoh dan Partai,"[0.8, 0.1, 0.1]"
79,"- ""pilkada putaran membuat kaos ahy dibagibagikan dilingkungan utan kayu jaktim",Strategi Kampanye,"[0.1, 0.8, 0.1]"
244,semangat dukung ahysylvi pilkada terlaksana yakin dan tentukan pilihan pro rakyat,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
244,semangat dukung ahysylvi pilkada terlaksana yakin dan tentukan pilihan pro rakyat,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
196,salah ahysilvy menang pilkada mudah ibu silvy mio tidak memakai helm keliling komplek pemilihan dijamin segan,Tokoh dan Partai,"[0.0, 0.1, 0.9]"
150,kecil mampu mengalahkan,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
141,tunggu kualitas jiwa anies sandiapa ucapan peran suara loyalis ahysilvy dalam kemenangan pilkada,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
141,tunggu kualitas jiwa anies sandiapa ucapan peran suara loyalis ahysilvy dalam kemenangan pilkada,Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
239,terimakasih ahysilvy jakarta tidak gubernur,Tokoh dan Partai,"[0.0, 0.1, 0.9]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
114,jangan lupa pilih paslon,Pendukung/Pemilih,"[0.1, 0.8, 0.1]"
64,cakeeepppp pendukung dan,Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
123,putaran 2 rapat kan barisan komando,Strategi Kampanye,"[0.7, 0.3, 0.0]"
200,salut mpok silvy mengakui kemenangan paslon,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
263,youtubebxrzd69u61a tenang bening dan tulus mas agus mungkin mas,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
152,mari masukan kritik membangun kalah dalam pertandingan,Tokoh dan Partai,"[0.4, 0.5, 0.1]"
152,mari masukan kritik membangun kalah dalam pertandingan,Strategi Kampanye,"[0.8, 0.2, 0.0]"
43,apapun hasilnya kebanggaan,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
103,yuk fan dukung dan menangkan,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
193,dukung,Pendukung/Pemilih,"[0.9, 0.1, 0.0]"
169,ngawal abang keliling ampenan,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
169,ngawal abang keliling ampenan,Strategi Kampanye,"[0.1, 0.8, 0.1]"
3,disetiap nya massa membludakkrn rakyat melihat harapan ahy memimpin negara dimasa,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
3,disetiap nya massa membludakkrn rakyat melihat harapan ahy memimpin negara dimasa,Pendukung/Pemilih,"[0.8, 0.2, 0.0]"
130,kekalahan sukses tertunda bukan disesali tapi dijadikan pengalaman baik,Tokoh dan Partai,"[0.7, 0.3, 0.0]"
167,mestinya gus negarawan,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
74,demokrat cinta nkri dan berbakti,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
110,jagoan kalah duluan jagoannya bukan ahok,Tokoh dan Partai,"[0.1, 0.2, 0.7]"
143,membaca strategi politik surabaya dalam pencalonan agus yudhoyono,Tokoh dan Partai,"[0.1, 0.8, 0.1]"
143,membaca strategi politik surabaya dalam pencalonan agus yudhoyono,Strategi Kampanye,"[0.1, 0.8, 0.1]"
33,pemimpin muda,Tokoh dan Partai,"[0.8, 0.2, 0.0]"
4,inspirasi kaum muda gerakan indonesia muda menuju indonesia emas,Tokoh dan Partai,"[0.9, 0.1, 0.0]"
223,setia politik indonesia regenerasi matang jangan kutu loncat,Tokoh dan Partai,"[0.7, 0.3, 0.0]"
192,putri dan wanita penginspirasi,Tokoh dan Partai,"[1.0, 0.0, 0.0]"
258,wartawan pilkada 2018 mas dijawab mas belum terpikir pilkada,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
153,mas agus kasih kuliah nih,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
100,hmmmm calon tokoh dunia,Tokoh dan Partai,"[1.0, 0.0, 0.0]"
240,dukung,Pendukung/Pemilih,"[1.0, 0.0, 0.0]"
58,bisa voter memilih,Pendukung/Pemilih,"[0.0, 1.0, 0.0]"
147,logikanya pemilih putaran ke1 psikologis pemilih paslon 3 gubernur jakarta,Pendukung/Pemilih,"[0.0, 1.0, 0.0]"
147,logikanya pemilih putaran ke1 psikologis pemilih paslon 3 gubernur jakarta,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
230,suara pemilih putaran 1 memilih paslon 3 puataran selamat jakarta gubernur,Pendukung/Pemilih,"[0.7, 0.3, 0.0]"
230,suara pemilih putaran 1 memilih paslon 3 puataran selamat jakarta gubernur,Tokoh dan Partai,"[0.7, 0.3, 0.0]"
15,ahy bergaya sporty tps,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
194,putaran melihat bgm kelasnya pemimpin berbesar hati,Tokoh dan Partai,"[1.0, 0.0, 0.0]"
209,kecil pendukung dukung ahok basis massa mayoritas pilih anies kunci kemenangan tipis anies,Pendukung/Pemilih,"[0.0, 1.0, 0.0]"
209,kecil pendukung dukung ahok basis massa mayoritas pilih anies kunci kemenangan tipis anies,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
49,suara pendukung menentukan kemenangan salah paslon,Pendukung/Pemilih,"[0.0, 1.0, 0.0]"
49,suara pendukung menentukan kemenangan salah paslon,Tokoh dan Partai,"[0.0, 1.0, 0.0]"
